Year,Series,Adina,Sexua,Kontratu mota,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,Tolosaldea,,PT,Tolosaldea,56.3
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,Tolosaldea,,PT,Tolosaldea,58.4
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,Tolosaldea,,PT,Tolosaldea,56.4
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,Urola Kosta,,PT,Urola Kosta,56.0
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,Urola Kosta,,PT,Urola Kosta,58.7
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,Urola Kosta,,PT,Urola Kosta,59.5
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,Urola Kosta,,PT,Urola Kosta,57.0
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,Urola Kosta,,PT,Urola Kosta,59.3
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,Urola Kosta,,PT,Urola Kosta,59.4
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,Urola Kosta,,PT,Urola Kosta,58.8
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,Urola Kosta,,PT,Urola Kosta,55.2
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,Urola Kosta,,PT,Urola Kosta,58.3
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,Araba / Álava,,,PT,Araba / Álava,54.6
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,Araba / Álava,,,PT,Araba / Álava,54.6
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,Araba / Álava,,,PT,Araba / Álava,56.6
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,Araba / Álava,,,PT,Araba / Álava,56.6
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,Araba / Álava,,,PT,Araba / Álava,56.7
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,Araba / Álava,,,PT,Araba / Álava,54.9
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,Araba / Álava,,,PT,Araba / Álava,57.9
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,Araba / Álava,,,PT,Araba / Álava,56.1
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,Araba / Álava,,,PT,Araba / Álava,56.4
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,Bizkaia,,,PT,Bizkaia,53.9
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,Bizkaia,,,PT,Bizkaia,51.4
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,Bizkaia,,,PT,Bizkaia,51.6
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,Bizkaia,,,PT,Bizkaia,53.6
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,Bizkaia,,,PT,Bizkaia,54.9
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,Bizkaia,,,PT,Bizkaia,53.6
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,Bizkaia,,,PT,Bizkaia,52.4
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,Bizkaia,,,PT,Bizkaia,55.1
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,Bizkaia,,,PT,Bizkaia,53.3
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,Gipuzkoa,,,PT,Gipuzkoa,54.1
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,Gipuzkoa,,,PT,Gipuzkoa,56.9
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,Gipuzkoa,,,PT,Gipuzkoa,54.0
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,Gipuzkoa,,,PT,Gipuzkoa,56.0
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,Gipuzkoa,,,PT,Gipuzkoa,56.3
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,Gipuzkoa,,,PT,Gipuzkoa,56.5
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,Gipuzkoa,,,PT,Gipuzkoa,57.6
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,Gipuzkoa,,,PT,Gipuzkoa,54.7
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,Gipuzkoa,,,PT,Gipuzkoa,56.3
2018,Okupazio-tasa,20-64 urte,,,,,,PT,,72.0
2015,Okupazio-tasa,20-64 urte,,,,,,PT,,67.6
2012,Okupazio-tasa,20-64 urte,,,,,,PT,,66.3
2020,Okupazio-tasa,20-64 urte,,,,,,PT,,70.9
2021,Okupazio-tasa,20-64 urte,,,,,,PT,,72.2
2017,Okupazio-tasa,20-64 urte,,,,,,PT,,70.0
2023,Okupazio-tasa,20-64 urte,,,,,,PT,,74.6
2010,Okupazio-tasa,20-64 urte,,,,,,PT,,68.3
2016,Okupazio-tasa,20-64 urte,,,,,,PT,,68.9
2013,Okupazio-tasa,20-64 urte,,,,,,PT,,66.0
2011,Okupazio-tasa,20-64 urte,,,,,,PT,,67.7
2014,Okupazio-tasa,20-64 urte,,,,,,PT,,66.4
2019,Okupazio-tasa,20-64 urte,,,,,,PT,,72.6
2022,Okupazio-tasa,20-64 urte,,,,,,PT,,74.0
2016,Okupazio-tasa,20-64 urte,,,Araba / Álava,,,PT,Araba / Álava,68.5
2021,Okupazio-tasa,20-64 urte,,,Araba / Álava,,,PT,Araba / Álava,73.1
2010,Okupazio-tasa,20-64 urte,,,Araba / Álava,,,PT,Araba / Álava,68.4
2017,Okupazio-tasa,20-64 urte,,,Araba / Álava,,,PT,Araba / Álava,70.9
2012,Okupazio-tasa,20-64 urte,,,Araba / Álava,,,PT,Araba / Álava,66.8
2020,Okupazio-tasa,20-64 urte,,,Araba / Álava,,,PT,Araba / Álava,71.6
2015,Okupazio-tasa,20-64 urte,,,Araba / Álava,,,PT,Araba / Álava,68.4
2011,Okupazio-tasa,20-64 urte,,,Araba / Álava,,,PT,Araba / Álava,68.5
2022,Okupazio-tasa,20-64 urte,,,Araba / Álava,,,PT,Araba / Álava,73.3
2019,Okupazio-tasa,20-64 urte,,,Araba / Álava,,,PT,Araba / Álava,72.7
2023,Okupazio-tasa,20-64 urte,,,Araba / Álava,,,PT,Araba / Álava,73.9
2018,Okupazio-tasa,20-64 urte,,,Araba / Álava,,,PT,Araba / Álava,73.6
2013,Okupazio-tasa,20-64 urte,,,Araba / Álava,,,PT,Araba / Álava,65.8
2014,Okupazio-tasa,20-64 urte,,,Araba / Álava,,,PT,Araba / Álava,67.1
2019,Okupazio-tasa,20-64 urte,,,Bizkaia,,,PT,Bizkaia,71.1
2017,Okupazio-tasa,20-64 urte,,,Bizkaia,,,PT,Bizkaia,68.4
2012,Okupazio-tasa,20-64 urte,,,Bizkaia,,,PT,Bizkaia,64.2
2013,Okupazio-tasa,20-64 urte,,,Bizkaia,,,PT,Bizkaia,64.1
2023,Okupazio-tasa,20-64 urte,,,Bizkaia,,,PT,Bizkaia,73.2
2020,Okupazio-tasa,20-64 urte,,,Bizkaia,,,PT,Bizkaia,69.2
2018,Okupazio-tasa,20-64 urte,,,Bizkaia,,,PT,Bizkaia,70.3
2011,Okupazio-tasa,20-64 urte,,,Bizkaia,,,PT,Bizkaia,65.5
2022,Okupazio-tasa,20-64 urte,,,Bizkaia,,,PT,Bizkaia,72.8
2021,Okupazio-tasa,20-64 urte,,,Bizkaia,,,PT,Bizkaia,70.6
2014,Okupazio-tasa,20-64 urte,,,Bizkaia,,,PT,Bizkaia,64.2
2010,Okupazio-tasa,20-64 urte,,,Bizkaia,,,PT,Bizkaia,66.9
2015,Okupazio-tasa,20-64 urte,,,Bizkaia,,,PT,Bizkaia,66.0
2016,Okupazio-tasa,20-64 urte,,,Bizkaia,,,PT,Bizkaia,67.7
2019,Okupazio-tasa,20-64 urte,,,Gipuzkoa,,,PT,Gipuzkoa,75.1
2023,Okupazio-tasa,20-64 urte,,,Gipuzkoa,,,PT,Gipuzkoa,77.0
2012,Okupazio-tasa,20-64 urte,,,Gipuzkoa,,,PT,Gipuzkoa,69.5
2021,Okupazio-tasa,20-64 urte,,,Gipuzkoa,,,PT,Gipuzkoa,74.2
2014,Okupazio-tasa,20-64 urte,,,Gipuzkoa,,,PT,Gipuzkoa,69.8
2020,Okupazio-tasa,20-64 urte,,,Gipuzkoa,,,PT,Gipuzkoa,73.4
2015,Okupazio-tasa,20-64 urte,,,Gipuzkoa,,,PT,Gipuzkoa,69.9
2017,Okupazio-tasa,20-64 urte,,,Gipuzkoa,,,PT,Gipuzkoa,72.3
2016,Okupazio-tasa,20-64 urte,,,Gipuzkoa,,,PT,Gipuzkoa,70.9
2010,Okupazio-tasa,20-64 urte,,,Gipuzkoa,,,PT,Gipuzkoa,70.6
2011,Okupazio-tasa,20-64 urte,,,Gipuzkoa,,,PT,Gipuzkoa,71.0
2013,Okupazio-tasa,20-64 urte,,,Gipuzkoa,,,PT,Gipuzkoa,69.2
2018,Okupazio-tasa,20-64 urte,,,Gipuzkoa,,,PT,Gipuzkoa,73.9
2022,Okupazio-tasa,20-64 urte,,,Gipuzkoa,,,PT,Gipuzkoa,76.3
2015,Okupazio-tasa,20-64 urte,Emakumea,,,,,PT,,63.8
2021,Okupazio-tasa,20-64 urte,Emakumea,,,,,PT,,69.0
2013,Okupazio-tasa,20-64 urte,Emakumea,,,,,PT,,61.8
2020,Okupazio-tasa,20-64 urte,Emakumea,,,,,PT,,67.5
2012,Okupazio-tasa,20-64 urte,Emakumea,,,,,PT,,61.9
2011,Okupazio-tasa,20-64 urte,Emakumea,,,,,PT,,62.3
2016,Okupazio-tasa,20-64 urte,Emakumea,,,,,PT,,65.0
2017,Okupazio-tasa,20-64 urte,Emakumea,,,,,PT,,66.0
2018,Okupazio-tasa,20-64 urte,Emakumea,,,,,PT,,67.6
2019,Okupazio-tasa,20-64 urte,Emakumea,,,,,PT,,68.5
2023,Okupazio-tasa,20-64 urte,Emakumea,,,,,PT,,71.2
2022,Okupazio-tasa,20-64 urte,Emakumea,,,,,PT,,70.4
2014,Okupazio-tasa,20-64 urte,Emakumea,,,,,PT,,62.6
2010,Okupazio-tasa,20-64 urte,Emakumea,,,,,PT,,61.4
2010,Okupazio-tasa,20-64 urte,Emakumea,,Araba / Álava,,,PT,Araba / Álava,62.3
2020,Okupazio-tasa,20-64 urte,Emakumea,,Araba / Álava,,,PT,Araba / Álava,65.8
2012,Okupazio-tasa,20-64 urte,Emakumea,,Araba / Álava,,,PT,Araba / Álava,61.4
2013,Okupazio-tasa,20-64 urte,Emakumea,,Araba / Álava,,,PT,Araba / Álava,59.8
2021,Okupazio-tasa,20-64 urte,Emakumea,,Araba / Álava,,,PT,Araba / Álava,68.5
2016,Okupazio-tasa,20-64 urte,Emakumea,,Araba / Álava,,,PT,Araba / Álava,63.0
2014,Okupazio-tasa,20-64 urte,Emakumea,,Araba / Álava,,,PT,Araba / Álava,61.1
2022,Okupazio-tasa,20-64 urte,Emakumea,,Araba / Álava,,,PT,Araba / Álava,69.1
2011,Okupazio-tasa,20-64 urte,Emakumea,,Araba / Álava,,,PT,Araba / Álava,62.1
2023,Okupazio-tasa,20-64 urte,Emakumea,,Araba / Álava,,,PT,Araba / Álava,69.2
2018,Okupazio-tasa,20-64 urte,Emakumea,,Araba / Álava,,,PT,Araba / Álava,68.8
2019,Okupazio-tasa,20-64 urte,Emakumea,,Araba / Álava,,,PT,Araba / Álava,67.3
2017,Okupazio-tasa,20-64 urte,Emakumea,,Araba / Álava,,,PT,Araba / Álava,65.9
2015,Okupazio-tasa,20-64 urte,Emakumea,,Araba / Álava,,,PT,Araba / Álava,62.5
2011,Okupazio-tasa,20-64 urte,Emakumea,,Bizkaia,,,PT,Bizkaia,59.9
2023,Okupazio-tasa,20-64 urte,Emakumea,,Bizkaia,,,PT,Bizkaia,70.3
2018,Okupazio-tasa,20-64 urte,Emakumea,,Bizkaia,,,PT,Bizkaia,66.3
2014,Okupazio-tasa,20-64 urte,Emakumea,,Bizkaia,,,PT,Bizkaia,60.8
2013,Okupazio-tasa,20-64 urte,Emakumea,,Bizkaia,,,PT,Bizkaia,59.8
2017,Okupazio-tasa,20-64 urte,Emakumea,,Bizkaia,,,PT,Bizkaia,64.7
2021,Okupazio-tasa,20-64 urte,Emakumea,,Bizkaia,,,PT,Bizkaia,67.9
2010,Okupazio-tasa,20-64 urte,Emakumea,,Bizkaia,,,PT,Bizkaia,59.8
2022,Okupazio-tasa,20-64 urte,Emakumea,,Bizkaia,,,PT,Bizkaia,69.8
2016,Okupazio-tasa,20-64 urte,Emakumea,,Bizkaia,,,PT,Bizkaia,65.0
2015,Okupazio-tasa,20-64 urte,Emakumea,,Bizkaia,,,PT,Bizkaia,62.8
2020,Okupazio-tasa,20-64 urte,Emakumea,,Bizkaia,,,PT,Bizkaia,66.3
2019,Okupazio-tasa,20-64 urte,Emakumea,,Bizkaia,,,PT,Bizkaia,67.4
2012,Okupazio-tasa,20-64 urte,Emakumea,,Bizkaia,,,PT,Bizkaia,59.5
2015,Okupazio-tasa,20-64 urte,Emakumea,,Gipuzkoa,,,PT,Gipuzkoa,66.0
2018,Okupazio-tasa,20-64 urte,Emakumea,,Gipuzkoa,,,PT,Gipuzkoa,69.2
2022,Okupazio-tasa,20-64 urte,Emakumea,,Gipuzkoa,,,PT,Gipuzkoa,72.1
2011,Okupazio-tasa,20-64 urte,Emakumea,,Gipuzkoa,,,PT,Gipuzkoa,66.4
2017,Okupazio-tasa,20-64 urte,Emakumea,,Gipuzkoa,,,PT,Gipuzkoa,68.3
2020,Okupazio-tasa,20-64 urte,Emakumea,,Gipuzkoa,,,PT,Gipuzkoa,70.4
2012,Okupazio-tasa,20-64 urte,Emakumea,,Gipuzkoa,,,PT,Gipuzkoa,66.0
2021,Okupazio-tasa,20-64 urte,Emakumea,,Gipuzkoa,,,PT,Gipuzkoa,71.2
2013,Okupazio-tasa,20-64 urte,Emakumea,,Gipuzkoa,,,PT,Gipuzkoa,66.1
2019,Okupazio-tasa,20-64 urte,Emakumea,,Gipuzkoa,,,PT,Gipuzkoa,70.9
2023,Okupazio-tasa,20-64 urte,Emakumea,,Gipuzkoa,,,PT,Gipuzkoa,73.4
2016,Okupazio-tasa,20-64 urte,Emakumea,,Gipuzkoa,,,PT,Gipuzkoa,66.1
2014,Okupazio-tasa,20-64 urte,Emakumea,,Gipuzkoa,,,PT,Gipuzkoa,66.4
2010,Okupazio-tasa,20-64 urte,Emakumea,,Gipuzkoa,,,PT,Gipuzkoa,63.7
2018,Okupazio-tasa,20-64 urte,Gizona,,,,,PT,,76.4
2014,Okupazio-tasa,20-64 urte,Gizona,,,,,PT,,70.3
2015,Okupazio-tasa,20-64 urte,Gizona,,,,,PT,,71.5
2019,Okupazio-tasa,20-64 urte,Gizona,,,,,PT,,76.8
2021,Okupazio-tasa,20-64 urte,Gizona,,,,,PT,,75.3
2012,Okupazio-tasa,20-64 urte,Gizona,,,,,PT,,70.7
2016,Okupazio-tasa,20-64 urte,Gizona,,,,,PT,,72.8
2022,Okupazio-tasa,20-64 urte,Gizona,,,,,PT,,77.6
2023,Okupazio-tasa,20-64 urte,Gizona,,,,,PT,,78.0
2020,Okupazio-tasa,20-64 urte,Gizona,,,,,PT,,74.3
2011,Okupazio-tasa,20-64 urte,Gizona,,,,,PT,,73.1
2017,Okupazio-tasa,20-64 urte,Gizona,,,,,PT,,74.0
2010,Okupazio-tasa,20-64 urte,Gizona,,,,,PT,,75.1
2013,Okupazio-tasa,20-64 urte,Gizona,,,,,PT,,70.2
2014,Okupazio-tasa,20-64 urte,Gizona,,Araba / Álava,,,PT,Araba / Álava,73.1
2017,Okupazio-tasa,20-64 urte,Gizona,,Araba / Álava,,,PT,Araba / Álava,75.9
2013,Okupazio-tasa,20-64 urte,Gizona,,Araba / Álava,,,PT,Araba / Álava,71.8
2021,Okupazio-tasa,20-64 urte,Gizona,,Araba / Álava,,,PT,Araba / Álava,77.7
2010,Okupazio-tasa,20-64 urte,Gizona,,Araba / Álava,,,PT,Araba / Álava,74.3
2022,Okupazio-tasa,20-64 urte,Gizona,,Araba / Álava,,,PT,Araba / Álava,77.5
2016,Okupazio-tasa,20-64 urte,Gizona,,Araba / Álava,,,PT,Araba / Álava,73.9
2020,Okupazio-tasa,20-64 urte,Gizona,,Araba / Álava,,,PT,Araba / Álava,77.4
2023,Okupazio-tasa,20-64 urte,Gizona,,Araba / Álava,,,PT,Araba / Álava,78.6
2018,Okupazio-tasa,20-64 urte,Gizona,,Araba / Álava,,,PT,Araba / Álava,78.4
2011,Okupazio-tasa,20-64 urte,Gizona,,Araba / Álava,,,PT,Araba / Álava,74.8
2015,Okupazio-tasa,20-64 urte,Gizona,,Araba / Álava,,,PT,Araba / Álava,74.2
2019,Okupazio-tasa,20-64 urte,Gizona,,Araba / Álava,,,PT,Araba / Álava,78.1
2012,Okupazio-tasa,20-64 urte,Gizona,,Araba / Álava,,,PT,Araba / Álava,72.0
2011,Okupazio-tasa,20-64 urte,Gizona,,Bizkaia,,,PT,Bizkaia,71.2
2017,Okupazio-tasa,20-64 urte,Gizona,,Bizkaia,,,PT,Bizkaia,72.1
2021,Okupazio-tasa,20-64 urte,Gizona,,Bizkaia,,,PT,Bizkaia,73.4
2013,Okupazio-tasa,20-64 urte,Gizona,,Bizkaia,,,PT,Bizkaia,68.5
2012,Okupazio-tasa,20-64 urte,Gizona,,Bizkaia,,,PT,Bizkaia,69.0
2018,Okupazio-tasa,20-64 urte,Gizona,,Bizkaia,,,PT,Bizkaia,74.5
2022,Okupazio-tasa,20-64 urte,Gizona,,Bizkaia,,,PT,Bizkaia,75.9
2023,Okupazio-tasa,20-64 urte,Gizona,,Bizkaia,,,PT,Bizkaia,76.2
2010,Okupazio-tasa,20-64 urte,Gizona,,Bizkaia,,,PT,Bizkaia,74.0
2019,Okupazio-tasa,20-64 urte,Gizona,,Bizkaia,,,PT,Bizkaia,74.9
2020,Okupazio-tasa,20-64 urte,Gizona,,Bizkaia,,,PT,Bizkaia,72.1
2016,Okupazio-tasa,20-64 urte,Gizona,,Bizkaia,,,PT,Bizkaia,70.6
2014,Okupazio-tasa,20-64 urte,Gizona,,Bizkaia,,,PT,Bizkaia,67.7
2015,Okupazio-tasa,20-64 urte,Gizona,,Bizkaia,,,PT,Bizkaia,69.3
2018,Okupazio-tasa,20-64 urte,Gizona,,Gipuzkoa,,,PT,Gipuzkoa,78.5
2021,Okupazio-tasa,20-64 urte,Gizona,,Gipuzkoa,,,PT,Gipuzkoa,77.3
2014,Okupazio-tasa,20-64 urte,Gizona,,Gipuzkoa,,,PT,Gipuzkoa,73.1
2016,Okupazio-tasa,20-64 urte,Gizona,,Gipuzkoa,,,PT,Gipuzkoa,75.7
2017,Okupazio-tasa,20-64 urte,Gizona,,Gipuzkoa,,,PT,Gipuzkoa,76.4
2020,Okupazio-tasa,20-64 urte,Gizona,,Gipuzkoa,,,PT,Gipuzkoa,76.5
2015,Okupazio-tasa,20-64 urte,Gizona,,Gipuzkoa,,,PT,Gipuzkoa,73.7
2013,Okupazio-tasa,20-64 urte,Gizona,,Gipuzkoa,,,PT,Gipuzkoa,72.2
2011,Okupazio-tasa,20-64 urte,Gizona,,Gipuzkoa,,,PT,Gipuzkoa,75.5
2012,Okupazio-tasa,20-64 urte,Gizona,,Gipuzkoa,,,PT,Gipuzkoa,72.8
2010,Okupazio-tasa,20-64 urte,Gizona,,Gipuzkoa,,,PT,Gipuzkoa,77.2
2023,Okupazio-tasa,20-64 urte,Gizona,,Gipuzkoa,,,PT,Gipuzkoa,80.7
2019,Okupazio-tasa,20-64 urte,Gizona,,Gipuzkoa,,,PT,Gipuzkoa,79.3
2022,Okupazio-tasa,20-64 urte,Gizona,,Gipuzkoa,,,PT,Gipuzkoa,80.4
2017,Genero-aldea okupazioan,20-64 urte,,,,,,PP,,8.0
2012,Genero-aldea okupazioan,20-64 urte,,,,,,PP,,8.8
2012,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,,,,PP,,-5.8
2010,Genero-aldea okupazioan,20-64 urte,,Lanaldi partzialeko kontratua,,,,PP,,-13.3
2020,Genero-aldea okupazioan,20-64 urte,,Lanaldi partzialeko kontratua,,,,PP,,-19.0
2013,Genero-aldea okupazioan,20-64 urte,,,,,,PP,,8.4
2015,Genero-aldea okupazioan,20-64 urte,,Lanaldi partzialeko kontratua,,,,PP,,-20.4
2013,Genero-aldea okupazioan,20-64 urte,,Lanaldi partzialeko kontratua,,,,PP,,-17.3
2016,Genero-aldea okupazioan,20-64 urte,,,,,,PP,,7.7
2018,Genero-aldea okupazioan,20-64 urte,,,,,,PP,,8.8
2017,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,,,,PP,,-4.7
2016,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,,,,PP,,-5.9
2014,Genero-aldea okupazioan,20-64 urte,,Lanaldi partzialeko kontratua,,,,PP,,-16.8
2020,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,,,,PP,,-9.6
2023,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,,,,PP,,-7.1
2020,Genero-aldea okupazioan,20-64 urte,,,,,,PP,,6.8
2010,Genero-aldea okupazioan,20-64 urte,,,,,,PP,,13.7
2021,Genero-aldea okupazioan,20-64 urte,,,,,,PP,,6.3
2014,Genero-aldea okupazioan,20-64 urte,,,,,,PP,,7.6
2019,Genero-aldea okupazioan,20-64 urte,,Lanaldi partzialeko kontratua,,,,PP,,-19.5
2017,Genero-aldea okupazioan,20-64 urte,,Lanaldi partzialeko kontratua,,,,PP,,-21.5
2021,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,,,,PP,,-7.4
2016,Genero-aldea okupazioan,20-64 urte,,Lanaldi partzialeko kontratua,,,,PP,,-21.0
2010,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,,,,PP,,-6.6
2015,Genero-aldea okupazioan,20-64 urte,,,,,,PP,,7.7
2019,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,,,,PP,,-6.0
2023,Genero-aldea okupazioan,20-64 urte,,Lanaldi partzialeko kontratua,,,,PP,,-18.6
2011,Genero-aldea okupazioan,20-64 urte,,,,,,PP,,10.8
2022,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,,,,PP,,-7.6
2012,Genero-aldea okupazioan,20-64 urte,,Lanaldi partzialeko kontratua,,,,PP,,-11.7
2021,Genero-aldea okupazioan,20-64 urte,,Lanaldi partzialeko kontratua,,,,PP,,-19.8
2022,Genero-aldea okupazioan,20-64 urte,,Lanaldi partzialeko kontratua,,,,PP,,-18.1
2018,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,,,,PP,,-5.3
2019,Genero-aldea okupazioan,20-64 urte,,,,,,PP,,8.3
2013,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,,,,PP,,-6.2
2011,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,,,,PP,,-5.6
2022,Genero-aldea okupazioan,20-64 urte,,,,,,PP,,7.2
2018,Genero-aldea okupazioan,20-64 urte,,Lanaldi partzialeko kontratua,,,,PP,,-19.9
2015,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,,,,PP,,-5.3
2023,Genero-aldea okupazioan,20-64 urte,,,,,,PP,,6.8
2014,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,,,,PP,,-5.4
2011,Genero-aldea okupazioan,20-64 urte,,Lanaldi partzialeko kontratua,,,,PP,,-14.0
2013,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,Araba / Álava,,,PP,Araba / Álava,-9.5
2011,Genero-aldea okupazioan,20-64 urte,,,Araba / Álava,,,PP,Araba / Álava,12.7
2012,Genero-aldea okupazioan,20-64 urte,,,Araba / Álava,,,PP,Araba / Álava,10.7
2016,Genero-aldea okupazioan,20-64 urte,,Lanaldi partzialeko kontratua,Araba / Álava,,,PP,Araba / Álava,-23.1
2017,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,Araba / Álava,,,PP,Araba / Álava,-8.9
2022,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,Araba / Álava,,,PP,Araba / Álava,-11.1
2021,Genero-aldea okupazioan,20-64 urte,,Lanaldi partzialeko kontratua,Araba / Álava,,,PP,Araba / Álava,-19.8
2010,Genero-aldea okupazioan,20-64 urte,,Lanaldi partzialeko kontratua,Araba / Álava,,,PP,Araba / Álava,-15.3
2019,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,Araba / Álava,,,PP,Araba / Álava,-13.5
2014,Genero-aldea okupazioan,20-64 urte,,Lanaldi partzialeko kontratua,Araba / Álava,,,PP,Araba / Álava,-19.3
2023,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,Araba / Álava,,,PP,Araba / Álava,-9.2
2018,Genero-aldea okupazioan,20-64 urte,,Lanaldi partzialeko kontratua,Araba / Álava,,,PP,Araba / Álava,-21.4
2023,Genero-aldea okupazioan,20-64 urte,,Lanaldi partzialeko kontratua,Araba / Álava,,,PP,Araba / Álava,-15.9
2017,Genero-aldea okupazioan,20-64 urte,,,Araba / Álava,,,PP,Araba / Álava,10.0
2010,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,Araba / Álava,,,PP,Araba / Álava,-6.7
2010,Genero-aldea okupazioan,20-64 urte,,,Araba / Álava,,,PP,Araba / Álava,12.0
2021,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,Araba / Álava,,,PP,Araba / Álava,-11.8
2020,Genero-aldea okupazioan,20-64 urte,,,Araba / Álava,,,PP,Araba / Álava,11.6
2012,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,Araba / Álava,,,PP,Araba / Álava,-8.8
2016,Genero-aldea okupazioan,20-64 urte,,,Araba / Álava,,,PP,Araba / Álava,10.9
2020,Genero-aldea okupazioan,20-64 urte,,Lanaldi partzialeko kontratua,Araba / Álava,,,PP,Araba / Álava,-18.1
2013,Genero-aldea okupazioan,20-64 urte,,,Araba / Álava,,,PP,Araba / Álava,11.9
2011,Genero-aldea okupazioan,20-64 urte,,Lanaldi partzialeko kontratua,Araba / Álava,,,PP,Araba / Álava,-14.0
2014,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,Araba / Álava,,,PP,Araba / Álava,-7.8
2016,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,Araba / Álava,,,PP,Araba / Álava,-9.2
2021,Genero-aldea okupazioan,20-64 urte,,,Araba / Álava,,,PP,Araba / Álava,9.2
2019,Genero-aldea okupazioan,20-64 urte,,,Araba / Álava,,,PP,Araba / Álava,10.7
2022,Genero-aldea okupazioan,20-64 urte,,,Araba / Álava,,,PP,Araba / Álava,8.4
2015,Genero-aldea okupazioan,20-64 urte,,Lanaldi partzialeko kontratua,Araba / Álava,,,PP,Araba / Álava,-24.8
2015,Genero-aldea okupazioan,20-64 urte,,,Araba / Álava,,,PP,Araba / Álava,11.7
2018,Genero-aldea okupazioan,20-64 urte,,,Araba / Álava,,,PP,Araba / Álava,9.6
2020,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,Araba / Álava,,,PP,Araba / Álava,-17.5
2018,Genero-aldea okupazioan,20-64 urte,,Aldi baterako kontratua,Araba / Álava,,,PP,Araba / Álava,-9.7
2013,Genero-aldea okupazioan,20-64 urte,,Lanaldi partzialeko kontratua,Araba / Álava,,,PP,Araba / Álava,-19.7
2022,Genero-aldea okupazioan,20-64 urte,,Lanaldi partzialeko kontratua,Araba / Álava,,,PP,Araba / Álava,-18.6
