Year,Lurraldea,Eskualdea,Udalerria,Unidad,GeoCode,Value
2011,,,Otxandio,1.000 biztanle bakoitzeko,Otxandio,0.0
2012,,,Otxandio,1.000 biztanle bakoitzeko,Otxandio,0.0
2013,,,Otxandio,1.000 biztanle bakoitzeko,Otxandio,0.0
2014,,,Otxandio,1.000 biztanle bakoitzeko,Otxandio,0.0
2015,,,Otxandio,1.000 biztanle bakoitzeko,Otxandio,0.0
2016,,,Otxandio,1.000 biztanle bakoitzeko,Otxandio,0.0
2017,,,Otxandio,1.000 biztanle bakoitzeko,Otxandio,0.0
2018,,,Otxandio,1.000 biztanle bakoitzeko,Otxandio,0.0
2019,,,Otxandio,1.000 biztanle bakoitzeko,Otxandio,0.0
2020,,,Otxandio,1.000 biztanle bakoitzeko,Otxandio,0.0
2021,,,Otxandio,1.000 biztanle bakoitzeko,Otxandio,0.0
2022,,,Otxandio,1.000 biztanle bakoitzeko,Otxandio,0.0
2010,,,Ondarroa,1.000 biztanle bakoitzeko,Ondarroa,0.0
2011,,,Ondarroa,1.000 biztanle bakoitzeko,Ondarroa,0.0
2012,,,Ondarroa,1.000 biztanle bakoitzeko,Ondarroa,0.0
2013,,,Ondarroa,1.000 biztanle bakoitzeko,Ondarroa,0.0
2014,,,Ondarroa,1.000 biztanle bakoitzeko,Ondarroa,0.0
2015,,,Ondarroa,1.000 biztanle bakoitzeko,Ondarroa,0.0
2016,,,Ondarroa,1.000 biztanle bakoitzeko,Ondarroa,0.0
2017,,,Ondarroa,1.000 biztanle bakoitzeko,Ondarroa,0.0
2018,,,Ondarroa,1.000 biztanle bakoitzeko,Ondarroa,0.0
2019,,,Ondarroa,1.000 biztanle bakoitzeko,Ondarroa,0.0
2020,,,Ondarroa,1.000 biztanle bakoitzeko,Ondarroa,0.0
2021,,,Ondarroa,1.000 biztanle bakoitzeko,Ondarroa,0.0
2022,,,Ondarroa,1.000 biztanle bakoitzeko,Ondarroa,0.0
2010,,,Urduña/Orduña,1.000 biztanle bakoitzeko,Urduña/Orduña,0.0
2011,,,Urduña/Orduña,1.000 biztanle bakoitzeko,Urduña/Orduña,0.0
2012,,,Urduña/Orduña,1.000 biztanle bakoitzeko,Urduña/Orduña,0.0
2013,,,Urduña/Orduña,1.000 biztanle bakoitzeko,Urduña/Orduña,0.0
2014,,,Urduña/Orduña,1.000 biztanle bakoitzeko,Urduña/Orduña,0.0
2015,,,Urduña/Orduña,1.000 biztanle bakoitzeko,Urduña/Orduña,0.0
2016,,,Urduña/Orduña,1.000 biztanle bakoitzeko,Urduña/Orduña,0.0
2017,,,Urduña/Orduña,1.000 biztanle bakoitzeko,Urduña/Orduña,0.0
2018,,,Urduña/Orduña,1.000 biztanle bakoitzeko,Urduña/Orduña,0.0
2019,,,Urduña/Orduña,1.000 biztanle bakoitzeko,Urduña/Orduña,0.0
2020,,,Urduña/Orduña,1.000 biztanle bakoitzeko,Urduña/Orduña,0.0
2021,,,Urduña/Orduña,1.000 biztanle bakoitzeko,Urduña/Orduña,0.0
2022,,,Urduña/Orduña,1.000 biztanle bakoitzeko,Urduña/Orduña,0.0
2010,,,Orozko,1.000 biztanle bakoitzeko,Orozko,0.0
2011,,,Orozko,1.000 biztanle bakoitzeko,Orozko,0.0
2012,,,Orozko,1.000 biztanle bakoitzeko,Orozko,0.0
2013,,,Orozko,1.000 biztanle bakoitzeko,Orozko,0.0
2014,,,Orozko,1.000 biztanle bakoitzeko,Orozko,0.0
2015,,,Orozko,1.000 biztanle bakoitzeko,Orozko,0.0
2016,,,Orozko,1.000 biztanle bakoitzeko,Orozko,0.0
2017,,,Orozko,1.000 biztanle bakoitzeko,Orozko,0.0
2018,,,Orozko,1.000 biztanle bakoitzeko,Orozko,0.0
2019,,,Orozko,1.000 biztanle bakoitzeko,Orozko,0.0
2020,,,Orozko,1.000 biztanle bakoitzeko,Orozko,0.0
2021,,,Orozko,1.000 biztanle bakoitzeko,Orozko,0.0
2022,,,Orozko,1.000 biztanle bakoitzeko,Orozko,0.0
2010,,,Sukarrieta,1.000 biztanle bakoitzeko,Sukarrieta,0.0
2011,,,Sukarrieta,1.000 biztanle bakoitzeko,Sukarrieta,0.0
2012,,,Sukarrieta,1.000 biztanle bakoitzeko,Sukarrieta,0.0
2013,,,Sukarrieta,1.000 biztanle bakoitzeko,Sukarrieta,0.0
2014,,,Sukarrieta,1.000 biztanle bakoitzeko,Sukarrieta,0.0
2015,,,Sukarrieta,1.000 biztanle bakoitzeko,Sukarrieta,0.0
2016,,,Sukarrieta,1.000 biztanle bakoitzeko,Sukarrieta,0.0
2017,,,Sukarrieta,1.000 biztanle bakoitzeko,Sukarrieta,0.0
2018,,,Sukarrieta,1.000 biztanle bakoitzeko,Sukarrieta,0.0
2019,,,Sukarrieta,1.000 biztanle bakoitzeko,Sukarrieta,0.0
2020,,,Sukarrieta,1.000 biztanle bakoitzeko,Sukarrieta,0.0
2021,,,Sukarrieta,1.000 biztanle bakoitzeko,Sukarrieta,0.0
2022,,,Sukarrieta,1.000 biztanle bakoitzeko,Sukarrieta,0.0
2010,,,Plentzia,1.000 biztanle bakoitzeko,Plentzia,0.0
2011,,,Plentzia,1.000 biztanle bakoitzeko,Plentzia,0.0
2012,,,Plentzia,1.000 biztanle bakoitzeko,Plentzia,0.0
2013,,,Plentzia,1.000 biztanle bakoitzeko,Plentzia,0.0
2014,,,Plentzia,1.000 biztanle bakoitzeko,Plentzia,0.0
2015,,,Plentzia,1.000 biztanle bakoitzeko,Plentzia,0.0
2016,,,Plentzia,1.000 biztanle bakoitzeko,Plentzia,0.0
2017,,,Plentzia,1.000 biztanle bakoitzeko,Plentzia,0.0
2018,,,Plentzia,1.000 biztanle bakoitzeko,Plentzia,0.0
2019,,,Plentzia,1.000 biztanle bakoitzeko,Plentzia,0.0
2020,,,Plentzia,1.000 biztanle bakoitzeko,Plentzia,0.0
2021,,,Plentzia,1.000 biztanle bakoitzeko,Plentzia,0.0
2022,,,Plentzia,1.000 biztanle bakoitzeko,Plentzia,0.0
2010,,,Portugalete,1.000 biztanle bakoitzeko,Portugalete,0.0
2011,,,Portugalete,1.000 biztanle bakoitzeko,Portugalete,0.0
2012,,,Portugalete,1.000 biztanle bakoitzeko,Portugalete,0.0
2013,,,Portugalete,1.000 biztanle bakoitzeko,Portugalete,0.0
2014,,,Portugalete,1.000 biztanle bakoitzeko,Portugalete,0.0
2015,,,Portugalete,1.000 biztanle bakoitzeko,Portugalete,0.7
2016,,,Portugalete,1.000 biztanle bakoitzeko,Portugalete,0.7
2017,,,Portugalete,1.000 biztanle bakoitzeko,Portugalete,0.7
2018,,,Portugalete,1.000 biztanle bakoitzeko,Portugalete,0.7
2019,,,Portugalete,1.000 biztanle bakoitzeko,Portugalete,0.7
2020,,,Portugalete,1.000 biztanle bakoitzeko,Portugalete,0.0
2021,,,Portugalete,1.000 biztanle bakoitzeko,Portugalete,0.0
2022,,,Portugalete,1.000 biztanle bakoitzeko,Portugalete,0.0
2010,,,Errigoiti,1.000 biztanle bakoitzeko,Errigoiti,0.0
2011,,,Errigoiti,1.000 biztanle bakoitzeko,Errigoiti,0.0
2012,,,Errigoiti,1.000 biztanle bakoitzeko,Errigoiti,0.0
2013,,,Errigoiti,1.000 biztanle bakoitzeko,Errigoiti,0.0
2014,,,Errigoiti,1.000 biztanle bakoitzeko,Errigoiti,0.0
2015,,,Errigoiti,1.000 biztanle bakoitzeko,Errigoiti,0.0
2016,,,Errigoiti,1.000 biztanle bakoitzeko,Errigoiti,0.0
2017,,,Errigoiti,1.000 biztanle bakoitzeko,Errigoiti,0.0
2018,,,Errigoiti,1.000 biztanle bakoitzeko,Errigoiti,0.0
2019,,,Errigoiti,1.000 biztanle bakoitzeko,Errigoiti,0.0
2020,,,Errigoiti,1.000 biztanle bakoitzeko,Errigoiti,0.0
2021,,,Errigoiti,1.000 biztanle bakoitzeko,Errigoiti,0.0
2022,,,Errigoiti,1.000 biztanle bakoitzeko,Errigoiti,0.0
2010,,,Valle de Trápaga-Trapagaran,1.000 biztanle bakoitzeko,Valle de Trápaga-Trapagaran,0.0
2011,,,Valle de Trápaga-Trapagaran,1.000 biztanle bakoitzeko,Valle de Trápaga-Trapagaran,0.0
2012,,,Valle de Trápaga-Trapagaran,1.000 biztanle bakoitzeko,Valle de Trápaga-Trapagaran,0.0
2013,,,Valle de Trápaga-Trapagaran,1.000 biztanle bakoitzeko,Valle de Trápaga-Trapagaran,0.0
2014,,,Valle de Trápaga-Trapagaran,1.000 biztanle bakoitzeko,Valle de Trápaga-Trapagaran,0.0
2015,,,Valle de Trápaga-Trapagaran,1.000 biztanle bakoitzeko,Valle de Trápaga-Trapagaran,0.0
2016,,,Valle de Trápaga-Trapagaran,1.000 biztanle bakoitzeko,Valle de Trápaga-Trapagaran,0.0
2017,,,Valle de Trápaga-Trapagaran,1.000 biztanle bakoitzeko,Valle de Trápaga-Trapagaran,0.0
2018,,,Valle de Trápaga-Trapagaran,1.000 biztanle bakoitzeko,Valle de Trápaga-Trapagaran,0.0
2019,,,Valle de Trápaga-Trapagaran,1.000 biztanle bakoitzeko,Valle de Trápaga-Trapagaran,0.0
2020,,,Valle de Trápaga-Trapagaran,1.000 biztanle bakoitzeko,Valle de Trápaga-Trapagaran,0.0
2021,,,Valle de Trápaga-Trapagaran,1.000 biztanle bakoitzeko,Valle de Trápaga-Trapagaran,0.0
2022,,,Valle de Trápaga-Trapagaran,1.000 biztanle bakoitzeko,Valle de Trápaga-Trapagaran,0.0
2010,,,Lezama,1.000 biztanle bakoitzeko,Lezama,0.0
2011,,,Lezama,1.000 biztanle bakoitzeko,Lezama,0.0
2012,,,Lezama,1.000 biztanle bakoitzeko,Lezama,0.0
2013,,,Lezama,1.000 biztanle bakoitzeko,Lezama,0.0
2014,,,Lezama,1.000 biztanle bakoitzeko,Lezama,0.0
2015,,,Lezama,1.000 biztanle bakoitzeko,Lezama,0.0
2016,,,Lezama,1.000 biztanle bakoitzeko,Lezama,0.0
2017,,,Lezama,1.000 biztanle bakoitzeko,Lezama,0.0
2018,,,Lezama,1.000 biztanle bakoitzeko,Lezama,0.0
2019,,,Lezama,1.000 biztanle bakoitzeko,Lezama,0.0
2020,,,Lezama,1.000 biztanle bakoitzeko,Lezama,0.0
2021,,,Lezama,1.000 biztanle bakoitzeko,Lezama,0.0
2022,,,Lezama,1.000 biztanle bakoitzeko,Lezama,0.0
2010,,,Santurtzi,1.000 biztanle bakoitzeko,Santurtzi,0.0
2011,,,Santurtzi,1.000 biztanle bakoitzeko,Santurtzi,0.3
2012,,,Santurtzi,1.000 biztanle bakoitzeko,Santurtzi,0.3
2013,,,Santurtzi,1.000 biztanle bakoitzeko,Santurtzi,0.3
2014,,,Santurtzi,1.000 biztanle bakoitzeko,Santurtzi,0.3
2015,,,Santurtzi,1.000 biztanle bakoitzeko,Santurtzi,1.0
2016,,,Santurtzi,1.000 biztanle bakoitzeko,Santurtzi,0.7
2017,,,Santurtzi,1.000 biztanle bakoitzeko,Santurtzi,0.7
2018,,,Santurtzi,1.000 biztanle bakoitzeko,Santurtzi,0.7
2019,,,Santurtzi,1.000 biztanle bakoitzeko,Santurtzi,0.7
2020,,,Santurtzi,1.000 biztanle bakoitzeko,Santurtzi,2.7
2021,,,Santurtzi,1.000 biztanle bakoitzeko,Santurtzi,4.1
2022,,,Santurtzi,1.000 biztanle bakoitzeko,Santurtzi,4.1
2010,,,Ortuella,1.000 biztanle bakoitzeko,Ortuella,0.0
2011,,,Ortuella,1.000 biztanle bakoitzeko,Ortuella,0.0
2012,,,Ortuella,1.000 biztanle bakoitzeko,Ortuella,8.8
2013,,,Ortuella,1.000 biztanle bakoitzeko,Ortuella,8.8
2014,,,Ortuella,1.000 biztanle bakoitzeko,Ortuella,8.8
2015,,,Ortuella,1.000 biztanle bakoitzeko,Ortuella,8.8
2016,,,Ortuella,1.000 biztanle bakoitzeko,Ortuella,8.8
2017,,,Ortuella,1.000 biztanle bakoitzeko,Ortuella,0.0
2018,,,Ortuella,1.000 biztanle bakoitzeko,Ortuella,0.0
2019,,,Ortuella,1.000 biztanle bakoitzeko,Ortuella,0.0
2020,,,Ortuella,1.000 biztanle bakoitzeko,Ortuella,10.1
2021,,,Ortuella,1.000 biztanle bakoitzeko,Ortuella,20.2
2022,,,Ortuella,1.000 biztanle bakoitzeko,Ortuella,20.2
2010,,,Sestao,1.000 biztanle bakoitzeko,Sestao,0.8
2011,,,Sestao,1.000 biztanle bakoitzeko,Sestao,10.0
2012,,,Sestao,1.000 biztanle bakoitzeko,Sestao,10.1
2013,,,Sestao,1.000 biztanle bakoitzeko,Sestao,10.2
2014,,,Sestao,1.000 biztanle bakoitzeko,Sestao,9.5
2015,,,Sestao,1.000 biztanle bakoitzeko,Sestao,9.6
2016,,,Sestao,1.000 biztanle bakoitzeko,Sestao,0.0
2017,,,Sestao,1.000 biztanle bakoitzeko,Sestao,1.9
2018,,,Sestao,1.000 biztanle bakoitzeko,Sestao,1.9
2019,,,Sestao,1.000 biztanle bakoitzeko,Sestao,1.9
2020,,,Sestao,1.000 biztanle bakoitzeko,Sestao,3.8
2021,,,Sestao,1.000 biztanle bakoitzeko,Sestao,5.6
2022,,,Sestao,1.000 biztanle bakoitzeko,Sestao,3.7
2010,,,Sopela,1.000 biztanle bakoitzeko,Sopela,0.0
2011,,,Sopela,1.000 biztanle bakoitzeko,Sopela,0.0
2012,,,Sopela,1.000 biztanle bakoitzeko,Sopela,0.0
2013,,,Sopela,1.000 biztanle bakoitzeko,Sopela,0.0
2014,,,Sopela,1.000 biztanle bakoitzeko,Sopela,0.0
2015,,,Sopela,1.000 biztanle bakoitzeko,Sopela,0.0
2016,,,Sopela,1.000 biztanle bakoitzeko,Sopela,0.0
2017,,,Sopela,1.000 biztanle bakoitzeko,Sopela,0.0
2018,,,Sopela,1.000 biztanle bakoitzeko,Sopela,0.0
2019,,,Sopela,1.000 biztanle bakoitzeko,Sopela,0.0
2020,,,Sopela,1.000 biztanle bakoitzeko,Sopela,0.0
2021,,,Sopela,1.000 biztanle bakoitzeko,Sopela,0.0
2022,,,Sopela,1.000 biztanle bakoitzeko,Sopela,0.0
2010,,,Sopuerta,1.000 biztanle bakoitzeko,Sopuerta,0.0
2011,,,Sopuerta,1.000 biztanle bakoitzeko,Sopuerta,0.0
2012,,,Sopuerta,1.000 biztanle bakoitzeko,Sopuerta,0.0
2013,,,Sopuerta,1.000 biztanle bakoitzeko,Sopuerta,0.0
2014,,,Sopuerta,1.000 biztanle bakoitzeko,Sopuerta,0.0
2015,,,Sopuerta,1.000 biztanle bakoitzeko,Sopuerta,0.0
2016,,,Sopuerta,1.000 biztanle bakoitzeko,Sopuerta,0.0
2017,,,Sopuerta,1.000 biztanle bakoitzeko,Sopuerta,0.0
2018,,,Sopuerta,1.000 biztanle bakoitzeko,Sopuerta,0.0
2019,,,Sopuerta,1.000 biztanle bakoitzeko,Sopuerta,0.0
2020,,,Sopuerta,1.000 biztanle bakoitzeko,Sopuerta,0.0
2021,,,Sopuerta,1.000 biztanle bakoitzeko,Sopuerta,0.0
2022,,,Sopuerta,1.000 biztanle bakoitzeko,Sopuerta,0.0
2010,,,Trucios-Turtzioz,1.000 biztanle bakoitzeko,Trucios-Turtzioz,0.0
2011,,,Trucios-Turtzioz,1.000 biztanle bakoitzeko,Trucios-Turtzioz,0.0
2012,,,Trucios-Turtzioz,1.000 biztanle bakoitzeko,Trucios-Turtzioz,0.0
2013,,,Trucios-Turtzioz,1.000 biztanle bakoitzeko,Trucios-Turtzioz,0.0
2014,,,Trucios-Turtzioz,1.000 biztanle bakoitzeko,Trucios-Turtzioz,0.0
2015,,,Trucios-Turtzioz,1.000 biztanle bakoitzeko,Trucios-Turtzioz,0.0
2016,,,Trucios-Turtzioz,1.000 biztanle bakoitzeko,Trucios-Turtzioz,0.0
2017,,,Trucios-Turtzioz,1.000 biztanle bakoitzeko,Trucios-Turtzioz,0.0
2018,,,Trucios-Turtzioz,1.000 biztanle bakoitzeko,Trucios-Turtzioz,0.0
2019,,,Trucios-Turtzioz,1.000 biztanle bakoitzeko,Trucios-Turtzioz,0.0
2020,,,Trucios-Turtzioz,1.000 biztanle bakoitzeko,Trucios-Turtzioz,0.0
2021,,,Trucios-Turtzioz,1.000 biztanle bakoitzeko,Trucios-Turtzioz,0.0
2022,,,Trucios-Turtzioz,1.000 biztanle bakoitzeko,Trucios-Turtzioz,0.0
2010,,,Ubide,1.000 biztanle bakoitzeko,Ubide,0.0
2011,,,Ubide,1.000 biztanle bakoitzeko,Ubide,0.0
2012,,,Ubide,1.000 biztanle bakoitzeko,Ubide,0.0
2013,,,Ubide,1.000 biztanle bakoitzeko,Ubide,0.0
2014,,,Ubide,1.000 biztanle bakoitzeko,Ubide,0.0
2015,,,Ubide,1.000 biztanle bakoitzeko,Ubide,0.0
2016,,,Ubide,1.000 biztanle bakoitzeko,Ubide,0.0
2017,,,Ubide,1.000 biztanle bakoitzeko,Ubide,0.0
2018,,,Ubide,1.000 biztanle bakoitzeko,Ubide,0.0
2019,,,Ubide,1.000 biztanle bakoitzeko,Ubide,0.0
2020,,,Ubide,1.000 biztanle bakoitzeko,Ubide,0.0
2021,,,Ubide,1.000 biztanle bakoitzeko,Ubide,0.0
2022,,,Ubide,1.000 biztanle bakoitzeko,Ubide,0.0
2010,,,Urduliz,1.000 biztanle bakoitzeko,Urduliz,0.0
2011,,,Urduliz,1.000 biztanle bakoitzeko,Urduliz,0.0
2012,,,Urduliz,1.000 biztanle bakoitzeko,Urduliz,0.0
2013,,,Urduliz,1.000 biztanle bakoitzeko,Urduliz,0.0
2014,,,Urduliz,1.000 biztanle bakoitzeko,Urduliz,0.0
2015,,,Urduliz,1.000 biztanle bakoitzeko,Urduliz,0.0
2016,,,Urduliz,1.000 biztanle bakoitzeko,Urduliz,0.0
2017,,,Urduliz,1.000 biztanle bakoitzeko,Urduliz,0.0
2018,,,Urduliz,1.000 biztanle bakoitzeko,Urduliz,0.0
2019,,,Urduliz,1.000 biztanle bakoitzeko,Urduliz,0.0
2020,,,Urduliz,1.000 biztanle bakoitzeko,Urduliz,0.0
2021,,,Urduliz,1.000 biztanle bakoitzeko,Urduliz,0.0
2022,,,Urduliz,1.000 biztanle bakoitzeko,Urduliz,0.0
2010,,,Balmaseda,1.000 biztanle bakoitzeko,Balmaseda,0.0
2011,,,Balmaseda,1.000 biztanle bakoitzeko,Balmaseda,0.0
2012,,,Balmaseda,1.000 biztanle bakoitzeko,Balmaseda,0.0
2013,,,Balmaseda,1.000 biztanle bakoitzeko,Balmaseda,0.0
2014,,,Balmaseda,1.000 biztanle bakoitzeko,Balmaseda,0.0
2015,,,Balmaseda,1.000 biztanle bakoitzeko,Balmaseda,0.0
2016,,,Balmaseda,1.000 biztanle bakoitzeko,Balmaseda,0.0
2017,,,Balmaseda,1.000 biztanle bakoitzeko,Balmaseda,0.0
2018,,,Balmaseda,1.000 biztanle bakoitzeko,Balmaseda,0.0
2019,,,Balmaseda,1.000 biztanle bakoitzeko,Balmaseda,0.0
2020,,,Balmaseda,1.000 biztanle bakoitzeko,Balmaseda,0.0
2021,,,Balmaseda,1.000 biztanle bakoitzeko,Balmaseda,0.0
2022,,,Balmaseda,1.000 biztanle bakoitzeko,Balmaseda,0.0
2010,,,Atxondo,1.000 biztanle bakoitzeko,Atxondo,0.0
2011,,,Atxondo,1.000 biztanle bakoitzeko,Atxondo,0.0
2012,,,Atxondo,1.000 biztanle bakoitzeko,Atxondo,0.0
2013,,,Atxondo,1.000 biztanle bakoitzeko,Atxondo,0.0
2014,,,Atxondo,1.000 biztanle bakoitzeko,Atxondo,0.0
2015,,,Atxondo,1.000 biztanle bakoitzeko,Atxondo,0.0
2016,,,Atxondo,1.000 biztanle bakoitzeko,Atxondo,0.0
2017,,,Atxondo,1.000 biztanle bakoitzeko,Atxondo,0.0
2018,,,Atxondo,1.000 biztanle bakoitzeko,Atxondo,0.0
2019,,,Atxondo,1.000 biztanle bakoitzeko,Atxondo,0.0
2020,,,Atxondo,1.000 biztanle bakoitzeko,Atxondo,0.0
2021,,,Atxondo,1.000 biztanle bakoitzeko,Atxondo,0.0
2022,,,Atxondo,1.000 biztanle bakoitzeko,Atxondo,0.0
2010,,,Bedia,1.000 biztanle bakoitzeko,Bedia,0.0
2011,,,Bedia,1.000 biztanle bakoitzeko,Bedia,0.0
2012,,,Bedia,1.000 biztanle bakoitzeko,Bedia,0.0
2013,,,Bedia,1.000 biztanle bakoitzeko,Bedia,0.0
2014,,,Bedia,1.000 biztanle bakoitzeko,Bedia,0.0
2015,,,Bedia,1.000 biztanle bakoitzeko,Bedia,0.0
2016,,,Bedia,1.000 biztanle bakoitzeko,Bedia,0.0
2017,,,Bedia,1.000 biztanle bakoitzeko,Bedia,0.0
2018,,,Bedia,1.000 biztanle bakoitzeko,Bedia,0.0
2019,,,Bedia,1.000 biztanle bakoitzeko,Bedia,0.0
2020,,,Bedia,1.000 biztanle bakoitzeko,Bedia,0.0
2021,,,Bedia,1.000 biztanle bakoitzeko,Bedia,0.0
2022,,,Bedia,1.000 biztanle bakoitzeko,Bedia,0.0
2010,,,Areatza,1.000 biztanle bakoitzeko,Areatza,32.9
2011,,,Areatza,1.000 biztanle bakoitzeko,Areatza,32.2
2012,,,Areatza,1.000 biztanle bakoitzeko,Areatza,31.3
2013,,,Areatza,1.000 biztanle bakoitzeko,Areatza,30.6
2014,,,Areatza,1.000 biztanle bakoitzeko,Areatza,0.0
2015,,,Areatza,1.000 biztanle bakoitzeko,Areatza,0.0
2016,,,Areatza,1.000 biztanle bakoitzeko,Areatza,0.0
2017,,,Areatza,1.000 biztanle bakoitzeko,Areatza,0.0
2018,,,Areatza,1.000 biztanle bakoitzeko,Areatza,0.0
2019,,,Areatza,1.000 biztanle bakoitzeko,Areatza,0.0
2020,,,Areatza,1.000 biztanle bakoitzeko,Areatza,0.0
2021,,,Areatza,1.000 biztanle bakoitzeko,Areatza,0.0
2022,,,Areatza,1.000 biztanle bakoitzeko,Areatza,0.0
2010,,,Igorre,1.000 biztanle bakoitzeko,Igorre,0.0
2011,,,Igorre,1.000 biztanle bakoitzeko,Igorre,0.0
2012,,,Igorre,1.000 biztanle bakoitzeko,Igorre,0.0
2013,,,Igorre,1.000 biztanle bakoitzeko,Igorre,0.0
2014,,,Igorre,1.000 biztanle bakoitzeko,Igorre,0.0
2015,,,Igorre,1.000 biztanle bakoitzeko,Igorre,0.0
2016,,,Igorre,1.000 biztanle bakoitzeko,Igorre,0.0
2017,,,Igorre,1.000 biztanle bakoitzeko,Igorre,0.0
2018,,,Igorre,1.000 biztanle bakoitzeko,Igorre,0.0
2019,,,Igorre,1.000 biztanle bakoitzeko,Igorre,0.0
2020,,,Igorre,1.000 biztanle bakoitzeko,Igorre,0.0
2021,,,Igorre,1.000 biztanle bakoitzeko,Igorre,0.0
2022,,,Igorre,1.000 biztanle bakoitzeko,Igorre,0.0
2010,,,Zaldibar,1.000 biztanle bakoitzeko,Zaldibar,0.0
2011,,,Zaldibar,1.000 biztanle bakoitzeko,Zaldibar,0.0
2012,,,Zaldibar,1.000 biztanle bakoitzeko,Zaldibar,0.0
2013,,,Zaldibar,1.000 biztanle bakoitzeko,Zaldibar,0.0
2014,,,Zaldibar,1.000 biztanle bakoitzeko,Zaldibar,0.0
2015,,,Zaldibar,1.000 biztanle bakoitzeko,Zaldibar,0.0
2016,,,Zaldibar,1.000 biztanle bakoitzeko,Zaldibar,0.0
2017,,,Zaldibar,1.000 biztanle bakoitzeko,Zaldibar,0.0
2018,,,Zaldibar,1.000 biztanle bakoitzeko,Zaldibar,0.0
2019,,,Zaldibar,1.000 biztanle bakoitzeko,Zaldibar,0.0
2020,,,Zaldibar,1.000 biztanle bakoitzeko,Zaldibar,0.0
2021,,,Zaldibar,1.000 biztanle bakoitzeko,Zaldibar,0.0
2022,,,Zaldibar,1.000 biztanle bakoitzeko,Zaldibar,0.0
2010,,,Zalla,1.000 biztanle bakoitzeko,Zalla,8.9
2011,,,Zalla,1.000 biztanle bakoitzeko,Zalla,8.8
2012,,,Zalla,1.000 biztanle bakoitzeko,Zalla,8.8
2013,,,Zalla,1.000 biztanle bakoitzeko,Zalla,0.0
2014,,,Zalla,1.000 biztanle bakoitzeko,Zalla,0.0
2015,,,Zalla,1.000 biztanle bakoitzeko,Zalla,0.0
2016,,,Zalla,1.000 biztanle bakoitzeko,Zalla,0.0
2017,,,Zalla,1.000 biztanle bakoitzeko,Zalla,0.0
2018,,,Zalla,1.000 biztanle bakoitzeko,Zalla,0.0
2019,,,Zalla,1.000 biztanle bakoitzeko,Zalla,0.0
2020,,,Zalla,1.000 biztanle bakoitzeko,Zalla,0.0
2021,,,Zalla,1.000 biztanle bakoitzeko,Zalla,0.0
2022,,,Zalla,1.000 biztanle bakoitzeko,Zalla,0.0
2010,,,Zaratamo,1.000 biztanle bakoitzeko,Zaratamo,0.0
2011,,,Zaratamo,1.000 biztanle bakoitzeko,Zaratamo,0.0
2012,,,Zaratamo,1.000 biztanle bakoitzeko,Zaratamo,0.0
2013,,,Zaratamo,1.000 biztanle bakoitzeko,Zaratamo,0.0
2014,,,Zaratamo,1.000 biztanle bakoitzeko,Zaratamo,0.0
2015,,,Zaratamo,1.000 biztanle bakoitzeko,Zaratamo,0.0
2016,,,Zaratamo,1.000 biztanle bakoitzeko,Zaratamo,0.0
2017,,,Zaratamo,1.000 biztanle bakoitzeko,Zaratamo,0.0
2018,,,Zaratamo,1.000 biztanle bakoitzeko,Zaratamo,0.0
2019,,,Zaratamo,1.000 biztanle bakoitzeko,Zaratamo,0.0
2020,,,Zaratamo,1.000 biztanle bakoitzeko,Zaratamo,0.0
2021,,,Zaratamo,1.000 biztanle bakoitzeko,Zaratamo,0.0
2022,,,Zaratamo,1.000 biztanle bakoitzeko,Zaratamo,0.0
2010,,,Derio,1.000 biztanle bakoitzeko,Derio,14.0
2011,,,Derio,1.000 biztanle bakoitzeko,Derio,13.7
2012,,,Derio,1.000 biztanle bakoitzeko,Derio,13.4
2013,,,Derio,1.000 biztanle bakoitzeko,Derio,13.1
2014,,,Derio,1.000 biztanle bakoitzeko,Derio,12.8
2015,,,Derio,1.000 biztanle bakoitzeko,Derio,0.0
2016,,,Derio,1.000 biztanle bakoitzeko,Derio,0.0
2017,,,Derio,1.000 biztanle bakoitzeko,Derio,0.0
2018,,,Derio,1.000 biztanle bakoitzeko,Derio,0.0
2019,,,Derio,1.000 biztanle bakoitzeko,Derio,0.0
2020,,,Derio,1.000 biztanle bakoitzeko,Derio,0.0
2021,,,Derio,1.000 biztanle bakoitzeko,Derio,0.0
2022,,,Derio,1.000 biztanle bakoitzeko,Derio,0.0
2010,,,Erandio,1.000 biztanle bakoitzeko,Erandio,0.0
2011,,,Erandio,1.000 biztanle bakoitzeko,Erandio,0.0
2012,,,Erandio,1.000 biztanle bakoitzeko,Erandio,0.0
2013,,,Erandio,1.000 biztanle bakoitzeko,Erandio,0.0
2014,,,Erandio,1.000 biztanle bakoitzeko,Erandio,0.0
2015,,,Erandio,1.000 biztanle bakoitzeko,Erandio,0.0
2016,,,Erandio,1.000 biztanle bakoitzeko,Erandio,0.0
2017,,,Erandio,1.000 biztanle bakoitzeko,Erandio,0.0
2018,,,Erandio,1.000 biztanle bakoitzeko,Erandio,0.0
2019,,,Erandio,1.000 biztanle bakoitzeko,Erandio,0.0
2020,,,Erandio,1.000 biztanle bakoitzeko,Erandio,0.0
2021,,,Erandio,1.000 biztanle bakoitzeko,Erandio,0.0
2022,,,Erandio,1.000 biztanle bakoitzeko,Erandio,0.0
2010,,,Loiu,1.000 biztanle bakoitzeko,Loiu,0.0
