Year,Territorio histórico,Comarca,Municipio,Units,GeoCode,Desaggregation,Value
2020,,,Zizurkil,Porcentaje,Zizurkil,All,0.2
2022,,,Zizurkil,Porcentaje,Zizurkil,All,1.5
2023,,,Zizurkil,Porcentaje,Zizurkil,All,0.8
2013,,,Zuia,Porcentaje,Zuia,All,0.9
2014,,,Zuia,Porcentaje,Zuia,All,0.7
2018,,,Zuia,Porcentaje,Zuia,All,1.0
2023,,,Zuia,Porcentaje,Zuia,All,1.2
2022,,,Zuia,Porcentaje,Zuia,All,1.2
2017,,,Zuia,Porcentaje,Zuia,All,1.0
2011,,,Zuia,Porcentaje,Zuia,All,0.0
2015,,,Zuia,Porcentaje,Zuia,All,0.7
2021,,,Zuia,Porcentaje,Zuia,All,1.1
2019,,,Zuia,Porcentaje,Zuia,All,1.0
2016,,,Zuia,Porcentaje,Zuia,All,0.8
2012,,,Zuia,Porcentaje,Zuia,All,0.9
2020,,,Zuia,Porcentaje,Zuia,All,1.0
2010,,,Zuia,Porcentaje,Zuia,All,0.0
2015,,,Zumaia,Porcentaje,Zumaia,All,0.7
2017,,,Zumaia,Porcentaje,Zumaia,All,0.7
2021,,,Zumaia,Porcentaje,Zumaia,All,0.7
2013,,,Zumaia,Porcentaje,Zumaia,All,0.7
2023,,,Zumaia,Porcentaje,Zumaia,All,1.3
2011,,,Zumaia,Porcentaje,Zumaia,All,0.6
2019,,,Zumaia,Porcentaje,Zumaia,All,0.7
2010,,,Zumaia,Porcentaje,Zumaia,All,0.6
2012,,,Zumaia,Porcentaje,Zumaia,All,0.7
2014,,,Zumaia,Porcentaje,Zumaia,All,0.7
2016,,,Zumaia,Porcentaje,Zumaia,All,0.7
2018,,,Zumaia,Porcentaje,Zumaia,All,1.4
2020,,,Zumaia,Porcentaje,Zumaia,All,0.7
2022,,,Zumaia,Porcentaje,Zumaia,All,1.1
2023,,,Zumarraga,Porcentaje,Zumarraga,All,2.8
2018,,,Zumarraga,Porcentaje,Zumarraga,All,2.3
2011,,,Zumarraga,Porcentaje,Zumarraga,All,1.2
2010,,,Zumarraga,Porcentaje,Zumarraga,All,1.2
2015,,,Zumarraga,Porcentaje,Zumarraga,All,1.4
2019,,,Zumarraga,Porcentaje,Zumarraga,All,1.3
2014,,,Zumarraga,Porcentaje,Zumarraga,All,1.4
2022,,,Zumarraga,Porcentaje,Zumarraga,All,2.9
2013,,,Zumarraga,Porcentaje,Zumarraga,All,1.4
2012,,,Zumarraga,Porcentaje,Zumarraga,All,1.4
2017,,,Zumarraga,Porcentaje,Zumarraga,All,1.3
2016,,,Zumarraga,Porcentaje,Zumarraga,All,7.6
2021,,,Zumarraga,Porcentaje,Zumarraga,All,2.8
2020,,,Zumarraga,Porcentaje,Zumarraga,All,1.3
2010,,Añana (comarca),,Porcentaje,Añana (comarca),All,0.2
2015,,Añana (comarca),,Porcentaje,Añana (comarca),All,1.0
2020,,Añana (comarca),,Porcentaje,Añana (comarca),All,4.0
2014,,Añana (comarca),,Porcentaje,Añana (comarca),All,0.9
2017,,Añana (comarca),,Porcentaje,Añana (comarca),All,3.0
2016,,Añana (comarca),,Porcentaje,Añana (comarca),All,1.1
2023,,Añana (comarca),,Porcentaje,Añana (comarca),All,6.4
2021,,Añana (comarca),,Porcentaje,Añana (comarca),All,4.3
2013,,Añana (comarca),,Porcentaje,Añana (comarca),All,0.7
2011,,Añana (comarca),,Porcentaje,Añana (comarca),All,0.2
2019,,Añana (comarca),,Porcentaje,Añana (comarca),All,2.5
2022,,Añana (comarca),,Porcentaje,Añana (comarca),All,4.8
2018,,Añana (comarca),,Porcentaje,Añana (comarca),All,2.2
2012,,Añana (comarca),,Porcentaje,Añana (comarca),All,0.3
2013,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,All,2.2
2023,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,All,6.1
2017,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,All,2.3
2020,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,All,4.2
2016,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,All,2.2
2010,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,All,0.8
2022,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,All,5.4
2012,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,All,2.5
2018,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,All,3.2
2019,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,All,4.0
2021,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,All,4.8
2011,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,All,0.9
2014,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,All,1.9
2015,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,All,2.1
2016,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,All,0.7
2015,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,All,0.7
2023,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,All,0.8
2013,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,All,0.6
2020,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,All,0.8
2021,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,All,0.8
2010,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,All,0.5
2011,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,All,0.7
2022,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,All,0.8
2019,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,All,0.8
2018,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,All,0.7
2014,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,All,0.6
2017,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,All,0.7
2012,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,All,0.6
2018,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,All,1.4
2019,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,All,1.4
2011,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,All,0.7
2017,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,All,1.2
2021,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,All,2.1
2023,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,All,2.3
2015,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,All,1.0
2012,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,All,0.7
2022,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,All,2.4
2013,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,All,0.8
2020,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,All,1.6
2010,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,All,0.8
2014,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,All,1.1
2016,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,All,1.2
2019,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,All,4.6
2015,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,All,2.0
2022,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,All,8.6
2017,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,All,4.1
2021,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,All,7.2
2023,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,All,9.5
2010,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,All,1.4
2018,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,All,4.1
2016,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,All,2.1
2014,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,All,2.6
2011,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,All,1.8
2013,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,All,2.2
2020,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,All,6.4
2012,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,All,2.0
2015,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,All,5.1
2013,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,All,4.7
2018,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,All,5.6
2019,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,All,6.2
2014,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,All,4.8
2020,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,All,6.4
2010,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,All,4.0
2012,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,All,4.3
2011,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,All,4.4
2017,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,All,5.5
2021,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,All,7.2
2016,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,All,5.1
2023,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,All,7.8
2022,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,All,7.8
2012,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,All,0.1
2019,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,All,17.5
2015,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,All,0.7
2023,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,All,20.2
2016,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,All,0.7
2013,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,All,0.6
2017,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,All,8.0
2010,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,All,0.0
2022,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,All,19.7
2021,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,All,18.2
2020,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,All,17.7
2014,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,All,0.7
2018,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,All,8.7
2011,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,All,0.1
2019,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,All,2.1
2017,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,All,1.3
2014,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,All,0.2
2010,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,All,0.1
2016,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,All,1.2
2020,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,All,2.5
2013,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,All,0.2
2022,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,All,2.9
2018,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,All,1.5
2021,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,All,2.6
2023,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,All,2.8
2012,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,All,0.2
2011,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,All,0.1
2015,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,All,1.0
2019,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,All,5.1
2022,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,All,6.3
2012,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,All,2.3
2013,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,All,1.8
2010,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,All,2.2
2014,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,All,1.9
2015,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,All,2.9
2021,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,All,6.1
2016,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,All,3.4
2017,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,All,2.4
2020,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,All,5.1
2018,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,All,2.5
2011,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,All,2.2
2023,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,All,6.8
2010,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,All,1.6
2020,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,All,3.8
2021,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,All,4.1
2013,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,All,2.4
2015,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,All,2.7
2011,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,All,1.5
2023,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,All,15.4
2019,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,All,3.8
2016,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,All,2.7
2018,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,All,3.1
2022,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,All,12.2
2017,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,All,2.6
2014,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,All,2.5
2012,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,All,1.6
2017,,Donostialdea,,Porcentaje,Donostialdea,All,2.4
2016,,Donostialdea,,Porcentaje,Donostialdea,All,2.1
2019,,Donostialdea,,Porcentaje,Donostialdea,All,2.9
2011,,Donostialdea,,Porcentaje,Donostialdea,All,1.7
2021,,Donostialdea,,Porcentaje,Donostialdea,All,4.6
2014,,Donostialdea,,Porcentaje,Donostialdea,All,1.9
2018,,Donostialdea,,Porcentaje,Donostialdea,All,2.7
2012,,Donostialdea,,Porcentaje,Donostialdea,All,1.7
2020,,Donostialdea,,Porcentaje,Donostialdea,All,3.2
2015,,Donostialdea,,Porcentaje,Donostialdea,All,2.1
2013,,Donostialdea,,Porcentaje,Donostialdea,All,1.8
2010,,Donostialdea,,Porcentaje,Donostialdea,All,1.6
2023,,Donostialdea,,Porcentaje,Donostialdea,All,5.0
2022,,Donostialdea,,Porcentaje,Donostialdea,All,5.1
2013,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,All,0.5
2014,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,All,0.3
2015,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,All,0.4
2020,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,All,2.5
2021,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,All,4.2
2010,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,All,0.6
2016,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,All,0.6
2018,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,All,0.8
2023,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,All,5.4
2017,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,All,0.7
2011,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,All,0.6
2022,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,All,5.0
2012,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,All,0.5
2019,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,All,2.0
2022,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,All,1.2
2020,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,All,1.0
2023,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,All,1.1
2018,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,All,0.9
2017,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,All,1.0
2016,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,All,0.9
2014,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,All,1.0
2015,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,All,1.0
2019,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,All,1.0
2013,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,All,0.9
2021,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,All,1.2
2010,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,All,0.8
2011,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,All,0.9
2012,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,All,0.9
2021,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,All,5.7
2012,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,All,2.6
2022,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,All,5.1
2018,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,All,2.6
2011,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,All,2.2
2020,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,All,5.3
2016,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,All,2.6
2015,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,All,2.6
2013,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,All,2.7
2023,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,All,13.8
2010,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,All,2.1
2014,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,All,2.5
2019,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,All,4.0
2017,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,All,2.6
2016,,Goierri,,Porcentaje,Goierri,All,1.2
2017,,Goierri,,Porcentaje,Goierri,All,1.2
2010,,Goierri,,Porcentaje,Goierri,All,0.4
2021,,Goierri,,Porcentaje,Goierri,All,2.1
2012,,Goierri,,Porcentaje,Goierri,All,0.7
2018,,Goierri,,Porcentaje,Goierri,All,1.2
2022,,Goierri,,Porcentaje,Goierri,All,2.1
2014,,Goierri,,Porcentaje,Goierri,All,1.0
2020,,Goierri,,Porcentaje,Goierri,All,2.0
2015,,Goierri,,Porcentaje,Goierri,All,1.0
2019,,Goierri,,Porcentaje,Goierri,All,1.8
2023,,Goierri,,Porcentaje,Goierri,All,2.7
2013,,Goierri,,Porcentaje,Goierri,All,0.7
2011,,Goierri,,Porcentaje,Goierri,All,0.5
2022,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,All,4.7
2013,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,All,1.1
2017,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,All,2.4
2011,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,All,0.5
2021,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,All,4.8
2019,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,All,3.3
2014,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,All,1.7
2016,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,All,1.4
2020,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,All,3.8
2023,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,All,5.1
2012,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,All,1.0
2018,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,All,2.3
2010,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,All,0.4
2015,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,All,1.5
2017,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,All,0.4
2013,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,All,0.5
2022,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,All,3.5
2011,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,All,0.4
2021,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,All,3.7
2023,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,All,5.9
2020,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,All,3.7
2012,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,All,0.4
2018,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,All,0.4
2016,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,All,0.5
2015,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,All,0.5
2019,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,All,2.8
2014,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,All,0.4
2010,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,All,0.2
2022,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,All,4.5
2016,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,All,1.5
2020,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,All,4.2
2019,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,All,2.5
2011,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,All,0.8
2013,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,All,0.8
2015,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,All,1.0
2012,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,All,0.8
2018,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,All,2.1
2021,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,All,4.3
2017,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,All,1.5
2014,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,All,0.9
2010,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,All,0.6
2023,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,All,5.0
2013,,Tolosaldea,,Porcentaje,Tolosaldea,All,1.0
2014,,Tolosaldea,,Porcentaje,Tolosaldea,All,1.0
2016,,Tolosaldea,,Porcentaje,Tolosaldea,All,0.9
2023,,Tolosaldea,,Porcentaje,Tolosaldea,All,4.5
2020,,Tolosaldea,,Porcentaje,Tolosaldea,All,2.7
2010,,Tolosaldea,,Porcentaje,Tolosaldea,All,0.9
2012,,Tolosaldea,,Porcentaje,Tolosaldea,All,1.0
