Year,Series,Province,County,Municipality,Units,GeoCode,Value
2017,EU_XPD_LOCALGBPC,,,Zerain,%,Zerain,96.13
2018,EU_XPD_LOCALGBPC,,,Zerain,%,Zerain,91.19
2021,EU_XPD_LOCALGBPC,,,Zerain,%,Zerain,141.67
2022,EU_XPD_LOCALGBPC,,,Zerain,%,Zerain,125.75
2011,EU_XPD_LOCALGBPC,,,Zerain,%,Zerain,129.36
2014,EU_XPD_LOCALGBPC,,,Zestoa,%,Zestoa,100.27
2010,EU_XPD_LOCALGBPC,,,Zestoa,%,Zestoa,99.94
2022,EU_XPD_LOCALGBPC,,,Zestoa,%,Zestoa,102.38
2011,EU_XPD_LOCALGBPC,,,Zestoa,%,Zestoa,103.29
2019,EU_XPD_LOCALGBPC,,,Zestoa,%,Zestoa,106.04
2012,EU_XPD_LOCALGBPC,,,Zestoa,%,Zestoa,96.49
2013,EU_XPD_LOCALGBPC,,,Zestoa,%,Zestoa,108.43
2016,EU_XPD_LOCALGBPC,,,Zestoa,%,Zestoa,100.11
2017,EU_XPD_LOCALGBPC,,,Zestoa,%,Zestoa,102.83
2020,EU_XPD_LOCALGBPC,,,Zestoa,%,Zestoa,88.63
2021,EU_XPD_LOCALGBPC,,,Zestoa,%,Zestoa,99.87
2018,EU_XPD_LOCALGBPC,,,Zestoa,%,Zestoa,113.89
2015,EU_XPD_LOCALGBPC,,,Zestoa,%,Zestoa,105.51
2021,EU_XPD_LOCALGBPC,,,Zierbena,%,Zierbena,106.07
2017,EU_XPD_LOCALGBPC,,,Zierbena,%,Zierbena,93.4
2019,EU_XPD_LOCALGBPC,,,Zierbena,%,Zierbena,104.25
2012,EU_XPD_LOCALGBPC,,,Zierbena,%,Zierbena,111.62
2013,EU_XPD_LOCALGBPC,,,Zierbena,%,Zierbena,83.99
2022,EU_XPD_LOCALGBPC,,,Zierbena,%,Zierbena,81.45
2010,EU_XPD_LOCALGBPC,,,Zierbena,%,Zierbena,104.39
2020,EU_XPD_LOCALGBPC,,,Zierbena,%,Zierbena,77.04
2018,EU_XPD_LOCALGBPC,,,Zierbena,%,Zierbena,92.6
2014,EU_XPD_LOCALGBPC,,,Zierbena,%,Zierbena,78.7
2016,EU_XPD_LOCALGBPC,,,Zierbena,%,Zierbena,87.59
2011,EU_XPD_LOCALGBPC,,,Zierbena,%,Zierbena,92.9
2015,EU_XPD_LOCALGBPC,,,Zierbena,%,Zierbena,88.06
2019,EU_XPD_LOCALGBPC,,,Zigoitia,%,Zigoitia,93.07
2012,EU_XPD_LOCALGBPC,,,Zigoitia,%,Zigoitia,83.8
2018,EU_XPD_LOCALGBPC,,,Zigoitia,%,Zigoitia,91.51
2013,EU_XPD_LOCALGBPC,,,Zigoitia,%,Zigoitia,90.47
2014,EU_XPD_LOCALGBPC,,,Zigoitia,%,Zigoitia,100.58
2010,EU_XPD_LOCALGBPC,,,Zigoitia,%,Zigoitia,83.5
2017,EU_XPD_LOCALGBPC,,,Zigoitia,%,Zigoitia,85.89
2022,EU_XPD_LOCALGBPC,,,Zigoitia,%,Zigoitia,102.29
2011,EU_XPD_LOCALGBPC,,,Zigoitia,%,Zigoitia,87.17
2021,EU_XPD_LOCALGBPC,,,Zigoitia,%,Zigoitia,82.93
2016,EU_XPD_LOCALGBPC,,,Zigoitia,%,Zigoitia,73.71
2020,EU_XPD_LOCALGBPC,,,Zigoitia,%,Zigoitia,88.59
2015,EU_XPD_LOCALGBPC,,,Zigoitia,%,Zigoitia,89.28
2010,EU_XPD_LOCALGBPC,,,Ziortza-Bolibar,%,Ziortza-Bolibar,160.29
2013,EU_XPD_LOCALGBPC,,,Ziortza-Bolibar,%,Ziortza-Bolibar,104.49
2015,EU_XPD_LOCALGBPC,,,Ziortza-Bolibar,%,Ziortza-Bolibar,100.75
2021,EU_XPD_LOCALGBPC,,,Ziortza-Bolibar,%,Ziortza-Bolibar,59.0
2017,EU_XPD_LOCALGBPC,,,Ziortza-Bolibar,%,Ziortza-Bolibar,116.59
2018,EU_XPD_LOCALGBPC,,,Ziortza-Bolibar,%,Ziortza-Bolibar,96.38
2012,EU_XPD_LOCALGBPC,,,Ziortza-Bolibar,%,Ziortza-Bolibar,117.7
2016,EU_XPD_LOCALGBPC,,,Ziortza-Bolibar,%,Ziortza-Bolibar,121.75
2020,EU_XPD_LOCALGBPC,,,Ziortza-Bolibar,%,Ziortza-Bolibar,46.53
2014,EU_XPD_LOCALGBPC,,,Ziortza-Bolibar,%,Ziortza-Bolibar,95.71
2022,EU_XPD_LOCALGBPC,,,Ziortza-Bolibar,%,Ziortza-Bolibar,74.69
2011,EU_XPD_LOCALGBPC,,,Ziortza-Bolibar,%,Ziortza-Bolibar,97.01
2019,EU_XPD_LOCALGBPC,,,Ziortza-Bolibar,%,Ziortza-Bolibar,79.72
2018,EU_XPD_LOCALGBPC,,,Zizurkil,%,Zizurkil,100.3
2021,EU_XPD_LOCALGBPC,,,Zizurkil,%,Zizurkil,101.0
2013,EU_XPD_LOCALGBPC,,,Zizurkil,%,Zizurkil,94.45
2014,EU_XPD_LOCALGBPC,,,Zizurkil,%,Zizurkil,102.09
2016,EU_XPD_LOCALGBPC,,,Zizurkil,%,Zizurkil,104.03
2011,EU_XPD_LOCALGBPC,,,Zizurkil,%,Zizurkil,89.59
2022,EU_XPD_LOCALGBPC,,,Zizurkil,%,Zizurkil,86.19
2015,EU_XPD_LOCALGBPC,,,Zizurkil,%,Zizurkil,107.7
2010,EU_XPD_LOCALGBPC,,,Zizurkil,%,Zizurkil,106.45
2012,EU_XPD_LOCALGBPC,,,Zizurkil,%,Zizurkil,80.25
2019,EU_XPD_LOCALGBPC,,,Zizurkil,%,Zizurkil,100.07
2020,EU_XPD_LOCALGBPC,,,Zizurkil,%,Zizurkil,99.0
2017,EU_XPD_LOCALGBPC,,,Zizurkil,%,Zizurkil,99.26
2018,EU_XPD_LOCALGBPC,,,Zuia,%,Zuia,126.68
2017,EU_XPD_LOCALGBPC,,,Zuia,%,Zuia,58.26
2019,EU_XPD_LOCALGBPC,,,Zuia,%,Zuia,74.66
2021,EU_XPD_LOCALGBPC,,,Zuia,%,Zuia,85.51
2014,EU_XPD_LOCALGBPC,,,Zuia,%,Zuia,103.59
2010,EU_XPD_LOCALGBPC,,,Zuia,%,Zuia,150.55
2013,EU_XPD_LOCALGBPC,,,Zuia,%,Zuia,91.86
2011,EU_XPD_LOCALGBPC,,,Zuia,%,Zuia,92.28
2015,EU_XPD_LOCALGBPC,,,Zuia,%,Zuia,96.24
2022,EU_XPD_LOCALGBPC,,,Zuia,%,Zuia,99.11
2012,EU_XPD_LOCALGBPC,,,Zuia,%,Zuia,128.61
2016,EU_XPD_LOCALGBPC,,,Zuia,%,Zuia,110.87
2020,EU_XPD_LOCALGBPC,,,Zuia,%,Zuia,73.15
2015,EU_XPD_LOCALGBPC,,,Zumaia,%,Zumaia,87.41
2010,EU_XPD_LOCALGBPC,,,Zumaia,%,Zumaia,105.85
2014,EU_XPD_LOCALGBPC,,,Zumaia,%,Zumaia,94.07
2018,EU_XPD_LOCALGBPC,,,Zumaia,%,Zumaia,97.55
2019,EU_XPD_LOCALGBPC,,,Zumaia,%,Zumaia,94.56
2011,EU_XPD_LOCALGBPC,,,Zumaia,%,Zumaia,110.65
2022,EU_XPD_LOCALGBPC,,,Zumaia,%,Zumaia,75.69
2012,EU_XPD_LOCALGBPC,,,Zumaia,%,Zumaia,83.7
2013,EU_XPD_LOCALGBPC,,,Zumaia,%,Zumaia,96.11
2016,EU_XPD_LOCALGBPC,,,Zumaia,%,Zumaia,94.56
2017,EU_XPD_LOCALGBPC,,,Zumaia,%,Zumaia,93.69
2020,EU_XPD_LOCALGBPC,,,Zumaia,%,Zumaia,98.53
2021,EU_XPD_LOCALGBPC,,,Zumaia,%,Zumaia,97.76
2012,EU_XPD_LOCALGBPC,,,Zumarraga,%,Zumarraga,110.04
2015,EU_XPD_LOCALGBPC,,,Zumarraga,%,Zumarraga,104.15
2020,EU_XPD_LOCALGBPC,,,Zumarraga,%,Zumarraga,93.95
2011,EU_XPD_LOCALGBPC,,,Zumarraga,%,Zumarraga,102.45
2019,EU_XPD_LOCALGBPC,,,Zumarraga,%,Zumarraga,107.46
2010,EU_XPD_LOCALGBPC,,,Zumarraga,%,Zumarraga,110.51
2013,EU_XPD_LOCALGBPC,,,Zumarraga,%,Zumarraga,108.36
2014,EU_XPD_LOCALGBPC,,,Zumarraga,%,Zumarraga,90.95
2017,EU_XPD_LOCALGBPC,,,Zumarraga,%,Zumarraga,98.89
2018,EU_XPD_LOCALGBPC,,,Zumarraga,%,Zumarraga,99.27
2021,EU_XPD_LOCALGBPC,,,Zumarraga,%,Zumarraga,90.47
2022,EU_XPD_LOCALGBPC,,,Zumarraga,%,Zumarraga,118.32
2016,EU_XPD_LOCALGBPC,,,Zumarraga,%,Zumarraga,93.51
2011,EU_XPD_LOCALGBPC,,Añana (county),,%,Añana (county),86.92
2010,EU_XPD_LOCALGBPC,,Añana (county),,%,Añana (county),122.89
2022,EU_XPD_LOCALGBPC,,Añana (county),,%,Añana (county),95.22
2015,EU_XPD_LOCALGBPC,,Añana (county),,%,Añana (county),108.96
2016,EU_XPD_LOCALGBPC,,Añana (county),,%,Añana (county),91.74
2018,EU_XPD_LOCALGBPC,,Añana (county),,%,Añana (county),85.1
2017,EU_XPD_LOCALGBPC,,Añana (county),,%,Añana (county),101.69
2012,EU_XPD_LOCALGBPC,,Añana (county),,%,Añana (county),125.55
2014,EU_XPD_LOCALGBPC,,Añana (county),,%,Añana (county),92.53
2021,EU_XPD_LOCALGBPC,,Añana (county),,%,Añana (county),96.35
2013,EU_XPD_LOCALGBPC,,Añana (county),,%,Añana (county),114.52
2019,EU_XPD_LOCALGBPC,,Añana (county),,%,Añana (county),86.2
2020,EU_XPD_LOCALGBPC,,Añana (county),,%,Añana (county),91.06
2013,EU_XPD_LOCALGBPC,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,97.03
2019,EU_XPD_LOCALGBPC,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,92.05
2011,EU_XPD_LOCALGBPC,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,110.76
2020,EU_XPD_LOCALGBPC,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,94.27
2014,EU_XPD_LOCALGBPC,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,98.9
2022,EU_XPD_LOCALGBPC,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,97.76
2012,EU_XPD_LOCALGBPC,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,86.97
2016,EU_XPD_LOCALGBPC,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,80.29
2018,EU_XPD_LOCALGBPC,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,85.62
2017,EU_XPD_LOCALGBPC,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,111.69
2010,EU_XPD_LOCALGBPC,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,100.92
2021,EU_XPD_LOCALGBPC,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,105.37
2015,EU_XPD_LOCALGBPC,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,102.92
2015,EU_XPD_LOCALGBPC,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,100.45
2022,EU_XPD_LOCALGBPC,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,97.13
2019,EU_XPD_LOCALGBPC,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,97.92
2010,EU_XPD_LOCALGBPC,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,109.53
2013,EU_XPD_LOCALGBPC,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,96.22
2018,EU_XPD_LOCALGBPC,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,98.97
2011,EU_XPD_LOCALGBPC,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,103.04
2014,EU_XPD_LOCALGBPC,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,98.98
2020,EU_XPD_LOCALGBPC,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,93.91
2021,EU_XPD_LOCALGBPC,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,94.2
2016,EU_XPD_LOCALGBPC,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,101.49
2012,EU_XPD_LOCALGBPC,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,94.31
2017,EU_XPD_LOCALGBPC,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,102.28
2020,EU_XPD_LOCALGBPC,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,92.2
2018,EU_XPD_LOCALGBPC,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,96.2
2021,EU_XPD_LOCALGBPC,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,99.61
2019,EU_XPD_LOCALGBPC,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,99.28
2022,EU_XPD_LOCALGBPC,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,103.02
2013,EU_XPD_LOCALGBPC,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,97.03
2015,EU_XPD_LOCALGBPC,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,104.49
2017,EU_XPD_LOCALGBPC,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,94.69
2016,EU_XPD_LOCALGBPC,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,98.82
2012,EU_XPD_LOCALGBPC,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,75.09
2011,EU_XPD_LOCALGBPC,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,79.84
2014,EU_XPD_LOCALGBPC,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,101.53
2010,EU_XPD_LOCALGBPC,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,101.68
2019,EU_XPD_LOCALGBPC,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,95.86
2022,EU_XPD_LOCALGBPC,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,136.26
2018,EU_XPD_LOCALGBPC,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,87.99
2021,EU_XPD_LOCALGBPC,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,85.5
2015,EU_XPD_LOCALGBPC,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,91.57
2012,EU_XPD_LOCALGBPC,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,117.06
2011,EU_XPD_LOCALGBPC,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,99.57
2016,EU_XPD_LOCALGBPC,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,97.48
2017,EU_XPD_LOCALGBPC,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,105.35
2014,EU_XPD_LOCALGBPC,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,100.19
2013,EU_XPD_LOCALGBPC,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,104.9
2010,EU_XPD_LOCALGBPC,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,134.25
2020,EU_XPD_LOCALGBPC,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,92.21
2017,EU_XPD_LOCALGBPC,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,107.81
2010,EU_XPD_LOCALGBPC,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,112.06
2018,EU_XPD_LOCALGBPC,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,105.64
2015,EU_XPD_LOCALGBPC,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,104.95
2019,EU_XPD_LOCALGBPC,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,104.37
2022,EU_XPD_LOCALGBPC,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,107.95
2020,EU_XPD_LOCALGBPC,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,88.39
2012,EU_XPD_LOCALGBPC,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,104.45
2021,EU_XPD_LOCALGBPC,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,99.35
2013,EU_XPD_LOCALGBPC,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,103.83
2016,EU_XPD_LOCALGBPC,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,104.49
2014,EU_XPD_LOCALGBPC,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,97.04
2011,EU_XPD_LOCALGBPC,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,103.64
2012,EU_XPD_LOCALGBPC,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,106.08
2021,EU_XPD_LOCALGBPC,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,84.91
2022,EU_XPD_LOCALGBPC,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,101.48
2018,EU_XPD_LOCALGBPC,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,101.37
2010,EU_XPD_LOCALGBPC,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,116.47
2011,EU_XPD_LOCALGBPC,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,109.46
2015,EU_XPD_LOCALGBPC,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,101.31
2014,EU_XPD_LOCALGBPC,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,110.7
2016,EU_XPD_LOCALGBPC,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,97.17
2013,EU_XPD_LOCALGBPC,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,99.46
2020,EU_XPD_LOCALGBPC,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,92.2
2019,EU_XPD_LOCALGBPC,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,103.71
2017,EU_XPD_LOCALGBPC,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,93.06
2015,EU_XPD_LOCALGBPC,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,99.05
2019,EU_XPD_LOCALGBPC,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,101.83
2010,EU_XPD_LOCALGBPC,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,116.19
2018,EU_XPD_LOCALGBPC,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,98.77
2013,EU_XPD_LOCALGBPC,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,102.97
2011,EU_XPD_LOCALGBPC,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,106.1
2020,EU_XPD_LOCALGBPC,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,94.39
2014,EU_XPD_LOCALGBPC,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,100.29
2012,EU_XPD_LOCALGBPC,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,98.29
2022,EU_XPD_LOCALGBPC,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,99.57
2017,EU_XPD_LOCALGBPC,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,98.79
2021,EU_XPD_LOCALGBPC,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,98.88
2016,EU_XPD_LOCALGBPC,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,95.04
2013,EU_XPD_LOCALGBPC,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,101.88
2020,EU_XPD_LOCALGBPC,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,89.65
2022,EU_XPD_LOCALGBPC,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,99.13
2021,EU_XPD_LOCALGBPC,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,94.88
2011,EU_XPD_LOCALGBPC,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,112.63
2012,EU_XPD_LOCALGBPC,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,96.1
2015,EU_XPD_LOCALGBPC,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,100.56
2014,EU_XPD_LOCALGBPC,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,99.18
2016,EU_XPD_LOCALGBPC,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,91.71
2010,EU_XPD_LOCALGBPC,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,114.71
2017,EU_XPD_LOCALGBPC,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,91.0
2018,EU_XPD_LOCALGBPC,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,95.4
2019,EU_XPD_LOCALGBPC,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,100.27
2022,EU_XPD_LOCALGBPC,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,100.86
2011,EU_XPD_LOCALGBPC,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,104.43
2010,EU_XPD_LOCALGBPC,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,108.64
2013,EU_XPD_LOCALGBPC,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,96.95
2019,EU_XPD_LOCALGBPC,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,95.54
2016,EU_XPD_LOCALGBPC,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,94.07
2021,EU_XPD_LOCALGBPC,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,99.03
2020,EU_XPD_LOCALGBPC,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,99.4
2018,EU_XPD_LOCALGBPC,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,94.54
2014,EU_XPD_LOCALGBPC,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,100.06
2015,EU_XPD_LOCALGBPC,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,100.02
2012,EU_XPD_LOCALGBPC,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,97.32
2017,EU_XPD_LOCALGBPC,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,95.02
2021,EU_XPD_LOCALGBPC,,Donostialdea,,%,Donostialdea,102.83
2010,EU_XPD_LOCALGBPC,,Donostialdea,,%,Donostialdea,101.79
2022,EU_XPD_LOCALGBPC,,Donostialdea,,%,Donostialdea,97.38
2014,EU_XPD_LOCALGBPC,,Donostialdea,,%,Donostialdea,85.07
2016,EU_XPD_LOCALGBPC,,Donostialdea,,%,Donostialdea,98.42
2019,EU_XPD_LOCALGBPC,,Donostialdea,,%,Donostialdea,96.94
2012,EU_XPD_LOCALGBPC,,Donostialdea,,%,Donostialdea,87.27
2015,EU_XPD_LOCALGBPC,,Donostialdea,,%,Donostialdea,85.83
2013,EU_XPD_LOCALGBPC,,Donostialdea,,%,Donostialdea,94.42
2018,EU_XPD_LOCALGBPC,,Donostialdea,,%,Donostialdea,91.86
2011,EU_XPD_LOCALGBPC,,Donostialdea,,%,Donostialdea,97.6
2020,EU_XPD_LOCALGBPC,,Donostialdea,,%,Donostialdea,95.47
2017,EU_XPD_LOCALGBPC,,Donostialdea,,%,Donostialdea,90.02
2016,EU_XPD_LOCALGBPC,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,103.59
2014,EU_XPD_LOCALGBPC,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,108.06
2012,EU_XPD_LOCALGBPC,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,99.34
2015,EU_XPD_LOCALGBPC,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,100.11
2013,EU_XPD_LOCALGBPC,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,105.07
2018,EU_XPD_LOCALGBPC,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,100.15
2022,EU_XPD_LOCALGBPC,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,104.24
2011,EU_XPD_LOCALGBPC,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,100.85
2019,EU_XPD_LOCALGBPC,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,99.59
2010,EU_XPD_LOCALGBPC,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,104.63
2020,EU_XPD_LOCALGBPC,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,91.31
2017,EU_XPD_LOCALGBPC,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,99.62
2021,EU_XPD_LOCALGBPC,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,97.27
2017,EU_XPD_LOCALGBPC,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,104.51
