Year,ServEsencial,Administracion,Province,County,Municipality,Unidad,GeoCode,Value
2020,ESED,ADM_MUN,,,Meñaka,Percentage,Meñaka,1.2
2021,ESED,ADM_MUN,,,Meñaka,Percentage,Meñaka,1.9
2017,ESSRV,ADM_MUN,,,Meñaka,Percentage,Meñaka,3.9
2018,ESSRV,ADM_MUN,,,Meñaka,Percentage,Meñaka,4.3
2019,ESSRV,ADM_MUN,,,Meñaka,Percentage,Meñaka,5.2
2020,ESSRV,ADM_MUN,,,Meñaka,Percentage,Meñaka,3.0
2021,ESSRV,ADM_MUN,,,Meñaka,Percentage,Meñaka,5.2
2017,HLTH,ADM_MUN,,,Meñaka,Percentage,Meñaka,0.0
2018,HLTH,ADM_MUN,,,Meñaka,Percentage,Meñaka,0.0
2019,HLTH,ADM_MUN,,,Meñaka,Percentage,Meñaka,0.0
2020,HLTH,ADM_MUN,,,Meñaka,Percentage,Meñaka,0.0
2021,HLTH,ADM_MUN,,,Meñaka,Percentage,Meñaka,0.0
2017,PROT,ADM_MUN,,,Meñaka,Percentage,Meñaka,2.3
2018,PROT,ADM_MUN,,,Meñaka,Percentage,Meñaka,2.8
2019,PROT,ADM_MUN,,,Meñaka,Percentage,Meñaka,3.2
2020,PROT,ADM_MUN,,,Meñaka,Percentage,Meñaka,1.8
2021,PROT,ADM_MUN,,,Meñaka,Percentage,Meñaka,3.3
2017,ESED,ADM_MUN,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,3.9
2018,ESED,ADM_MUN,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,4.2
2019,ESED,ADM_MUN,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,3.9
2020,ESED,ADM_MUN,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,5.2
2021,ESED,ADM_MUN,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,4.7
2017,ESSRV,ADM_MUN,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,14.9
2018,ESSRV,ADM_MUN,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,15.2
2019,ESSRV,ADM_MUN,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,15.9
2020,ESSRV,ADM_MUN,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,18.4
2021,ESSRV,ADM_MUN,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,16.3
2017,HLTH,ADM_MUN,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,0.0
2018,HLTH,ADM_MUN,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,0.0
2019,HLTH,ADM_MUN,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,0.0
2020,HLTH,ADM_MUN,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,0.0
2021,HLTH,ADM_MUN,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,0.1
2017,PROT,ADM_MUN,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,11.0
2018,PROT,ADM_MUN,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,11.0
2019,PROT,ADM_MUN,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,11.9
2020,PROT,ADM_MUN,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,13.2
2021,PROT,ADM_MUN,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,11.6
2017,ESED,ADM_MUN,,,Morga,Percentage,Morga,0.0
2018,ESED,ADM_MUN,,,Morga,Percentage,Morga,0.0
2019,ESED,ADM_MUN,,,Morga,Percentage,Morga,0.0
2020,ESED,ADM_MUN,,,Morga,Percentage,Morga,0.0
2021,ESED,ADM_MUN,,,Morga,Percentage,Morga,0.0
2017,ESSRV,ADM_MUN,,,Morga,Percentage,Morga,3.3
2018,ESSRV,ADM_MUN,,,Morga,Percentage,Morga,3.6
2019,ESSRV,ADM_MUN,,,Morga,Percentage,Morga,2.9
2020,ESSRV,ADM_MUN,,,Morga,Percentage,Morga,4.5
2021,ESSRV,ADM_MUN,,,Morga,Percentage,Morga,29.7
2017,HLTH,ADM_MUN,,,Morga,Percentage,Morga,0.6
2018,HLTH,ADM_MUN,,,Morga,Percentage,Morga,0.1
2019,HLTH,ADM_MUN,,,Morga,Percentage,Morga,0.2
2020,HLTH,ADM_MUN,,,Morga,Percentage,Morga,0.7
2021,HLTH,ADM_MUN,,,Morga,Percentage,Morga,27.3
2017,PROT,ADM_MUN,,,Morga,Percentage,Morga,2.8
2018,PROT,ADM_MUN,,,Morga,Percentage,Morga,3.5
2019,PROT,ADM_MUN,,,Morga,Percentage,Morga,2.7
2020,PROT,ADM_MUN,,,Morga,Percentage,Morga,3.8
2021,PROT,ADM_MUN,,,Morga,Percentage,Morga,2.4
2017,ESED,ADM_MUN,,,Muxika,Percentage,Muxika,5.1
2018,ESED,ADM_MUN,,,Muxika,Percentage,Muxika,4.3
2019,ESED,ADM_MUN,,,Muxika,Percentage,Muxika,5.1
2020,ESED,ADM_MUN,,,Muxika,Percentage,Muxika,4.6
2021,ESED,ADM_MUN,,,Muxika,Percentage,Muxika,3.2
2017,ESSRV,ADM_MUN,,,Muxika,Percentage,Muxika,9.6
2018,ESSRV,ADM_MUN,,,Muxika,Percentage,Muxika,9.2
2019,ESSRV,ADM_MUN,,,Muxika,Percentage,Muxika,9.5
2020,ESSRV,ADM_MUN,,,Muxika,Percentage,Muxika,9.6
2021,ESSRV,ADM_MUN,,,Muxika,Percentage,Muxika,7.9
2017,HLTH,ADM_MUN,,,Muxika,Percentage,Muxika,0.3
2018,HLTH,ADM_MUN,,,Muxika,Percentage,Muxika,0.2
2019,HLTH,ADM_MUN,,,Muxika,Percentage,Muxika,0.2
2020,HLTH,ADM_MUN,,,Muxika,Percentage,Muxika,0.1
2021,HLTH,ADM_MUN,,,Muxika,Percentage,Muxika,0.3
2017,PROT,ADM_MUN,,,Muxika,Percentage,Muxika,4.2
2018,PROT,ADM_MUN,,,Muxika,Percentage,Muxika,4.7
2019,PROT,ADM_MUN,,,Muxika,Percentage,Muxika,4.3
2020,PROT,ADM_MUN,,,Muxika,Percentage,Muxika,4.9
2021,PROT,ADM_MUN,,,Muxika,Percentage,Muxika,4.4
2017,ESED,ADM_MUN,,,Mundaka,Percentage,Mundaka,1.3
2018,ESED,ADM_MUN,,,Mundaka,Percentage,Mundaka,3.8
2019,ESED,ADM_MUN,,,Mundaka,Percentage,Mundaka,2.1
2020,ESED,ADM_MUN,,,Mundaka,Percentage,Mundaka,1.6
2021,ESED,ADM_MUN,,,Mundaka,Percentage,Mundaka,1.1
2017,ESSRV,ADM_MUN,,,Mundaka,Percentage,Mundaka,18.1
2018,ESSRV,ADM_MUN,,,Mundaka,Percentage,Mundaka,9.0
2019,ESSRV,ADM_MUN,,,Mundaka,Percentage,Mundaka,6.2
2020,ESSRV,ADM_MUN,,,Mundaka,Percentage,Mundaka,9.8
2021,ESSRV,ADM_MUN,,,Mundaka,Percentage,Mundaka,5.8
2017,HLTH,ADM_MUN,,,Mundaka,Percentage,Mundaka,0.5
2018,HLTH,ADM_MUN,,,Mundaka,Percentage,Mundaka,0.7
2019,HLTH,ADM_MUN,,,Mundaka,Percentage,Mundaka,0.5
2020,HLTH,ADM_MUN,,,Mundaka,Percentage,Mundaka,4.2
2021,HLTH,ADM_MUN,,,Mundaka,Percentage,Mundaka,0.8
2017,PROT,ADM_MUN,,,Mundaka,Percentage,Mundaka,16.3
2018,PROT,ADM_MUN,,,Mundaka,Percentage,Mundaka,4.5
2019,PROT,ADM_MUN,,,Mundaka,Percentage,Mundaka,3.7
2020,PROT,ADM_MUN,,,Mundaka,Percentage,Mundaka,4.1
2021,PROT,ADM_MUN,,,Mundaka,Percentage,Mundaka,3.9
2017,ESED,ADM_MUN,,,Mungia,Percentage,Mungia,3.9
2018,ESED,ADM_MUN,,,Mungia,Percentage,Mungia,2.9
2019,ESED,ADM_MUN,,,Mungia,Percentage,Mungia,2.9
2020,ESED,ADM_MUN,,,Mungia,Percentage,Mungia,3.6
2021,ESED,ADM_MUN,,,Mungia,Percentage,Mungia,4.0
2017,ESSRV,ADM_MUN,,,Mungia,Percentage,Mungia,18.3
2018,ESSRV,ADM_MUN,,,Mungia,Percentage,Mungia,13.2
2019,ESSRV,ADM_MUN,,,Mungia,Percentage,Mungia,13.1
2020,ESSRV,ADM_MUN,,,Mungia,Percentage,Mungia,14.6
2021,ESSRV,ADM_MUN,,,Mungia,Percentage,Mungia,15.7
2017,HLTH,ADM_MUN,,,Mungia,Percentage,Mungia,0.4
2018,HLTH,ADM_MUN,,,Mungia,Percentage,Mungia,0.5
2019,HLTH,ADM_MUN,,,Mungia,Percentage,Mungia,0.6
2020,HLTH,ADM_MUN,,,Mungia,Percentage,Mungia,0.6
2021,HLTH,ADM_MUN,,,Mungia,Percentage,Mungia,0.5
2017,PROT,ADM_MUN,,,Mungia,Percentage,Mungia,14.1
2018,PROT,ADM_MUN,,,Mungia,Percentage,Mungia,9.7
2019,PROT,ADM_MUN,,,Mungia,Percentage,Mungia,9.6
2020,PROT,ADM_MUN,,,Mungia,Percentage,Mungia,10.5
2021,PROT,ADM_MUN,,,Mungia,Percentage,Mungia,11.2
2017,ESED,ADM_MUN,,ES4807,,Percentage,ES4807,2.6
2018,ESED,ADM_MUN,,ES4807,,Percentage,ES4807,2.9
2019,ESED,ADM_MUN,,ES4807,,Percentage,ES4807,3.7
2020,ESED,ADM_MUN,,ES4807,,Percentage,ES4807,3.1
2021,ESED,ADM_MUN,,ES4807,,Percentage,ES4807,3.5
2017,ESSRV,ADM_MUN,,ES4807,,Percentage,ES4807,10.1
2018,ESSRV,ADM_MUN,,ES4807,,Percentage,ES4807,10.0
2019,ESSRV,ADM_MUN,,ES4807,,Percentage,ES4807,10.4
2020,ESSRV,ADM_MUN,,ES4807,,Percentage,ES4807,9.9
2021,ESSRV,ADM_MUN,,ES4807,,Percentage,ES4807,10.7
2017,HLTH,ADM_MUN,,ES4807,,Percentage,ES4807,0.3
2018,HLTH,ADM_MUN,,ES4807,,Percentage,ES4807,0.4
2019,HLTH,ADM_MUN,,ES4807,,Percentage,ES4807,0.4
2020,HLTH,ADM_MUN,,ES4807,,Percentage,ES4807,0.6
2021,HLTH,ADM_MUN,,ES4807,,Percentage,ES4807,0.4
2017,PROT,ADM_MUN,,ES4807,,Percentage,ES4807,7.3
2018,PROT,ADM_MUN,,ES4807,,Percentage,ES4807,6.7
2019,PROT,ADM_MUN,,ES4807,,Percentage,ES4807,6.3
2020,PROT,ADM_MUN,,ES4807,,Percentage,ES4807,6.2
2021,PROT,ADM_MUN,,ES4807,,Percentage,ES4807,6.8
2017,ESED,ADM_MUN,,,Aulesti,Percentage,Aulesti,3.9
2018,ESED,ADM_MUN,,,Aulesti,Percentage,Aulesti,4.1
2019,ESED,ADM_MUN,,,Aulesti,Percentage,Aulesti,7.8
2020,ESED,ADM_MUN,,,Aulesti,Percentage,Aulesti,3.2
2021,ESED,ADM_MUN,,,Aulesti,Percentage,Aulesti,6.1
2017,ESSRV,ADM_MUN,,,Aulesti,Percentage,Aulesti,7.7
2018,ESSRV,ADM_MUN,,,Aulesti,Percentage,Aulesti,6.9
2019,ESSRV,ADM_MUN,,,Aulesti,Percentage,Aulesti,23.8
2020,ESSRV,ADM_MUN,,,Aulesti,Percentage,Aulesti,6.5
2021,ESSRV,ADM_MUN,,,Aulesti,Percentage,Aulesti,14.1
2017,HLTH,ADM_MUN,,,Aulesti,Percentage,Aulesti,0.4
2018,HLTH,ADM_MUN,,,Aulesti,Percentage,Aulesti,0.4
2019,HLTH,ADM_MUN,,,Aulesti,Percentage,Aulesti,0.8
2020,HLTH,ADM_MUN,,,Aulesti,Percentage,Aulesti,0.4
2021,HLTH,ADM_MUN,,,Aulesti,Percentage,Aulesti,0.6
2017,PROT,ADM_MUN,,,Aulesti,Percentage,Aulesti,3.4
2018,PROT,ADM_MUN,,,Aulesti,Percentage,Aulesti,2.3
2019,PROT,ADM_MUN,,,Aulesti,Percentage,Aulesti,15.2
2020,PROT,ADM_MUN,,,Aulesti,Percentage,Aulesti,2.9
2021,PROT,ADM_MUN,,,Aulesti,Percentage,Aulesti,7.4
2017,ESED,ADM_MUN,,,Muskiz,Percentage,Muskiz,2.4
2018,ESED,ADM_MUN,,,Muskiz,Percentage,Muskiz,2.6
2019,ESED,ADM_MUN,,,Muskiz,Percentage,Muskiz,4.4
2020,ESED,ADM_MUN,,,Muskiz,Percentage,Muskiz,2.3
2021,ESED,ADM_MUN,,,Muskiz,Percentage,Muskiz,2.0
2017,ESSRV,ADM_MUN,,,Muskiz,Percentage,Muskiz,24.2
2018,ESSRV,ADM_MUN,,,Muskiz,Percentage,Muskiz,26.5
2019,ESSRV,ADM_MUN,,,Muskiz,Percentage,Muskiz,27.7
2020,ESSRV,ADM_MUN,,,Muskiz,Percentage,Muskiz,30.6
2021,ESSRV,ADM_MUN,,,Muskiz,Percentage,Muskiz,26.3
2017,HLTH,ADM_MUN,,,Muskiz,Percentage,Muskiz,0.0
2018,HLTH,ADM_MUN,,,Muskiz,Percentage,Muskiz,0.0
2019,HLTH,ADM_MUN,,,Muskiz,Percentage,Muskiz,0.0
2020,HLTH,ADM_MUN,,,Muskiz,Percentage,Muskiz,0.0
2021,HLTH,ADM_MUN,,,Muskiz,Percentage,Muskiz,0.0
2017,PROT,ADM_MUN,,,Muskiz,Percentage,Muskiz,21.7
2018,PROT,ADM_MUN,,,Muskiz,Percentage,Muskiz,23.9
2019,PROT,ADM_MUN,,,Muskiz,Percentage,Muskiz,23.3
2020,PROT,ADM_MUN,,,Muskiz,Percentage,Muskiz,28.2
2021,PROT,ADM_MUN,,,Muskiz,Percentage,Muskiz,24.4
2017,ESED,ADM_MUN,,,Otxandio,Percentage,Otxandio,8.6
2018,ESED,ADM_MUN,,,Otxandio,Percentage,Otxandio,2.9
2019,ESED,ADM_MUN,,,Otxandio,Percentage,Otxandio,2.9
2020,ESED,ADM_MUN,,,Otxandio,Percentage,Otxandio,3.0
2021,ESED,ADM_MUN,,,Otxandio,Percentage,Otxandio,6.0
2017,ESSRV,ADM_MUN,,,Otxandio,Percentage,Otxandio,13.9
2018,ESSRV,ADM_MUN,,,Otxandio,Percentage,Otxandio,6.9
2019,ESSRV,ADM_MUN,,,Otxandio,Percentage,Otxandio,7.5
2020,ESSRV,ADM_MUN,,,Otxandio,Percentage,Otxandio,8.1
2021,ESSRV,ADM_MUN,,,Otxandio,Percentage,Otxandio,12.1
2017,HLTH,ADM_MUN,,,Otxandio,Percentage,Otxandio,0.7
2018,HLTH,ADM_MUN,,,Otxandio,Percentage,Otxandio,0.3
2019,HLTH,ADM_MUN,,,Otxandio,Percentage,Otxandio,0.4
2020,HLTH,ADM_MUN,,,Otxandio,Percentage,Otxandio,1.0
2021,HLTH,ADM_MUN,,,Otxandio,Percentage,Otxandio,0.6
2017,PROT,ADM_MUN,,,Otxandio,Percentage,Otxandio,4.6
2018,PROT,ADM_MUN,,,Otxandio,Percentage,Otxandio,3.7
2019,PROT,ADM_MUN,,,Otxandio,Percentage,Otxandio,4.1
2020,PROT,ADM_MUN,,,Otxandio,Percentage,Otxandio,4.1
2021,PROT,ADM_MUN,,,Otxandio,Percentage,Otxandio,5.5
2017,ESED,ADM_MUN,,,Ondarroa,Percentage,Ondarroa,4.5
2018,ESED,ADM_MUN,,,Ondarroa,Percentage,Ondarroa,5.5
2019,ESED,ADM_MUN,,,Ondarroa,Percentage,Ondarroa,4.5
2020,ESED,ADM_MUN,,,Ondarroa,Percentage,Ondarroa,5.8
2021,ESED,ADM_MUN,,,Ondarroa,Percentage,Ondarroa,6.2
2017,ESSRV,ADM_MUN,,,Ondarroa,Percentage,Ondarroa,22.3
2018,ESSRV,ADM_MUN,,,Ondarroa,Percentage,Ondarroa,27.0
2019,ESSRV,ADM_MUN,,,Ondarroa,Percentage,Ondarroa,20.1
2020,ESSRV,ADM_MUN,,,Ondarroa,Percentage,Ondarroa,30.3
2021,ESSRV,ADM_MUN,,,Ondarroa,Percentage,Ondarroa,28.8
2017,HLTH,ADM_MUN,,,Ondarroa,Percentage,Ondarroa,0.1
2018,HLTH,ADM_MUN,,,Ondarroa,Percentage,Ondarroa,0.2
2019,HLTH,ADM_MUN,,,Ondarroa,Percentage,Ondarroa,0.1
2020,HLTH,ADM_MUN,,,Ondarroa,Percentage,Ondarroa,0.2
2021,HLTH,ADM_MUN,,,Ondarroa,Percentage,Ondarroa,0.2
2017,PROT,ADM_MUN,,,Ondarroa,Percentage,Ondarroa,17.6
2018,PROT,ADM_MUN,,,Ondarroa,Percentage,Ondarroa,21.3
2019,PROT,ADM_MUN,,,Ondarroa,Percentage,Ondarroa,15.4
2020,PROT,ADM_MUN,,,Ondarroa,Percentage,Ondarroa,24.3
2021,PROT,ADM_MUN,,,Ondarroa,Percentage,Ondarroa,22.4
2017,ESED,ADM_MUN,,,Urduña/Orduña,Percentage,Urduña/Orduña,2.2
2018,ESED,ADM_MUN,,,Urduña/Orduña,Percentage,Urduña/Orduña,2.7
2019,ESED,ADM_MUN,,,Urduña/Orduña,Percentage,Urduña/Orduña,2.3
2020,ESED,ADM_MUN,,,Urduña/Orduña,Percentage,Urduña/Orduña,2.3
2021,ESED,ADM_MUN,,,Urduña/Orduña,Percentage,Urduña/Orduña,3.4
2017,ESSRV,ADM_MUN,,,Urduña/Orduña,Percentage,Urduña/Orduña,21.1
2018,ESSRV,ADM_MUN,,,Urduña/Orduña,Percentage,Urduña/Orduña,21.8
2019,ESSRV,ADM_MUN,,,Urduña/Orduña,Percentage,Urduña/Orduña,18.4
2020,ESSRV,ADM_MUN,,,Urduña/Orduña,Percentage,Urduña/Orduña,22.5
2021,ESSRV,ADM_MUN,,,Urduña/Orduña,Percentage,Urduña/Orduña,23.9
2017,HLTH,ADM_MUN,,,Urduña/Orduña,Percentage,Urduña/Orduña,0.0
2018,HLTH,ADM_MUN,,,Urduña/Orduña,Percentage,Urduña/Orduña,0.0
2019,HLTH,ADM_MUN,,,Urduña/Orduña,Percentage,Urduña/Orduña,0.0
2020,HLTH,ADM_MUN,,,Urduña/Orduña,Percentage,Urduña/Orduña,0.0
2021,HLTH,ADM_MUN,,,Urduña/Orduña,Percentage,Urduña/Orduña,0.0
2017,PROT,ADM_MUN,,,Urduña/Orduña,Percentage,Urduña/Orduña,18.9
2018,PROT,ADM_MUN,,,Urduña/Orduña,Percentage,Urduña/Orduña,19.2
2019,PROT,ADM_MUN,,,Urduña/Orduña,Percentage,Urduña/Orduña,16.1
2020,PROT,ADM_MUN,,,Urduña/Orduña,Percentage,Urduña/Orduña,20.2
2021,PROT,ADM_MUN,,,Urduña/Orduña,Percentage,Urduña/Orduña,20.5
2017,ESED,ADM_MUN,,,Orozko,Percentage,Orozko,3.3
2018,ESED,ADM_MUN,,,Orozko,Percentage,Orozko,5.5
2019,ESED,ADM_MUN,,,Orozko,Percentage,Orozko,3.5
2020,ESED,ADM_MUN,,,Orozko,Percentage,Orozko,4.2
2021,ESED,ADM_MUN,,,Orozko,Percentage,Orozko,5.1
2017,ESSRV,ADM_MUN,,,Orozko,Percentage,Orozko,24.5
2018,ESSRV,ADM_MUN,,,Orozko,Percentage,Orozko,43.6
2019,ESSRV,ADM_MUN,,,Orozko,Percentage,Orozko,28.8
2020,ESSRV,ADM_MUN,,,Orozko,Percentage,Orozko,34.7
2021,ESSRV,ADM_MUN,,,Orozko,Percentage,Orozko,33.3
2017,HLTH,ADM_MUN,,,Orozko,Percentage,Orozko,0.9
2018,HLTH,ADM_MUN,,,Orozko,Percentage,Orozko,14.6
2019,HLTH,ADM_MUN,,,Orozko,Percentage,Orozko,0.9
2020,HLTH,ADM_MUN,,,Orozko,Percentage,Orozko,1.7
2021,HLTH,ADM_MUN,,,Orozko,Percentage,Orozko,0.9
2017,PROT,ADM_MUN,,,Orozko,Percentage,Orozko,20.3
2018,PROT,ADM_MUN,,,Orozko,Percentage,Orozko,23.6
2019,PROT,ADM_MUN,,,Orozko,Percentage,Orozko,24.5
2020,PROT,ADM_MUN,,,Orozko,Percentage,Orozko,28.8
2021,PROT,ADM_MUN,,,Orozko,Percentage,Orozko,27.3
2017,ESED,ADM_MUN,,,Sukarrieta,Percentage,Sukarrieta,0.0
2018,ESED,ADM_MUN,,,Sukarrieta,Percentage,Sukarrieta,0.0
2019,ESED,ADM_MUN,,,Sukarrieta,Percentage,Sukarrieta,0.0
2020,ESED,ADM_MUN,,,Sukarrieta,Percentage,Sukarrieta,0.0
2021,ESED,ADM_MUN,,,Sukarrieta,Percentage,Sukarrieta,0.0
2017,ESSRV,ADM_MUN,,,Sukarrieta,Percentage,Sukarrieta,10.6
2018,ESSRV,ADM_MUN,,,Sukarrieta,Percentage,Sukarrieta,11.0
2019,ESSRV,ADM_MUN,,,Sukarrieta,Percentage,Sukarrieta,9.4
2020,ESSRV,ADM_MUN,,,Sukarrieta,Percentage,Sukarrieta,9.1
2021,ESSRV,ADM_MUN,,,Sukarrieta,Percentage,Sukarrieta,7.2
2017,HLTH,ADM_MUN,,,Sukarrieta,Percentage,Sukarrieta,0.0
2018,HLTH,ADM_MUN,,,Sukarrieta,Percentage,Sukarrieta,0.0
2019,HLTH,ADM_MUN,,,Sukarrieta,Percentage,Sukarrieta,0.0
2020,HLTH,ADM_MUN,,,Sukarrieta,Percentage,Sukarrieta,0.0
2021,HLTH,ADM_MUN,,,Sukarrieta,Percentage,Sukarrieta,0.0
2017,PROT,ADM_MUN,,,Sukarrieta,Percentage,Sukarrieta,10.6
2018,PROT,ADM_MUN,,,Sukarrieta,Percentage,Sukarrieta,11.0
2019,PROT,ADM_MUN,,,Sukarrieta,Percentage,Sukarrieta,9.4
2020,PROT,ADM_MUN,,,Sukarrieta,Percentage,Sukarrieta,9.1
2021,PROT,ADM_MUN,,,Sukarrieta,Percentage,Sukarrieta,7.2
2017,ESED,ADM_MUN,,,Plentzia,Percentage,Plentzia,4.0
2018,ESED,ADM_MUN,,,Plentzia,Percentage,Plentzia,4.4
2019,ESED,ADM_MUN,,,Plentzia,Percentage,Plentzia,4.5
2020,ESED,ADM_MUN,,,Plentzia,Percentage,Plentzia,4.5
2021,ESED,ADM_MUN,,,Plentzia,Percentage,Plentzia,4.1
2017,ESSRV,ADM_MUN,,,Plentzia,Percentage,Plentzia,12.7
2018,ESSRV,ADM_MUN,,,Plentzia,Percentage,Plentzia,12.7
2019,ESSRV,ADM_MUN,,,Plentzia,Percentage,Plentzia,12.5
2020,ESSRV,ADM_MUN,,,Plentzia,Percentage,Plentzia,14.1
2021,ESSRV,ADM_MUN,,,Plentzia,Percentage,Plentzia,11.0
2017,HLTH,ADM_MUN,,,Plentzia,Percentage,Plentzia,0.4
2018,HLTH,ADM_MUN,,,Plentzia,Percentage,Plentzia,0.6
2019,HLTH,ADM_MUN,,,Plentzia,Percentage,Plentzia,0.5
2020,HLTH,ADM_MUN,,,Plentzia,Percentage,Plentzia,1.3
2021,HLTH,ADM_MUN,,,Plentzia,Percentage,Plentzia,0.5
2017,PROT,ADM_MUN,,,Plentzia,Percentage,Plentzia,8.3
2018,PROT,ADM_MUN,,,Plentzia,Percentage,Plentzia,7.7
2019,PROT,ADM_MUN,,,Plentzia,Percentage,Plentzia,7.5
2020,PROT,ADM_MUN,,,Plentzia,Percentage,Plentzia,8.3
2021,PROT,ADM_MUN,,,Plentzia,Percentage,Plentzia,6.4
2017,ESED,ADM_MUN,,,Portugalete,Percentage,Portugalete,5.8
2018,ESED,ADM_MUN,,,Portugalete,Percentage,Portugalete,6.3
2019,ESED,ADM_MUN,,,Portugalete,Percentage,Portugalete,5.5
2020,ESED,ADM_MUN,,,Portugalete,Percentage,Portugalete,2.4
2021,ESED,ADM_MUN,,,Portugalete,Percentage,Portugalete,2.9
2017,ESSRV,ADM_MUN,,,Portugalete,Percentage,Portugalete,22.8
2018,ESSRV,ADM_MUN,,,Portugalete,Percentage,Portugalete,24.9
2019,ESSRV,ADM_MUN,,,Portugalete,Percentage,Portugalete,24.4
2020,ESSRV,ADM_MUN,,,Portugalete,Percentage,Portugalete,18.3
2021,ESSRV,ADM_MUN,,,Portugalete,Percentage,Portugalete,18.2
2017,HLTH,ADM_MUN,,,Portugalete,Percentage,Portugalete,0.9
2018,HLTH,ADM_MUN,,,Portugalete,Percentage,Portugalete,0.9
2019,HLTH,ADM_MUN,,,Portugalete,Percentage,Portugalete,0.9
2020,HLTH,ADM_MUN,,,Portugalete,Percentage,Portugalete,0.3
2021,HLTH,ADM_MUN,,,Portugalete,Percentage,Portugalete,0.2
2017,PROT,ADM_MUN,,,Portugalete,Percentage,Portugalete,16.0
2018,PROT,ADM_MUN,,,Portugalete,Percentage,Portugalete,17.7
2019,PROT,ADM_MUN,,,Portugalete,Percentage,Portugalete,18.0
2020,PROT,ADM_MUN,,,Portugalete,Percentage,Portugalete,15.6
2021,PROT,ADM_MUN,,,Portugalete,Percentage,Portugalete,15.1
2017,ESED,ADM_MUN,,,Errigoiti,Percentage,Errigoiti,0.5
2018,ESED,ADM_MUN,,,Errigoiti,Percentage,Errigoiti,0.0
2019,ESED,ADM_MUN,,,Errigoiti,Percentage,Errigoiti,0.2
2020,ESED,ADM_MUN,,,Errigoiti,Percentage,Errigoiti,0.7
2021,ESED,ADM_MUN,,,Errigoiti,Percentage,Errigoiti,1.0
2017,ESSRV,ADM_MUN,,,Errigoiti,Percentage,Errigoiti,0.9
2018,ESSRV,ADM_MUN,,,Errigoiti,Percentage,Errigoiti,3.1
2019,ESSRV,ADM_MUN,,,Errigoiti,Percentage,Errigoiti,2.7
2020,ESSRV,ADM_MUN,,,Errigoiti,Percentage,Errigoiti,4.0
2021,ESSRV,ADM_MUN,,,Errigoiti,Percentage,Errigoiti,4.9
2017,HLTH,ADM_MUN,,,Errigoiti,Percentage,Errigoiti,0.5
2018,HLTH,ADM_MUN,,,Errigoiti,Percentage,Errigoiti,0.3
2019,HLTH,ADM_MUN,,,Errigoiti,Percentage,Errigoiti,0.2
2020,HLTH,ADM_MUN,,,Errigoiti,Percentage,Errigoiti,0.3
2021,HLTH,ADM_MUN,,,Errigoiti,Percentage,Errigoiti,0.3
2017,PROT,ADM_MUN,,,Errigoiti,Percentage,Errigoiti,0.0
2018,PROT,ADM_MUN,,,Errigoiti,Percentage,Errigoiti,2.9
2019,PROT,ADM_MUN,,,Errigoiti,Percentage,Errigoiti,2.3
2020,PROT,ADM_MUN,,,Errigoiti,Percentage,Errigoiti,3.1
2021,PROT,ADM_MUN,,,Errigoiti,Percentage,Errigoiti,3.6
2017,ESED,ADM_MUN,,,Valle de Trápaga-Trapagaran,Percentage,Valle de Trápaga-Trapagaran,0.0
2018,ESED,ADM_MUN,,,Valle de Trápaga-Trapagaran,Percentage,Valle de Trápaga-Trapagaran,0.0
2019,ESED,ADM_MUN,,,Valle de Trápaga-Trapagaran,Percentage,Valle de Trápaga-Trapagaran,0.0
2020,ESED,ADM_MUN,,,Valle de Trápaga-Trapagaran,Percentage,Valle de Trápaga-Trapagaran,0.0
2021,ESED,ADM_MUN,,,Valle de Trápaga-Trapagaran,Percentage,Valle de Trápaga-Trapagaran,0.0
2017,ESSRV,ADM_MUN,,,Valle de Trápaga-Trapagaran,Percentage,Valle de Trápaga-Trapagaran,15.6
2018,ESSRV,ADM_MUN,,,Valle de Trápaga-Trapagaran,Percentage,Valle de Trápaga-Trapagaran,18.8
2019,ESSRV,ADM_MUN,,,Valle de Trápaga-Trapagaran,Percentage,Valle de Trápaga-Trapagaran,19.8
2020,ESSRV,ADM_MUN,,,Valle de Trápaga-Trapagaran,Percentage,Valle de Trápaga-Trapagaran,19.6
2021,ESSRV,ADM_MUN,,,Valle de Trápaga-Trapagaran,Percentage,Valle de Trápaga-Trapagaran,19.5
