Year,Series,Adina,Sexua,Kontratu mota,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Trucios-Turtzioz,Porcentaje,Trucios-Turtzioz,56.9
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Trucios-Turtzioz,Porcentaje,Trucios-Turtzioz,51.0
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ubide,Porcentaje,Ubide,65.2
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ubide,Porcentaje,Ubide,62.4
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ubide,Porcentaje,Ubide,55.6
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ubide,Porcentaje,Ubide,59.5
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ubide,Porcentaje,Ubide,63.1
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ubide,Porcentaje,Ubide,55.3
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ubide,Porcentaje,Ubide,64.5
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ubide,Porcentaje,Ubide,64.7
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ubide,Porcentaje,Ubide,56.0
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,57.8
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,55.6
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,55.5
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,58.1
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,56.0
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,53.5
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,53.7
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,55.9
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,59.2
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urduliz,Porcentaje,Urduliz,60.9
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urduliz,Porcentaje,Urduliz,64.3
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urduliz,Porcentaje,Urduliz,59.3
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urduliz,Porcentaje,Urduliz,59.7
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urduliz,Porcentaje,Urduliz,60.9
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urduliz,Porcentaje,Urduliz,63.7
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urduliz,Porcentaje,Urduliz,60.9
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urduliz,Porcentaje,Urduliz,60.7
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urduliz,Porcentaje,Urduliz,61.8
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urduña / Orduña,Porcentaje,Urduña / Orduña,56.9
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urduña / Orduña,Porcentaje,Urduña / Orduña,48.4
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urduña / Orduña,Porcentaje,Urduña / Orduña,48.9
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urduña / Orduña,Porcentaje,Urduña / Orduña,49.4
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urduña / Orduña,Porcentaje,Urduña / Orduña,50.8
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urduña / Orduña,Porcentaje,Urduña / Orduña,51.0
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urduña / Orduña,Porcentaje,Urduña / Orduña,50.7
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urduña / Orduña,Porcentaje,Urduña / Orduña,51.1
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urduña / Orduña,Porcentaje,Urduña / Orduña,47.8
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urkabustaiz,Porcentaje,Urkabustaiz,61.9
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urkabustaiz,Porcentaje,Urkabustaiz,60.3
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urkabustaiz,Porcentaje,Urkabustaiz,64.6
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urkabustaiz,Porcentaje,Urkabustaiz,67.6
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urkabustaiz,Porcentaje,Urkabustaiz,62.4
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urkabustaiz,Porcentaje,Urkabustaiz,64.2
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urkabustaiz,Porcentaje,Urkabustaiz,63.4
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urkabustaiz,Porcentaje,Urkabustaiz,63.7
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urkabustaiz,Porcentaje,Urkabustaiz,65.2
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urnieta,Porcentaje,Urnieta,61.7
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urnieta,Porcentaje,Urnieta,62.2
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urnieta,Porcentaje,Urnieta,61.1
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urnieta,Porcentaje,Urnieta,61.8
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urnieta,Porcentaje,Urnieta,60.2
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urnieta,Porcentaje,Urnieta,62.6
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urnieta,Porcentaje,Urnieta,65.5
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urnieta,Porcentaje,Urnieta,62.0
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urnieta,Porcentaje,Urnieta,59.5
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urretxu,Porcentaje,Urretxu,56.1
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urretxu,Porcentaje,Urretxu,56.5
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urretxu,Porcentaje,Urretxu,58.0
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urretxu,Porcentaje,Urretxu,58.2
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urretxu,Porcentaje,Urretxu,60.6
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urretxu,Porcentaje,Urretxu,57.6
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urretxu,Porcentaje,Urretxu,57.1
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urretxu,Porcentaje,Urretxu,56.4
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Urretxu,Porcentaje,Urretxu,58.1
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Usurbil,Porcentaje,Usurbil,58.7
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Usurbil,Porcentaje,Usurbil,57.9
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Usurbil,Porcentaje,Usurbil,57.2
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Usurbil,Porcentaje,Usurbil,60.2
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Usurbil,Porcentaje,Usurbil,62.6
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Usurbil,Porcentaje,Usurbil,61.3
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Usurbil,Porcentaje,Usurbil,58.6
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Usurbil,Porcentaje,Usurbil,60.3
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Usurbil,Porcentaje,Usurbil,60.2
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Valdegovía / Gaubea,Porcentaje,Valdegovía / Gaubea,50.5
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Valdegovía / Gaubea,Porcentaje,Valdegovía / Gaubea,47.0
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Valdegovía / Gaubea,Porcentaje,Valdegovía / Gaubea,48.5
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Valdegovía / Gaubea,Porcentaje,Valdegovía / Gaubea,48.9
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Valdegovía / Gaubea,Porcentaje,Valdegovía / Gaubea,47.2
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Valdegovía / Gaubea,Porcentaje,Valdegovía / Gaubea,49.1
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Valdegovía / Gaubea,Porcentaje,Valdegovía / Gaubea,49.0
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Valdegovía / Gaubea,Porcentaje,Valdegovía / Gaubea,49.5
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Valdegovía / Gaubea,Porcentaje,Valdegovía / Gaubea,46.6
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,52.0
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,54.0
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,56.0
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,55.3
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,54.5
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,51.2
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,53.9
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,53.5
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,51.3
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Villabona,Porcentaje,Villabona,55.9
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Villabona,Porcentaje,Villabona,56.6
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Villabona,Porcentaje,Villabona,58.1
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Villabona,Porcentaje,Villabona,54.8
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Villabona,Porcentaje,Villabona,58.6
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Villabona,Porcentaje,Villabona,55.0
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Villabona,Porcentaje,Villabona,60.4
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Villabona,Porcentaje,Villabona,56.3
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Villabona,Porcentaje,Villabona,54.2
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Villabuena de Álava / Eskuernaga,Porcentaje,Villabuena de Álava / Eskuernaga,56.8
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Villabuena de Álava / Eskuernaga,Porcentaje,Villabuena de Álava / Eskuernaga,57.0
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Villabuena de Álava / Eskuernaga,Porcentaje,Villabuena de Álava / Eskuernaga,58.6
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Villabuena de Álava / Eskuernaga,Porcentaje,Villabuena de Álava / Eskuernaga,57.9
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Villabuena de Álava / Eskuernaga,Porcentaje,Villabuena de Álava / Eskuernaga,58.5
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Villabuena de Álava / Eskuernaga,Porcentaje,Villabuena de Álava / Eskuernaga,56.0
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Villabuena de Álava / Eskuernaga,Porcentaje,Villabuena de Álava / Eskuernaga,55.6
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Villabuena de Álava / Eskuernaga,Porcentaje,Villabuena de Álava / Eskuernaga,55.9
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Villabuena de Álava / Eskuernaga,Porcentaje,Villabuena de Álava / Eskuernaga,60.0
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,56.2
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,54.4
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,56.3
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,56.5
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,56.4
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,54.2
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,54.2
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,57.5
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,55.9
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Yécora / Iekora,Porcentaje,Yécora / Iekora,47.5
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Yécora / Iekora,Porcentaje,Yécora / Iekora,47.5
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Yécora / Iekora,Porcentaje,Yécora / Iekora,55.4
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Yécora / Iekora,Porcentaje,Yécora / Iekora,52.9
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Yécora / Iekora,Porcentaje,Yécora / Iekora,49.6
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Yécora / Iekora,Porcentaje,Yécora / Iekora,52.2
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Yécora / Iekora,Porcentaje,Yécora / Iekora,47.9
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Yécora / Iekora,Porcentaje,Yécora / Iekora,52.0
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Yécora / Iekora,Porcentaje,Yécora / Iekora,52.8
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaldibar,Porcentaje,Zaldibar,56.5
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaldibar,Porcentaje,Zaldibar,61.8
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaldibar,Porcentaje,Zaldibar,57.4
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaldibar,Porcentaje,Zaldibar,59.7
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaldibar,Porcentaje,Zaldibar,59.7
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaldibar,Porcentaje,Zaldibar,59.1
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaldibar,Porcentaje,Zaldibar,57.8
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaldibar,Porcentaje,Zaldibar,59.1
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaldibar,Porcentaje,Zaldibar,58.6
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaldibia,Porcentaje,Zaldibia,59.8
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaldibia,Porcentaje,Zaldibia,54.7
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaldibia,Porcentaje,Zaldibia,54.3
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaldibia,Porcentaje,Zaldibia,56.7
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaldibia,Porcentaje,Zaldibia,56.7
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaldibia,Porcentaje,Zaldibia,58.8
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaldibia,Porcentaje,Zaldibia,57.9
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaldibia,Porcentaje,Zaldibia,55.7
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaldibia,Porcentaje,Zaldibia,58.6
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zalduondo,Porcentaje,Zalduondo,65.6
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zalduondo,Porcentaje,Zalduondo,61.1
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zalduondo,Porcentaje,Zalduondo,63.0
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zalduondo,Porcentaje,Zalduondo,63.2
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zalduondo,Porcentaje,Zalduondo,62.1
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zalduondo,Porcentaje,Zalduondo,70.1
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zalduondo,Porcentaje,Zalduondo,62.6
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zalduondo,Porcentaje,Zalduondo,63.2
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zalduondo,Porcentaje,Zalduondo,60.6
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zalla,Porcentaje,Zalla,55.5
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zalla,Porcentaje,Zalla,55.9
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zalla,Porcentaje,Zalla,55.4
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zalla,Porcentaje,Zalla,54.4
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zalla,Porcentaje,Zalla,51.6
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zalla,Porcentaje,Zalla,59.5
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zalla,Porcentaje,Zalla,54.7
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zalla,Porcentaje,Zalla,53.4
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zalla,Porcentaje,Zalla,53.9
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zambrana,Porcentaje,Zambrana,55.9
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zambrana,Porcentaje,Zambrana,49.5
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zambrana,Porcentaje,Zambrana,53.2
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zambrana,Porcentaje,Zambrana,57.0
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zambrana,Porcentaje,Zambrana,50.5
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zambrana,Porcentaje,Zambrana,53.8
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zambrana,Porcentaje,Zambrana,51.9
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zambrana,Porcentaje,Zambrana,51.0
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zambrana,Porcentaje,Zambrana,52.4
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zamudio,Porcentaje,Zamudio,57.4
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zamudio,Porcentaje,Zamudio,57.8
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zamudio,Porcentaje,Zamudio,57.3
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zamudio,Porcentaje,Zamudio,56.2
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zamudio,Porcentaje,Zamudio,56.4
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zamudio,Porcentaje,Zamudio,55.0
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zamudio,Porcentaje,Zamudio,56.1
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zamudio,Porcentaje,Zamudio,56.5
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zamudio,Porcentaje,Zamudio,59.0
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaratamo,Porcentaje,Zaratamo,52.3
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaratamo,Porcentaje,Zaratamo,54.8
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaratamo,Porcentaje,Zaratamo,56.2
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaratamo,Porcentaje,Zaratamo,57.2
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaratamo,Porcentaje,Zaratamo,52.5
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaratamo,Porcentaje,Zaratamo,55.0
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaratamo,Porcentaje,Zaratamo,58.0
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaratamo,Porcentaje,Zaratamo,59.4
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zaratamo,Porcentaje,Zaratamo,56.2
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zarautz,Porcentaje,Zarautz,55.2
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zarautz,Porcentaje,Zarautz,55.2
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zarautz,Porcentaje,Zarautz,56.6
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zarautz,Porcentaje,Zarautz,58.7
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zarautz,Porcentaje,Zarautz,55.7
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zarautz,Porcentaje,Zarautz,57.3
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zarautz,Porcentaje,Zarautz,59.0
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zarautz,Porcentaje,Zarautz,57.9
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zarautz,Porcentaje,Zarautz,56.9
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zeanuri,Porcentaje,Zeanuri,57.9
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zeanuri,Porcentaje,Zeanuri,59.3
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zeanuri,Porcentaje,Zeanuri,57.4
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zeanuri,Porcentaje,Zeanuri,60.4
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zeanuri,Porcentaje,Zeanuri,56.4
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zeanuri,Porcentaje,Zeanuri,56.6
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zeanuri,Porcentaje,Zeanuri,59.5
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zeanuri,Porcentaje,Zeanuri,59.4
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zeanuri,Porcentaje,Zeanuri,59.2
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zeberio,Porcentaje,Zeberio,59.2
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zeberio,Porcentaje,Zeberio,57.7
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zeberio,Porcentaje,Zeberio,59.4
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zeberio,Porcentaje,Zeberio,56.8
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zeberio,Porcentaje,Zeberio,57.7
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zeberio,Porcentaje,Zeberio,54.8
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zeberio,Porcentaje,Zeberio,55.8
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zeberio,Porcentaje,Zeberio,59.9
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zeberio,Porcentaje,Zeberio,57.2
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zegama,Porcentaje,Zegama,59.8
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zegama,Porcentaje,Zegama,61.0
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zegama,Porcentaje,Zegama,61.4
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zegama,Porcentaje,Zegama,57.4
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zegama,Porcentaje,Zegama,62.6
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zegama,Porcentaje,Zegama,62.0
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zegama,Porcentaje,Zegama,58.5
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zegama,Porcentaje,Zegama,61.6
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zegama,Porcentaje,Zegama,57.3
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zerain,Porcentaje,Zerain,56.4
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zerain,Porcentaje,Zerain,53.4
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zerain,Porcentaje,Zerain,51.9
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zerain,Porcentaje,Zerain,55.1
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zerain,Porcentaje,Zerain,47.1
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zerain,Porcentaje,Zerain,51.3
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zerain,Porcentaje,Zerain,53.5
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Zerain,Porcentaje,Zerain,52.6
