Year,Sex,Province,County,Municipality,Units,GeoCode,Value
2017,M,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2013,M,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2020,M,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2018,M,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2015,M,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2014,M,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2011,M,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2016,M,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2012,M,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2021,M,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2023,M,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2010,M,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2022,M,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2015,M,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2023,M,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2013,M,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2012,M,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2017,M,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2019,M,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2014,M,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2018,M,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2010,M,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2011,M,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2021,M,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2020,M,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2016,M,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2010,M,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2023,M,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2013,M,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2018,M,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2014,M,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2020,M,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2021,M,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2011,M,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2015,M,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2017,M,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2016,M,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2012,M,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2022,M,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2019,M,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2018,M,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,0.0
2022,M,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,0.0
2023,M,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,0.0
2014,M,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,0.0
2020,M,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,0.0
2016,M,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,0.0
2017,M,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,0.0
2021,M,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,0.0
2019,M,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,0.0
2013,M,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,0.0
2015,M,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,0.0
2011,M,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,4.39
2012,M,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,0.0
2010,M,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,0.0
2020,M,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2023,M,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2022,M,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2011,M,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2021,M,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2013,M,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2017,M,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2019,M,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2016,M,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2010,M,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2018,M,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2015,M,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2014,M,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2012,M,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2016,M,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2020,M,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2023,M,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2022,M,,,Sestao,"Per 100,000 inhabitants",Sestao,7.69
2019,M,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2014,M,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2018,M,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2021,M,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2013,M,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2017,M,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2011,M,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2015,M,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2012,M,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2010,M,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2016,M,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2022,M,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2014,M,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2018,M,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2017,M,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2012,M,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2020,M,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2023,M,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2011,M,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2015,M,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2013,M,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2010,M,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2021,M,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2019,M,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2015,M,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2020,M,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2023,M,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2013,M,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2010,M,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2019,M,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2022,M,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2017,M,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2021,M,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2014,M,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2018,M,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2012,M,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2016,M,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2011,M,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2023,M,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2022,M,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2013,M,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2020,M,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2018,M,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2017,M,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2019,M,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2021,M,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2015,M,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2011,M,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2012,M,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2014,M,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2016,M,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2010,M,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2020,M,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2013,M,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2022,M,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2017,M,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2023,M,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2019,M,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2014,M,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2018,M,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2021,M,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2012,M,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2015,M,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2016,M,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2011,M,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2010,M,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2017,M,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2020,M,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2012,M,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2022,M,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2016,M,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2015,M,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2019,M,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2021,M,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2010,M,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2023,M,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2018,M,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2014,M,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2013,M,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2011,M,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2010,M,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2020,M,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2022,M,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2012,M,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2019,M,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2011,M,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2018,M,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2015,M,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2013,M,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2017,M,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2014,M,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2016,M,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2021,M,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2023,M,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2012,M,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2013,M,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2017,M,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2015,M,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2023,M,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2019,M,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2021,M,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2018,M,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2014,M,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2022,M,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2016,M,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2020,M,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2010,M,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2011,M,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2020,M,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2023,M,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2022,M,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2018,M,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2010,M,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2013,M,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2017,M,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2021,M,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2015,M,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2019,M,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2016,M,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2014,M,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2012,M,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2011,M,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2015,M,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2012,M,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2021,M,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2016,M,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2020,M,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2019,M,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2023,M,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2014,M,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2022,M,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2010,M,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2013,M,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2017,M,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2018,M,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2011,M,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2019,M,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2015,M,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2010,M,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2011,M,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2023,M,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2021,M,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2017,M,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2018,M,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2022,M,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2016,M,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2013,M,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2020,M,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2014,M,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2012,M,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2010,M,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2022,M,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2014,M,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2018,M,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2023,M,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2015,M,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2020,M,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2016,M,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2012,M,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2017,M,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2021,M,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2019,M,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2013,M,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2011,M,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2023,M,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2012,M,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2014,M,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2010,M,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2020,M,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2021,M,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2022,M,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2015,M,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2019,M,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2013,M,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2016,M,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2018,M,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2017,M,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2011,M,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2010,M,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2012,M,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2013,M,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2023,M,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2015,M,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2014,M,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2021,M,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2011,M,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2022,M,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2020,M,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2017,M,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2019,M,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2016,M,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2018,M,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2021,M,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2016,M,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2018,M,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2023,M,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2022,M,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2015,M,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2020,M,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2019,M,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2013,M,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2017,M,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2010,M,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2014,M,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2012,M,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2011,M,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2010,M,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2023,M,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2021,M,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2012,M,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2018,M,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2016,M,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2011,M,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2014,M,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2022,M,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2020,M,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2013,M,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2015,M,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2017,M,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2019,M,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2011,M,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2021,M,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2017,M,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2023,M,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2022,M,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2020,M,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2019,M,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2014,M,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2018,M,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2016,M,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2015,M,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2012,M,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2013,M,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2010,M,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2011,M,,,Valdegovía/Gaubea,"Per 100,000 inhabitants",Valdegovía/Gaubea,0.0
2016,M,,,Valdegovía/Gaubea,"Per 100,000 inhabitants",Valdegovía/Gaubea,0.0
2020,M,,,Valdegovía/Gaubea,"Per 100,000 inhabitants",Valdegovía/Gaubea,0.0
2022,M,,,Valdegovía/Gaubea,"Per 100,000 inhabitants",Valdegovía/Gaubea,0.0
2017,M,,,Valdegovía/Gaubea,"Per 100,000 inhabitants",Valdegovía/Gaubea,0.0
2015,M,,,Valdegovía/Gaubea,"Per 100,000 inhabitants",Valdegovía/Gaubea,0.0
2021,M,,,Valdegovía/Gaubea,"Per 100,000 inhabitants",Valdegovía/Gaubea,0.0
2019,M,,,Valdegovía/Gaubea,"Per 100,000 inhabitants",Valdegovía/Gaubea,0.0
2013,M,,,Valdegovía/Gaubea,"Per 100,000 inhabitants",Valdegovía/Gaubea,0.0
2010,M,,,Valdegovía/Gaubea,"Per 100,000 inhabitants",Valdegovía/Gaubea,0.0
2012,M,,,Valdegovía/Gaubea,"Per 100,000 inhabitants",Valdegovía/Gaubea,0.0
2018,M,,,Valdegovía/Gaubea,"Per 100,000 inhabitants",Valdegovía/Gaubea,0.0
2023,M,,,Valdegovía/Gaubea,"Per 100,000 inhabitants",Valdegovía/Gaubea,0.0
2014,M,,,Valdegovía/Gaubea,"Per 100,000 inhabitants",Valdegovía/Gaubea,0.0
2012,M,,,Valle de Trápaga-Trapagaran,"Per 100,000 inhabitants",Valle de Trápaga-Trapagaran,0.0
2021,M,,,Valle de Trápaga-Trapagaran,"Per 100,000 inhabitants",Valle de Trápaga-Trapagaran,0.0
2016,M,,,Valle de Trápaga-Trapagaran,"Per 100,000 inhabitants",Valle de Trápaga-Trapagaran,0.0
2020,M,,,Valle de Trápaga-Trapagaran,"Per 100,000 inhabitants",Valle de Trápaga-Trapagaran,0.0
2023,M,,,Valle de Trápaga-Trapagaran,"Per 100,000 inhabitants",Valle de Trápaga-Trapagaran,0.0
2019,M,,,Valle de Trápaga-Trapagaran,"Per 100,000 inhabitants",Valle de Trápaga-Trapagaran,0.0
2018,M,,,Valle de Trápaga-Trapagaran,"Per 100,000 inhabitants",Valle de Trápaga-Trapagaran,0.0
2014,M,,,Valle de Trápaga-Trapagaran,"Per 100,000 inhabitants",Valle de Trápaga-Trapagaran,0.0
2022,M,,,Valle de Trápaga-Trapagaran,"Per 100,000 inhabitants",Valle de Trápaga-Trapagaran,0.0
2010,M,,,Valle de Trápaga-Trapagaran,"Per 100,000 inhabitants",Valle de Trápaga-Trapagaran,0.0
2013,M,,,Valle de Trápaga-Trapagaran,"Per 100,000 inhabitants",Valle de Trápaga-Trapagaran,0.0
2017,M,,,Valle de Trápaga-Trapagaran,"Per 100,000 inhabitants",Valle de Trápaga-Trapagaran,0.0
