Year,Actividad económica,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2016,Ganadería,,,Urnieta,Porcentaje,Urnieta,0.0
2013,Ganadería,,,Urnieta,Porcentaje,Urnieta,0.0
2012,Ganadería,,,Urnieta,Porcentaje,Urnieta,1.4
2022,Ganadería,,,Urnieta,Porcentaje,Urnieta,3.6
2014,Ganadería,,,Urretxu,Porcentaje,Urretxu,0.0
2012,Ganadería,,,Urretxu,Porcentaje,Urretxu,0.0
2018,Ganadería,,,Urretxu,Porcentaje,Urretxu,2.9
2011,Ganadería,,,Urretxu,Porcentaje,Urretxu,0.0
2015,Ganadería,,,Urretxu,Porcentaje,Urretxu,0.0
2021,Ganadería,,,Urretxu,Porcentaje,Urretxu,5.0
2022,Ganadería,,,Urretxu,Porcentaje,Urretxu,5.0
2020,Ganadería,,,Urretxu,Porcentaje,Urretxu,0.0
2019,Ganadería,,,Urretxu,Porcentaje,Urretxu,2.9
2017,Ganadería,,,Urretxu,Porcentaje,Urretxu,2.9
2016,Ganadería,,,Urretxu,Porcentaje,Urretxu,2.9
2013,Ganadería,,,Urretxu,Porcentaje,Urretxu,2.9
2010,Ganadería,,,Urretxu,Porcentaje,Urretxu,0.0
2019,Ganadería,,,Usurbil,Porcentaje,Usurbil,1.2
2011,Ganadería,,,Usurbil,Porcentaje,Usurbil,1.2
2018,Ganadería,,,Usurbil,Porcentaje,Usurbil,1.2
2012,Ganadería,,,Usurbil,Porcentaje,Usurbil,2.4
2015,Ganadería,,,Usurbil,Porcentaje,Usurbil,1.2
2021,Ganadería,,,Usurbil,Porcentaje,Usurbil,1.8
2014,Ganadería,,,Usurbil,Porcentaje,Usurbil,1.2
2022,Ganadería,,,Usurbil,Porcentaje,Usurbil,1.8
2020,Ganadería,,,Usurbil,Porcentaje,Usurbil,1.8
2017,Ganadería,,,Usurbil,Porcentaje,Usurbil,1.2
2016,Ganadería,,,Usurbil,Porcentaje,Usurbil,1.2
2013,Ganadería,,,Usurbil,Porcentaje,Usurbil,1.2
2010,Ganadería,,,Usurbil,Porcentaje,Usurbil,0.0
2014,Ganadería,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,0.0
2012,Ganadería,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,0.0
2021,Ganadería,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,0.0
2019,Ganadería,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,0.0
2017,Ganadería,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,0.0
2015,Ganadería,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,0.0
2013,Ganadería,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,0.0
2011,Ganadería,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,0.0
2018,Ganadería,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,0.0
2020,Ganadería,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,0.0
2016,Ganadería,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,0.0
2010,Ganadería,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,0.0
2022,Ganadería,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,0.0
2010,Ganadería,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,0.0
2017,Ganadería,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,0.0
2021,Ganadería,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,0.0
2011,Ganadería,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,0.0
2022,Ganadería,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,0.0
2015,Ganadería,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,0.0
2019,Ganadería,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,0.0
2018,Ganadería,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,0.0
2014,Ganadería,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,0.0
2013,Ganadería,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,0.0
2016,Ganadería,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,0.0
2020,Ganadería,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,0.0
2012,Ganadería,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,0.0
2015,Ganadería,,,Villabona,Porcentaje,Villabona,0.0
2022,Ganadería,,,Villabona,Porcentaje,Villabona,0.0
2011,Ganadería,,,Villabona,Porcentaje,Villabona,0.0
2018,Ganadería,,,Villabona,Porcentaje,Villabona,0.0
2021,Ganadería,,,Villabona,Porcentaje,Villabona,0.0
2019,Ganadería,,,Villabona,Porcentaje,Villabona,0.0
2014,Ganadería,,,Villabona,Porcentaje,Villabona,0.0
2020,Ganadería,,,Villabona,Porcentaje,Villabona,0.0
2017,Ganadería,,,Villabona,Porcentaje,Villabona,0.0
2016,Ganadería,,,Villabona,Porcentaje,Villabona,0.0
2013,Ganadería,,,Villabona,Porcentaje,Villabona,0.0
2012,Ganadería,,,Villabona,Porcentaje,Villabona,0.0
2010,Ganadería,,,Villabona,Porcentaje,Villabona,0.0
2021,Ganadería,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,0.0
2020,Ganadería,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,0.0
2022,Ganadería,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,8.3
2017,Ganadería,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,0.0
2012,Ganadería,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,0.0
2018,Ganadería,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,0.0
2016,Ganadería,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,0.0
2013,Ganadería,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,0.0
2010,Ganadería,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,0.0
2019,Ganadería,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,0.0
2014,Ganadería,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,0.0
2011,Ganadería,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,0.0
2015,Ganadería,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,0.0
2021,Ganadería,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,0.0
2022,Ganadería,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,0.0
2020,Ganadería,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,0.0
2011,Ganadería,,,Zaldibar,Porcentaje,Zaldibar,0.0
2015,Ganadería,,,Zaldibar,Porcentaje,Zaldibar,0.0
2016,Ganadería,,,Zaldibar,Porcentaje,Zaldibar,0.0
2021,Ganadería,,,Zaldibar,Porcentaje,Zaldibar,0.0
2018,Ganadería,,,Zaldibar,Porcentaje,Zaldibar,0.0
2017,Ganadería,,,Zaldibar,Porcentaje,Zaldibar,0.0
2013,Ganadería,,,Zaldibar,Porcentaje,Zaldibar,0.0
2012,Ganadería,,,Zaldibar,Porcentaje,Zaldibar,0.0
2022,Ganadería,,,Zaldibar,Porcentaje,Zaldibar,0.0
2010,Ganadería,,,Zaldibar,Porcentaje,Zaldibar,0.0
2014,Ganadería,,,Zaldibar,Porcentaje,Zaldibar,0.0
2020,Ganadería,,,Zaldibar,Porcentaje,Zaldibar,0.0
2019,Ganadería,,,Zaldibar,Porcentaje,Zaldibar,0.0
2019,Ganadería,,,Zaldibia,Porcentaje,Zaldibia,0.0
2011,Ganadería,,,Zaldibia,Porcentaje,Zaldibia,0.0
2015,Ganadería,,,Zaldibia,Porcentaje,Zaldibia,0.0
2012,Ganadería,,,Zaldibia,Porcentaje,Zaldibia,0.0
2018,Ganadería,,,Zaldibia,Porcentaje,Zaldibia,0.0
2022,Ganadería,,,Zaldibia,Porcentaje,Zaldibia,0.0
2014,Ganadería,,,Zaldibia,Porcentaje,Zaldibia,0.0
2021,Ganadería,,,Zaldibia,Porcentaje,Zaldibia,0.0
2020,Ganadería,,,Zaldibia,Porcentaje,Zaldibia,0.0
2017,Ganadería,,,Zaldibia,Porcentaje,Zaldibia,0.0
2016,Ganadería,,,Zaldibia,Porcentaje,Zaldibia,0.0
2013,Ganadería,,,Zaldibia,Porcentaje,Zaldibia,0.0
2010,Ganadería,,,Zaldibia,Porcentaje,Zaldibia,0.0
2020,Ganadería,,,Zalduondo,Porcentaje,Zalduondo,20.0
2011,Ganadería,,,Zalduondo,Porcentaje,Zalduondo,0.0
2010,Ganadería,,,Zalduondo,Porcentaje,Zalduondo,0.0
2012,Ganadería,,,Zalduondo,Porcentaje,Zalduondo,0.0
2015,Ganadería,,,Zalduondo,Porcentaje,Zalduondo,0.0
2017,Ganadería,,,Zalduondo,Porcentaje,Zalduondo,0.0
2021,Ganadería,,,Zalduondo,Porcentaje,Zalduondo,20.0
2019,Ganadería,,,Zalduondo,Porcentaje,Zalduondo,0.0
2016,Ganadería,,,Zalduondo,Porcentaje,Zalduondo,0.0
2013,Ganadería,,,Zalduondo,Porcentaje,Zalduondo,0.0
2022,Ganadería,,,Zalduondo,Porcentaje,Zalduondo,20.0
2014,Ganadería,,,Zalduondo,Porcentaje,Zalduondo,0.0
2018,Ganadería,,,Zalduondo,Porcentaje,Zalduondo,0.0
2011,Ganadería,,,Zalla,Porcentaje,Zalla,0.0
2018,Ganadería,,,Zalla,Porcentaje,Zalla,0.0
2021,Ganadería,,,Zalla,Porcentaje,Zalla,0.0
2022,Ganadería,,,Zalla,Porcentaje,Zalla,0.0
2012,Ganadería,,,Zalla,Porcentaje,Zalla,0.0
2016,Ganadería,,,Zalla,Porcentaje,Zalla,0.0
2020,Ganadería,,,Zalla,Porcentaje,Zalla,0.0
2019,Ganadería,,,Zalla,Porcentaje,Zalla,0.0
2015,Ganadería,,,Zalla,Porcentaje,Zalla,0.0
2014,Ganadería,,,Zalla,Porcentaje,Zalla,0.0
2010,Ganadería,,,Zalla,Porcentaje,Zalla,0.0
2013,Ganadería,,,Zalla,Porcentaje,Zalla,0.0
2017,Ganadería,,,Zalla,Porcentaje,Zalla,0.0
2010,Ganadería,,,Zambrana,Porcentaje,Zambrana,0.0
2019,Ganadería,,,Zambrana,Porcentaje,Zambrana,0.0
2016,Ganadería,,,Zambrana,Porcentaje,Zambrana,0.0
2012,Ganadería,,,Zambrana,Porcentaje,Zambrana,0.0
2022,Ganadería,,,Zambrana,Porcentaje,Zambrana,0.0
2014,Ganadería,,,Zambrana,Porcentaje,Zambrana,0.0
2020,Ganadería,,,Zambrana,Porcentaje,Zambrana,0.0
2018,Ganadería,,,Zambrana,Porcentaje,Zambrana,0.0
2015,Ganadería,,,Zambrana,Porcentaje,Zambrana,0.0
2013,Ganadería,,,Zambrana,Porcentaje,Zambrana,0.0
2011,Ganadería,,,Zambrana,Porcentaje,Zambrana,0.0
2017,Ganadería,,,Zambrana,Porcentaje,Zambrana,0.0
2021,Ganadería,,,Zambrana,Porcentaje,Zambrana,0.0
2018,Ganadería,,,Zamudio,Porcentaje,Zamudio,0.0
2022,Ganadería,,,Zamudio,Porcentaje,Zamudio,0.0
2013,Ganadería,,,Zamudio,Porcentaje,Zamudio,0.0
2017,Ganadería,,,Zamudio,Porcentaje,Zamudio,0.0
2021,Ganadería,,,Zamudio,Porcentaje,Zamudio,0.0
2020,Ganadería,,,Zamudio,Porcentaje,Zamudio,0.0
2016,Ganadería,,,Zamudio,Porcentaje,Zamudio,0.0
2014,Ganadería,,,Zamudio,Porcentaje,Zamudio,0.0
2010,Ganadería,,,Zamudio,Porcentaje,Zamudio,0.0
2015,Ganadería,,,Zamudio,Porcentaje,Zamudio,0.0
2011,Ganadería,,,Zamudio,Porcentaje,Zamudio,0.0
2019,Ganadería,,,Zamudio,Porcentaje,Zamudio,0.0
2012,Ganadería,,,Zamudio,Porcentaje,Zamudio,0.0
2014,Ganadería,,,Zaratamo,Porcentaje,Zaratamo,0.0
2013,Ganadería,,,Zaratamo,Porcentaje,Zaratamo,0.0
2022,Ganadería,,,Zaratamo,Porcentaje,Zaratamo,0.0
2021,Ganadería,,,Zaratamo,Porcentaje,Zaratamo,0.0
2017,Ganadería,,,Zaratamo,Porcentaje,Zaratamo,0.0
2015,Ganadería,,,Zaratamo,Porcentaje,Zaratamo,0.0
2011,Ganadería,,,Zaratamo,Porcentaje,Zaratamo,0.0
2010,Ganadería,,,Zaratamo,Porcentaje,Zaratamo,0.0
2016,Ganadería,,,Zaratamo,Porcentaje,Zaratamo,0.0
2012,Ganadería,,,Zaratamo,Porcentaje,Zaratamo,0.0
2020,Ganadería,,,Zaratamo,Porcentaje,Zaratamo,0.0
2019,Ganadería,,,Zaratamo,Porcentaje,Zaratamo,0.0
2018,Ganadería,,,Zaratamo,Porcentaje,Zaratamo,0.0
2010,Ganadería,,,Zarautz,Porcentaje,Zarautz,0.0
2022,Ganadería,,,Zarautz,Porcentaje,Zarautz,0.0
2011,Ganadería,,,Zarautz,Porcentaje,Zarautz,0.0
2018,Ganadería,,,Zarautz,Porcentaje,Zarautz,0.0
2019,Ganadería,,,Zarautz,Porcentaje,Zarautz,0.0
2021,Ganadería,,,Zarautz,Porcentaje,Zarautz,0.0
2014,Ganadería,,,Zarautz,Porcentaje,Zarautz,0.0
2020,Ganadería,,,Zarautz,Porcentaje,Zarautz,0.0
2017,Ganadería,,,Zarautz,Porcentaje,Zarautz,0.0
2016,Ganadería,,,Zarautz,Porcentaje,Zarautz,0.0
2013,Ganadería,,,Zarautz,Porcentaje,Zarautz,0.0
2012,Ganadería,,,Zarautz,Porcentaje,Zarautz,0.0
2015,Ganadería,,,Zarautz,Porcentaje,Zarautz,0.0
2010,Ganadería,,,Zeanuri,Porcentaje,Zeanuri,0.0
2020,Ganadería,,,Zeanuri,Porcentaje,Zeanuri,0.0
2016,Ganadería,,,Zeanuri,Porcentaje,Zeanuri,1.4
2021,Ganadería,,,Zeanuri,Porcentaje,Zeanuri,1.3
2014,Ganadería,,,Zeanuri,Porcentaje,Zeanuri,1.4
2022,Ganadería,,,Zeanuri,Porcentaje,Zeanuri,2.6
2018,Ganadería,,,Zeanuri,Porcentaje,Zeanuri,1.4
2017,Ganadería,,,Zeanuri,Porcentaje,Zeanuri,1.4
2013,Ganadería,,,Zeanuri,Porcentaje,Zeanuri,0.0
2012,Ganadería,,,Zeanuri,Porcentaje,Zeanuri,0.0
2015,Ganadería,,,Zeanuri,Porcentaje,Zeanuri,1.4
2019,Ganadería,,,Zeanuri,Porcentaje,Zeanuri,1.4
2011,Ganadería,,,Zeanuri,Porcentaje,Zeanuri,0.0
2016,Ganadería,,,Zeberio,Porcentaje,Zeberio,2.1
2017,Ganadería,,,Zeberio,Porcentaje,Zeberio,2.1
2012,Ganadería,,,Zeberio,Porcentaje,Zeberio,2.1
2021,Ganadería,,,Zeberio,Porcentaje,Zeberio,2.2
2011,Ganadería,,,Zeberio,Porcentaje,Zeberio,2.1
2020,Ganadería,,,Zeberio,Porcentaje,Zeberio,2.2
2019,Ganadería,,,Zeberio,Porcentaje,Zeberio,2.1
2015,Ganadería,,,Zeberio,Porcentaje,Zeberio,2.1
2013,Ganadería,,,Zeberio,Porcentaje,Zeberio,2.1
2010,Ganadería,,,Zeberio,Porcentaje,Zeberio,0.0
2022,Ganadería,,,Zeberio,Porcentaje,Zeberio,4.3
2014,Ganadería,,,Zeberio,Porcentaje,Zeberio,2.1
2018,Ganadería,,,Zeberio,Porcentaje,Zeberio,2.1
2010,Ganadería,,,Zegama,Porcentaje,Zegama,0.0
2020,Ganadería,,,Zegama,Porcentaje,Zegama,0.0
2017,Ganadería,,,Zegama,Porcentaje,Zegama,0.0
2018,Ganadería,,,Zegama,Porcentaje,Zegama,0.0
2021,Ganadería,,,Zegama,Porcentaje,Zegama,0.0
2022,Ganadería,,,Zegama,Porcentaje,Zegama,0.0
2015,Ganadería,,,Zegama,Porcentaje,Zegama,0.0
2012,Ganadería,,,Zegama,Porcentaje,Zegama,0.0
2014,Ganadería,,,Zegama,Porcentaje,Zegama,0.0
2011,Ganadería,,,Zegama,Porcentaje,Zegama,0.0
2013,Ganadería,,,Zegama,Porcentaje,Zegama,0.0
2019,Ganadería,,,Zegama,Porcentaje,Zegama,0.0
2016,Ganadería,,,Zegama,Porcentaje,Zegama,0.0
2010,Ganadería,,,Zerain,Porcentaje,Zerain,0.0
2021,Ganadería,,,Zerain,Porcentaje,Zerain,7.1
2011,Ganadería,,,Zerain,Porcentaje,Zerain,0.0
2015,Ganadería,,,Zerain,Porcentaje,Zerain,0.0
2017,Ganadería,,,Zerain,Porcentaje,Zerain,5.6
2020,Ganadería,,,Zerain,Porcentaje,Zerain,0.0
2014,Ganadería,,,Zerain,Porcentaje,Zerain,0.0
2019,Ganadería,,,Zerain,Porcentaje,Zerain,5.6
2018,Ganadería,,,Zerain,Porcentaje,Zerain,5.6
2012,Ganadería,,,Zerain,Porcentaje,Zerain,0.0
2016,Ganadería,,,Zerain,Porcentaje,Zerain,0.0
2022,Ganadería,,,Zerain,Porcentaje,Zerain,7.1
2013,Ganadería,,,Zerain,Porcentaje,Zerain,0.0
2013,Ganadería,,,Zestoa,Porcentaje,Zestoa,0.0
2014,Ganadería,,,Zestoa,Porcentaje,Zestoa,0.8
2020,Ganadería,,,Zestoa,Porcentaje,Zestoa,1.8
2017,Ganadería,,,Zestoa,Porcentaje,Zestoa,0.0
2015,Ganadería,,,Zestoa,Porcentaje,Zestoa,0.8
2021,Ganadería,,,Zestoa,Porcentaje,Zestoa,0.9
2018,Ganadería,,,Zestoa,Porcentaje,Zestoa,0.8
2011,Ganadería,,,Zestoa,Porcentaje,Zestoa,0.8
2010,Ganadería,,,Zestoa,Porcentaje,Zestoa,0.0
2022,Ganadería,,,Zestoa,Porcentaje,Zestoa,0.9
2019,Ganadería,,,Zestoa,Porcentaje,Zestoa,0.8
2016,Ganadería,,,Zestoa,Porcentaje,Zestoa,0.0
2012,Ganadería,,,Zestoa,Porcentaje,Zestoa,0.8
2015,Ganadería,,,Zierbena,Porcentaje,Zierbena,0.0
2014,Ganadería,,,Zierbena,Porcentaje,Zierbena,0.0
2010,Ganadería,,,Zierbena,Porcentaje,Zierbena,0.0
2019,Ganadería,,,Zierbena,Porcentaje,Zierbena,0.0
2022,Ganadería,,,Zierbena,Porcentaje,Zierbena,0.0
2016,Ganadería,,,Zierbena,Porcentaje,Zierbena,0.0
2013,Ganadería,,,Zierbena,Porcentaje,Zierbena,0.0
2011,Ganadería,,,Zierbena,Porcentaje,Zierbena,0.0
2017,Ganadería,,,Zierbena,Porcentaje,Zierbena,0.0
2021,Ganadería,,,Zierbena,Porcentaje,Zierbena,0.0
2012,Ganadería,,,Zierbena,Porcentaje,Zierbena,0.0
2020,Ganadería,,,Zierbena,Porcentaje,Zierbena,0.0
2018,Ganadería,,,Zierbena,Porcentaje,Zierbena,0.0
2018,Ganadería,,,Zigoitia,Porcentaje,Zigoitia,2.6
2017,Ganadería,,,Zigoitia,Porcentaje,Zigoitia,5.1
2011,Ganadería,,,Zigoitia,Porcentaje,Zigoitia,2.6
2016,Ganadería,,,Zigoitia,Porcentaje,Zigoitia,7.7
2010,Ganadería,,,Zigoitia,Porcentaje,Zigoitia,2.6
2012,Ganadería,,,Zigoitia,Porcentaje,Zigoitia,5.1
2019,Ganadería,,,Zigoitia,Porcentaje,Zigoitia,2.6
2021,Ganadería,,,Zigoitia,Porcentaje,Zigoitia,4.9
2013,Ganadería,,,Zigoitia,Porcentaje,Zigoitia,5.1
2022,Ganadería,,,Zigoitia,Porcentaje,Zigoitia,9.8
2014,Ganadería,,,Zigoitia,Porcentaje,Zigoitia,5.1
2020,Ganadería,,,Zigoitia,Porcentaje,Zigoitia,2.4
2015,Ganadería,,,Zigoitia,Porcentaje,Zigoitia,7.7
2013,Ganadería,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,0.0
2017,Ganadería,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,0.0
2020,Ganadería,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,2.6
2016,Ganadería,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,0.0
2021,Ganadería,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,2.6
2011,Ganadería,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,0.0
2015,Ganadería,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,0.0
2022,Ganadería,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,0.0
2019,Ganadería,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,0.0
2018,Ganadería,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,0.0
2014,Ganadería,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,0.0
2012,Ganadería,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,0.0
2010,Ganadería,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,0.0
2020,Ganadería,,,Zizurkil,Porcentaje,Zizurkil,0.0
2010,Ganadería,,,Zizurkil,Porcentaje,Zizurkil,0.0
2011,Ganadería,,,Zizurkil,Porcentaje,Zizurkil,0.0
2021,Ganadería,,,Zizurkil,Porcentaje,Zizurkil,0.0
2017,Ganadería,,,Zizurkil,Porcentaje,Zizurkil,0.0
2022,Ganadería,,,Zizurkil,Porcentaje,Zizurkil,0.0
2015,Ganadería,,,Zizurkil,Porcentaje,Zizurkil,0.0
2014,Ganadería,,,Zizurkil,Porcentaje,Zizurkil,0.0
2016,Ganadería,,,Zizurkil,Porcentaje,Zizurkil,0.0
2019,Ganadería,,,Zizurkil,Porcentaje,Zizurkil,0.0
2018,Ganadería,,,Zizurkil,Porcentaje,Zizurkil,0.0
2013,Ganadería,,,Zizurkil,Porcentaje,Zizurkil,0.0
2012,Ganadería,,,Zizurkil,Porcentaje,Zizurkil,0.0
2014,Ganadería,,,Zuia,Porcentaje,Zuia,1.6
2021,Ganadería,,,Zuia,Porcentaje,Zuia,0.0
2016,Ganadería,,,Zuia,Porcentaje,Zuia,0.0
2015,Ganadería,,,Zuia,Porcentaje,Zuia,0.0
2020,Ganadería,,,Zuia,Porcentaje,Zuia,0.0
2013,Ganadería,,,Zuia,Porcentaje,Zuia,0.0
2022,Ganadería,,,Zuia,Porcentaje,Zuia,0.0
2019,Ganadería,,,Zuia,Porcentaje,Zuia,0.0
2017,Ganadería,,,Zuia,Porcentaje,Zuia,0.0
2018,Ganadería,,,Zuia,Porcentaje,Zuia,0.0
2011,Ganadería,,,Zuia,Porcentaje,Zuia,0.0
2010,Ganadería,,,Zuia,Porcentaje,Zuia,0.0
2012,Ganadería,,,Zuia,Porcentaje,Zuia,0.0
2019,Ganadería,,,Zumaia,Porcentaje,Zumaia,0.0
2018,Ganadería,,,Zumaia,Porcentaje,Zumaia,0.0
2012,Ganadería,,,Zumaia,Porcentaje,Zumaia,0.0
2015,Ganadería,,,Zumaia,Porcentaje,Zumaia,0.0
2021,Ganadería,,,Zumaia,Porcentaje,Zumaia,0.0
2014,Ganadería,,,Zumaia,Porcentaje,Zumaia,0.0
2022,Ganadería,,,Zumaia,Porcentaje,Zumaia,0.0
2020,Ganadería,,,Zumaia,Porcentaje,Zumaia,0.0
2017,Ganadería,,,Zumaia,Porcentaje,Zumaia,0.0
2016,Ganadería,,,Zumaia,Porcentaje,Zumaia,0.0
2013,Ganadería,,,Zumaia,Porcentaje,Zumaia,0.0
2010,Ganadería,,,Zumaia,Porcentaje,Zumaia,0.0
2011,Ganadería,,,Zumaia,Porcentaje,Zumaia,0.0
2011,Ganadería,,,Zumarraga,Porcentaje,Zumarraga,2.4
2022,Ganadería,,,Zumarraga,Porcentaje,Zumarraga,0.0
2018,Ganadería,,,Zumarraga,Porcentaje,Zumarraga,0.0
2015,Ganadería,,,Zumarraga,Porcentaje,Zumarraga,0.0
2021,Ganadería,,,Zumarraga,Porcentaje,Zumarraga,0.0
2020,Ganadería,,,Zumarraga,Porcentaje,Zumarraga,0.0
2019,Ganadería,,,Zumarraga,Porcentaje,Zumarraga,0.0
2017,Ganadería,,,Zumarraga,Porcentaje,Zumarraga,0.0
2016,Ganadería,,,Zumarraga,Porcentaje,Zumarraga,0.0
2013,Ganadería,,,Zumarraga,Porcentaje,Zumarraga,0.0
2012,Ganadería,,,Zumarraga,Porcentaje,Zumarraga,2.4
2010,Ganadería,,,Zumarraga,Porcentaje,Zumarraga,2.4
2014,Ganadería,,,Zumarraga,Porcentaje,Zumarraga,0.0
2013,Ganadería,,Añana (comarca),,Porcentaje,Añana (comarca),2.0
2010,Ganadería,,Añana (comarca),,Porcentaje,Añana (comarca),1.0
2019,Ganadería,,Añana (comarca),,Porcentaje,Añana (comarca),5.1
2015,Ganadería,,Añana (comarca),,Porcentaje,Añana (comarca),3.1
2022,Ganadería,,Añana (comarca),,Porcentaje,Añana (comarca),14.0
2014,Ganadería,,Añana (comarca),,Porcentaje,Añana (comarca),3.1
2012,Ganadería,,Añana (comarca),,Porcentaje,Añana (comarca),2.0
2017,Ganadería,,Añana (comarca),,Porcentaje,Añana (comarca),3.1
2011,Ganadería,,Añana (comarca),,Porcentaje,Añana (comarca),1.0
2020,Ganadería,,Añana (comarca),,Porcentaje,Añana (comarca),5.6
2018,Ganadería,,Añana (comarca),,Porcentaje,Añana (comarca),4.1
2016,Ganadería,,Añana (comarca),,Porcentaje,Añana (comarca),3.1
2021,Ganadería,,Añana (comarca),,Porcentaje,Añana (comarca),8.4
2011,Ganadería,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,0.0
2012,Ganadería,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,0.0
2014,Ganadería,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,0.0
2020,Ganadería,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,5.9
2021,Ganadería,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,5.9
2019,Ganadería,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,11.1
2022,Ganadería,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,5.9
2013,Ganadería,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,0.0
2015,Ganadería,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,0.0
2016,Ganadería,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,0.0
2017,Ganadería,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,0.0
2010,Ganadería,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,11.1
2018,Ganadería,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,11.1
