Year,Tipo de violencia,Territorio,Comarca,Municipio,Units,GeoCode,Value
2019,Violencia intrafamiliar,,,Lizartza,Por 10.000,Lizartza,0.0
2018,Violencia intrafamiliar,,,Lizartza,Por 10.000,Lizartza,0.0
2020,Violencia intrafamiliar,,,Loiu,Por 10.000,Loiu,0.0
2019,Violencia intrafamiliar,,,Loiu,Por 10.000,Loiu,9.0
2018,Violencia intrafamiliar,,,Loiu,Por 10.000,Loiu,0.0
2019,Violencia intrafamiliar,,,Mallabia,Por 10.000,Mallabia,0.0
2020,Violencia intrafamiliar,,,Mallabia,Por 10.000,Mallabia,0.0
2018,Violencia intrafamiliar,,,Mallabia,Por 10.000,Mallabia,0.0
2020,Violencia intrafamiliar,,,Mañaria,Por 10.000,Mañaria,0.0
2018,Violencia intrafamiliar,,,Mañaria,Por 10.000,Mañaria,0.0
2019,Violencia intrafamiliar,,,Mañaria,Por 10.000,Mañaria,0.0
2019,Violencia intrafamiliar,,,Markina-Xemein,Por 10.000,Markina-Xemein,8.1
2020,Violencia intrafamiliar,,,Markina-Xemein,Por 10.000,Markina-Xemein,4.1
2018,Violencia intrafamiliar,,,Markina-Xemein,Por 10.000,Markina-Xemein,4.1
2020,Violencia intrafamiliar,,,Maruri-Jatabe,Por 10.000,Maruri-Jatabe,0.0
2019,Violencia intrafamiliar,,,Maruri-Jatabe,Por 10.000,Maruri-Jatabe,0.0
2018,Violencia intrafamiliar,,,Maruri-Jatabe,Por 10.000,Maruri-Jatabe,0.0
2019,Violencia intrafamiliar,,,Mendaro,Por 10.000,Mendaro,0.0
2018,Violencia intrafamiliar,,,Mendaro,Por 10.000,Mendaro,9.4
2020,Violencia intrafamiliar,,,Mendaro,Por 10.000,Mendaro,51.0
2019,Violencia intrafamiliar,,,Mendata,Por 10.000,Mendata,0.0
2018,Violencia intrafamiliar,,,Mendata,Por 10.000,Mendata,0.0
2020,Violencia intrafamiliar,,,Mendata,Por 10.000,Mendata,0.0
2019,Violencia intrafamiliar,,,Mendexa,Por 10.000,Mendexa,0.0
2020,Violencia intrafamiliar,,,Mendexa,Por 10.000,Mendexa,0.0
2018,Violencia intrafamiliar,,,Mendexa,Por 10.000,Mendexa,0.0
2020,Violencia intrafamiliar,,,Meñaka,Por 10.000,Meñaka,0.0
2019,Violencia intrafamiliar,,,Meñaka,Por 10.000,Meñaka,0.0
2018,Violencia intrafamiliar,,,Meñaka,Por 10.000,Meñaka,0.0
2018,Violencia intrafamiliar,,,Moreda de Álava/Moreda Araba,Por 10.000,Moreda de Álava/Moreda Araba,0.0
2020,Violencia intrafamiliar,,,Moreda de Álava/Moreda Araba,Por 10.000,Moreda de Álava/Moreda Araba,0.0
2019,Violencia intrafamiliar,,,Moreda de Álava/Moreda Araba,Por 10.000,Moreda de Álava/Moreda Araba,0.0
2020,Violencia intrafamiliar,,,Morga,Por 10.000,Morga,0.0
2019,Violencia intrafamiliar,,,Morga,Por 10.000,Morga,0.0
2018,Violencia intrafamiliar,,,Morga,Por 10.000,Morga,0.0
2019,Violencia intrafamiliar,,,Mundaka,Por 10.000,Mundaka,0.0
2020,Violencia intrafamiliar,,,Mundaka,Por 10.000,Mundaka,20.5
2018,Violencia intrafamiliar,,,Mundaka,Por 10.000,Mundaka,0.0
2020,Violencia intrafamiliar,,,Mungia,Por 10.000,Mungia,10.1
2018,Violencia intrafamiliar,,,Mungia,Por 10.000,Mungia,2.2
2019,Violencia intrafamiliar,,,Mungia,Por 10.000,Mungia,7.9
2019,Violencia intrafamiliar,,,Munitibar-Arbatzegi Gerrikaitz,Por 10.000,Munitibar-Arbatzegi Gerrikaitz,0.0
2020,Violencia intrafamiliar,,,Munitibar-Arbatzegi Gerrikaitz,Por 10.000,Munitibar-Arbatzegi Gerrikaitz,135.1
2018,Violencia intrafamiliar,,,Munitibar-Arbatzegi Gerrikaitz,Por 10.000,Munitibar-Arbatzegi Gerrikaitz,50.0
2020,Violencia intrafamiliar,,,Murueta,Por 10.000,Murueta,0.0
2018,Violencia intrafamiliar,,,Murueta,Por 10.000,Murueta,0.0
2019,Violencia intrafamiliar,,,Murueta,Por 10.000,Murueta,0.0
2020,Violencia intrafamiliar,,,Muskiz,Por 10.000,Muskiz,18.8
2019,Violencia intrafamiliar,,,Muskiz,Por 10.000,Muskiz,31.7
2018,Violencia intrafamiliar,,,Muskiz,Por 10.000,Muskiz,7.9
2020,Violencia intrafamiliar,,,Mutiloa,Por 10.000,Mutiloa,0.0
2018,Violencia intrafamiliar,,,Mutiloa,Por 10.000,Mutiloa,0.0
2019,Violencia intrafamiliar,,,Mutiloa,Por 10.000,Mutiloa,0.0
2020,Violencia intrafamiliar,,,Mutriku,Por 10.000,Mutriku,7.6
2018,Violencia intrafamiliar,,,Mutriku,Por 10.000,Mutriku,15.2
2019,Violencia intrafamiliar,,,Mutriku,Por 10.000,Mutriku,26.5
2020,Violencia intrafamiliar,,,Muxika,Por 10.000,Muxika,0.0
2019,Violencia intrafamiliar,,,Muxika,Por 10.000,Muxika,28.2
2018,Violencia intrafamiliar,,,Muxika,Por 10.000,Muxika,0.0
2019,Violencia intrafamiliar,,,Nabarniz,Por 10.000,Nabarniz,0.0
2018,Violencia intrafamiliar,,,Nabarniz,Por 10.000,Nabarniz,0.0
2020,Violencia intrafamiliar,,,Nabarniz,Por 10.000,Nabarniz,0.0
2020,Violencia intrafamiliar,,,Navaridas,Por 10.000,Navaridas,102.0
2019,Violencia intrafamiliar,,,Navaridas,Por 10.000,Navaridas,0.0
2018,Violencia intrafamiliar,,,Navaridas,Por 10.000,Navaridas,0.0
2018,Violencia intrafamiliar,,,Oiartzun,Por 10.000,Oiartzun,1.9
2019,Violencia intrafamiliar,,,Oiartzun,Por 10.000,Oiartzun,5.7
2020,Violencia intrafamiliar,,,Oiartzun,Por 10.000,Oiartzun,13.3
2020,Violencia intrafamiliar,,,Okondo,Por 10.000,Okondo,126.6
2019,Violencia intrafamiliar,,,Okondo,Por 10.000,Okondo,194.7
2018,Violencia intrafamiliar,,,Okondo,Por 10.000,Okondo,69.9
2018,Violencia intrafamiliar,,,Olaberria,Por 10.000,Olaberria,0.0
2020,Violencia intrafamiliar,,,Olaberria,Por 10.000,Olaberria,22.1
2019,Violencia intrafamiliar,,,Olaberria,Por 10.000,Olaberria,0.0
2020,Violencia intrafamiliar,,,Ondarroa,Por 10.000,Ondarroa,7.2
2018,Violencia intrafamiliar,,,Ondarroa,Por 10.000,Ondarroa,11.8
2019,Violencia intrafamiliar,,,Ondarroa,Por 10.000,Ondarroa,16.5
2019,Violencia intrafamiliar,,,Oñati,Por 10.000,Oñati,10.3
2018,Violencia intrafamiliar,,,Oñati,Por 10.000,Oñati,8.6
2020,Violencia intrafamiliar,,,Oñati,Por 10.000,Oñati,1.7
2019,Violencia intrafamiliar,,,Ordizia,Por 10.000,Ordizia,7.9
2020,Violencia intrafamiliar,,,Ordizia,Por 10.000,Ordizia,15.8
2018,Violencia intrafamiliar,,,Ordizia,Por 10.000,Ordizia,7.9
2018,Violencia intrafamiliar,,,Orendain,Por 10.000,Orendain,0.0
2019,Violencia intrafamiliar,,,Orendain,Por 10.000,Orendain,0.0
2020,Violencia intrafamiliar,,,Orendain,Por 10.000,Orendain,0.0
2018,Violencia intrafamiliar,,,Orexa,Por 10.000,Orexa,0.0
2019,Violencia intrafamiliar,,,Orexa,Por 10.000,Orexa,0.0
2020,Violencia intrafamiliar,,,Orexa,Por 10.000,Orexa,0.0
2020,Violencia intrafamiliar,,,Orio,Por 10.000,Orio,0.0
2018,Violencia intrafamiliar,,,Orio,Por 10.000,Orio,16.5
2019,Violencia intrafamiliar,,,Orio,Por 10.000,Orio,13.1
2020,Violencia intrafamiliar,,,Ormaiztegi,Por 10.000,Ormaiztegi,0.0
2019,Violencia intrafamiliar,,,Ormaiztegi,Por 10.000,Ormaiztegi,0.0
2018,Violencia intrafamiliar,,,Ormaiztegi,Por 10.000,Ormaiztegi,0.0
2019,Violencia intrafamiliar,,,Orozko,Por 10.000,Orozko,29.5
2020,Violencia intrafamiliar,,,Orozko,Por 10.000,Orozko,0.0
2018,Violencia intrafamiliar,,,Orozko,Por 10.000,Orozko,22.6
2019,Violencia intrafamiliar,,,Ortuella,Por 10.000,Ortuella,18.7
2020,Violencia intrafamiliar,,,Ortuella,Por 10.000,Ortuella,13.9
2018,Violencia intrafamiliar,,,Ortuella,Por 10.000,Ortuella,18.6
2020,Violencia intrafamiliar,,,Otxandio,Por 10.000,Otxandio,15.3
2019,Violencia intrafamiliar,,,Otxandio,Por 10.000,Otxandio,0.0
2018,Violencia intrafamiliar,,,Otxandio,Por 10.000,Otxandio,0.0
2019,Violencia intrafamiliar,,,Oyón-Oion,Por 10.000,Oyón-Oion,5.7
2020,Violencia intrafamiliar,,,Oyón-Oion,Por 10.000,Oyón-Oion,0.0
2018,Violencia intrafamiliar,,,Oyón-Oion,Por 10.000,Oyón-Oion,5.8
2020,Violencia intrafamiliar,,,Pasaia,Por 10.000,Pasaia,11.6
2019,Violencia intrafamiliar,,,Pasaia,Por 10.000,Pasaia,5.8
2018,Violencia intrafamiliar,,,Pasaia,Por 10.000,Pasaia,15.0
2019,Violencia intrafamiliar,,,Peñacerrada-Urizaharra,Por 10.000,Peñacerrada-Urizaharra,0.0
2020,Violencia intrafamiliar,,,Peñacerrada-Urizaharra,Por 10.000,Peñacerrada-Urizaharra,0.0
2018,Violencia intrafamiliar,,,Peñacerrada-Urizaharra,Por 10.000,Peñacerrada-Urizaharra,0.0
2020,Violencia intrafamiliar,,,Plentzia,Por 10.000,Plentzia,0.0
2018,Violencia intrafamiliar,,,Plentzia,Por 10.000,Plentzia,17.8
2019,Violencia intrafamiliar,,,Plentzia,Por 10.000,Plentzia,4.4
2019,Violencia intrafamiliar,,,Portugalete,Por 10.000,Portugalete,11.3
2018,Violencia intrafamiliar,,,Portugalete,Por 10.000,Portugalete,7.5
2020,Violencia intrafamiliar,,,Portugalete,Por 10.000,Portugalete,8.4
2019,Violencia intrafamiliar,,,Ribera Baja/Erriberabeitia,Por 10.000,Ribera Baja/Erriberabeitia,0.0
2018,Violencia intrafamiliar,,,Ribera Baja/Erriberabeitia,Por 10.000,Ribera Baja/Erriberabeitia,0.0
2020,Violencia intrafamiliar,,,Ribera Baja/Erriberabeitia,Por 10.000,Ribera Baja/Erriberabeitia,13.5
2018,Violencia intrafamiliar,,,Samaniego,Por 10.000,Samaniego,0.0
2019,Violencia intrafamiliar,,,Samaniego,Por 10.000,Samaniego,0.0
2020,Violencia intrafamiliar,,,Samaniego,Por 10.000,Samaniego,0.0
2018,Violencia intrafamiliar,,,San Millán/Donemiliaga,Por 10.000,San Millán/Donemiliaga,0.0
2019,Violencia intrafamiliar,,,San Millán/Donemiliaga,Por 10.000,San Millán/Donemiliaga,0.0
2020,Violencia intrafamiliar,,,San Millán/Donemiliaga,Por 10.000,San Millán/Donemiliaga,30.3
2019,Violencia intrafamiliar,,,Santurtzi,Por 10.000,Santurtzi,9.7
2018,Violencia intrafamiliar,,,Santurtzi,Por 10.000,Santurtzi,9.2
2020,Violencia intrafamiliar,,,Santurtzi,Por 10.000,Santurtzi,19.8
2019,Violencia intrafamiliar,,,Segura,Por 10.000,Segura,26.7
2018,Violencia intrafamiliar,,,Segura,Por 10.000,Segura,0.0
2020,Violencia intrafamiliar,,,Segura,Por 10.000,Segura,0.0
2020,Violencia intrafamiliar,,,Sestao,Por 10.000,Sestao,10.7
2019,Violencia intrafamiliar,,,Sestao,Por 10.000,Sestao,22.7
2018,Violencia intrafamiliar,,,Sestao,Por 10.000,Sestao,14.1
2020,Violencia intrafamiliar,,,Sondika,Por 10.000,Sondika,4.3
2018,Violencia intrafamiliar,,,Sondika,Por 10.000,Sondika,17.0
2019,Violencia intrafamiliar,,,Sondika,Por 10.000,Sondika,8.5
2018,Violencia intrafamiliar,,,Sopela,Por 10.000,Sopela,12.1
2020,Violencia intrafamiliar,,,Sopela,Por 10.000,Sopela,11.8
2019,Violencia intrafamiliar,,,Sopela,Por 10.000,Sopela,6.0
2020,Violencia intrafamiliar,,,Sopuerta,Por 10.000,Sopuerta,0.0
2019,Violencia intrafamiliar,,,Sopuerta,Por 10.000,Sopuerta,7.7
2018,Violencia intrafamiliar,,,Sopuerta,Por 10.000,Sopuerta,0.0
2020,Violencia intrafamiliar,,,Soraluze-Placencia de las Armas,Por 10.000,Soraluze-Placencia de las Armas,21.3
2018,Violencia intrafamiliar,,,Soraluze-Placencia de las Armas,Por 10.000,Soraluze-Placencia de las Armas,5.1
2019,Violencia intrafamiliar,,,Soraluze-Placencia de las Armas,Por 10.000,Soraluze-Placencia de las Armas,5.2
2020,Violencia intrafamiliar,,,Sukarrieta,Por 10.000,Sukarrieta,0.0
2019,Violencia intrafamiliar,,,Sukarrieta,Por 10.000,Sukarrieta,0.0
2018,Violencia intrafamiliar,,,Sukarrieta,Por 10.000,Sukarrieta,59.9
2018,Violencia intrafamiliar,,,Tolosa,Por 10.000,Tolosa,8.0
2019,Violencia intrafamiliar,,,Tolosa,Por 10.000,Tolosa,6.0
2020,Violencia intrafamiliar,,,Tolosa,Por 10.000,Tolosa,12.8
2020,Violencia intrafamiliar,,,Trucios-Turtzioz,Por 10.000,Trucios-Turtzioz,0.0
2019,Violencia intrafamiliar,,,Trucios-Turtzioz,Por 10.000,Trucios-Turtzioz,0.0
2018,Violencia intrafamiliar,,,Trucios-Turtzioz,Por 10.000,Trucios-Turtzioz,0.0
2019,Violencia intrafamiliar,,,Ubide,Por 10.000,Ubide,0.0
2020,Violencia intrafamiliar,,,Ubide,Por 10.000,Ubide,0.0
2018,Violencia intrafamiliar,,,Ubide,Por 10.000,Ubide,0.0
2018,Violencia intrafamiliar,,,Ugao-Miraballes,Por 10.000,Ugao-Miraballes,0.0
2020,Violencia intrafamiliar,,,Ugao-Miraballes,Por 10.000,Ugao-Miraballes,4.9
2019,Violencia intrafamiliar,,,Ugao-Miraballes,Por 10.000,Ugao-Miraballes,29.6
2020,Violencia intrafamiliar,,,Urduliz,Por 10.000,Urduliz,7.9
2018,Violencia intrafamiliar,,,Urduliz,Por 10.000,Urduliz,13.9
2019,Violencia intrafamiliar,,,Urduliz,Por 10.000,Urduliz,25.5
2019,Violencia intrafamiliar,,,Urduña/Orduña,Por 10.000,Urduña/Orduña,5.0
2018,Violencia intrafamiliar,,,Urduña/Orduña,Por 10.000,Urduña/Orduña,5.0
2020,Violencia intrafamiliar,,,Urduña/Orduña,Por 10.000,Urduña/Orduña,0.0
2019,Violencia intrafamiliar,,,Urkabustaiz,Por 10.000,Urkabustaiz,0.0
2020,Violencia intrafamiliar,,,Urkabustaiz,Por 10.000,Urkabustaiz,0.0
2018,Violencia intrafamiliar,,,Urkabustaiz,Por 10.000,Urkabustaiz,0.0
2020,Violencia intrafamiliar,,,Urnieta,Por 10.000,Urnieta,13.0
2019,Violencia intrafamiliar,,,Urnieta,Por 10.000,Urnieta,12.9
2018,Violencia intrafamiliar,,,Urnieta,Por 10.000,Urnieta,16.1
2018,Violencia intrafamiliar,,,Urretxu,Por 10.000,Urretxu,14.7
2019,Violencia intrafamiliar,,,Urretxu,Por 10.000,Urretxu,20.6
2020,Violencia intrafamiliar,,,Urretxu,Por 10.000,Urretxu,3.0
2018,Violencia intrafamiliar,,,Usurbil,Por 10.000,Usurbil,3.2
2019,Violencia intrafamiliar,,,Usurbil,Por 10.000,Usurbil,0.0
2020,Violencia intrafamiliar,,,Usurbil,Por 10.000,Usurbil,22.8
2018,Violencia intrafamiliar,,,Valdegovía/Gaubea,Por 10.000,Valdegovía/Gaubea,0.0
2020,Violencia intrafamiliar,,,Valdegovía/Gaubea,Por 10.000,Valdegovía/Gaubea,0.0
2019,Violencia intrafamiliar,,,Valdegovía/Gaubea,Por 10.000,Valdegovía/Gaubea,0.0
2019,Violencia intrafamiliar,,,Valle de Trápaga-Trapagaran,Por 10.000,Valle de Trápaga-Trapagaran,6.5
2020,Violencia intrafamiliar,,,Valle de Trápaga-Trapagaran,Por 10.000,Valle de Trápaga-Trapagaran,6.5
2018,Violencia intrafamiliar,,,Valle de Trápaga-Trapagaran,Por 10.000,Valle de Trápaga-Trapagaran,9.7
2020,Violencia intrafamiliar,,,Villabona,Por 10.000,Villabona,3.4
2018,Violencia intrafamiliar,,,Villabona,Por 10.000,Villabona,10.1
2019,Violencia intrafamiliar,,,Villabona,Por 10.000,Villabona,0.0
2018,Violencia intrafamiliar,,,Villabuena de Álava/Eskuernaga,Por 10.000,Villabuena de Álava/Eskuernaga,0.0
2019,Violencia intrafamiliar,,,Villabuena de Álava/Eskuernaga,Por 10.000,Villabuena de Álava/Eskuernaga,0.0
2020,Violencia intrafamiliar,,,Villabuena de Álava/Eskuernaga,Por 10.000,Villabuena de Álava/Eskuernaga,0.0
2020,Violencia intrafamiliar,,,Vitoria-Gasteiz,Por 10.000,Vitoria-Gasteiz,9.2
2018,Violencia intrafamiliar,,,Vitoria-Gasteiz,Por 10.000,Vitoria-Gasteiz,9.4
2019,Violencia intrafamiliar,,,Vitoria-Gasteiz,Por 10.000,Vitoria-Gasteiz,8.0
2020,Violencia intrafamiliar,,,Yécora/Iekora,Por 10.000,Yécora/Iekora,0.0
2018,Violencia intrafamiliar,,,Yécora/Iekora,Por 10.000,Yécora/Iekora,0.0
2019,Violencia intrafamiliar,,,Yécora/Iekora,Por 10.000,Yécora/Iekora,0.0
2020,Violencia intrafamiliar,,,Zaldibar,Por 10.000,Zaldibar,6.6
2019,Violencia intrafamiliar,,,Zaldibar,Por 10.000,Zaldibar,19.8
2018,Violencia intrafamiliar,,,Zaldibar,Por 10.000,Zaldibar,6.6
2018,Violencia intrafamiliar,,,Zaldibia,Por 10.000,Zaldibia,0.0
2019,Violencia intrafamiliar,,,Zaldibia,Por 10.000,Zaldibia,0.0
2020,Violencia intrafamiliar,,,Zaldibia,Por 10.000,Zaldibia,0.0
2020,Violencia intrafamiliar,,,Zalduondo,Por 10.000,Zalduondo,101.0
2018,Violencia intrafamiliar,,,Zalduondo,Por 10.000,Zalduondo,0.0
2019,Violencia intrafamiliar,,,Zalduondo,Por 10.000,Zalduondo,0.0
2020,Violencia intrafamiliar,,,Zalla,Por 10.000,Zalla,2.4
2019,Violencia intrafamiliar,,,Zalla,Por 10.000,Zalla,18.7
2018,Violencia intrafamiliar,,,Zalla,Por 10.000,Zalla,9.3
2018,Violencia intrafamiliar,,,Zambrana,Por 10.000,Zambrana,0.0
2019,Violencia intrafamiliar,,,Zambrana,Por 10.000,Zambrana,0.0
2020,Violencia intrafamiliar,,,Zambrana,Por 10.000,Zambrana,0.0
2020,Violencia intrafamiliar,,,Zamudio,Por 10.000,Zamudio,31.0
2019,Violencia intrafamiliar,,,Zamudio,Por 10.000,Zamudio,12.2
2018,Violencia intrafamiliar,,,Zamudio,Por 10.000,Zamudio,0.0
2020,Violencia intrafamiliar,,,Zaratamo,Por 10.000,Zaratamo,11.9
2019,Violencia intrafamiliar,,,Zaratamo,Por 10.000,Zaratamo,47.4
2018,Violencia intrafamiliar,,,Zaratamo,Por 10.000,Zaratamo,11.9
2019,Violencia intrafamiliar,,,Zarautz,Por 10.000,Zarautz,0.8
2018,Violencia intrafamiliar,,,Zarautz,Por 10.000,Zarautz,5.0
2020,Violencia intrafamiliar,,,Zarautz,Por 10.000,Zarautz,1.7
2018,Violencia intrafamiliar,,,Zeanuri,Por 10.000,Zeanuri,16.6
2020,Violencia intrafamiliar,,,Zeanuri,Por 10.000,Zeanuri,0.0
2019,Violencia intrafamiliar,,,Zeanuri,Por 10.000,Zeanuri,0.0
2018,Violencia intrafamiliar,,,Zeberio,Por 10.000,Zeberio,0.0
2020,Violencia intrafamiliar,,,Zeberio,Por 10.000,Zeberio,18.7
2019,Violencia intrafamiliar,,,Zeberio,Por 10.000,Zeberio,18.6
2019,Violencia intrafamiliar,,,Zegama,Por 10.000,Zegama,0.0
2020,Violencia intrafamiliar,,,Zegama,Por 10.000,Zegama,0.0
2018,Violencia intrafamiliar,,,Zegama,Por 10.000,Zegama,0.0
2020,Violencia intrafamiliar,,,Zerain,Por 10.000,Zerain,0.0
2018,Violencia intrafamiliar,,,Zerain,Por 10.000,Zerain,0.0
2019,Violencia intrafamiliar,,,Zerain,Por 10.000,Zerain,0.0
2018,Violencia intrafamiliar,,,Zestoa,Por 10.000,Zestoa,21.7
2020,Violencia intrafamiliar,,,Zestoa,Por 10.000,Zestoa,0.0
2019,Violencia intrafamiliar,,,Zestoa,Por 10.000,Zestoa,16.4
2019,Violencia intrafamiliar,,,Zierbena,Por 10.000,Zierbena,0.0
2018,Violencia intrafamiliar,,,Zierbena,Por 10.000,Zierbena,42.2
2020,Violencia intrafamiliar,,,Zierbena,Por 10.000,Zierbena,0.0
2019,Violencia intrafamiliar,,,Zigoitia,Por 10.000,Zigoitia,0.0
2020,Violencia intrafamiliar,,,Zigoitia,Por 10.000,Zigoitia,0.0
2018,Violencia intrafamiliar,,,Zigoitia,Por 10.000,Zigoitia,0.0
2020,Violencia intrafamiliar,,,Ziortza-Bolibar,Por 10.000,Ziortza-Bolibar,0.0
2019,Violencia intrafamiliar,,,Ziortza-Bolibar,Por 10.000,Ziortza-Bolibar,99.0
2018,Violencia intrafamiliar,,,Ziortza-Bolibar,Por 10.000,Ziortza-Bolibar,0.0
2019,Violencia intrafamiliar,,,Zizurkil,Por 10.000,Zizurkil,6.7
2020,Violencia intrafamiliar,,,Zizurkil,Por 10.000,Zizurkil,20.7
2018,Violencia intrafamiliar,,,Zizurkil,Por 10.000,Zizurkil,0.0
2019,Violencia intrafamiliar,,,Zuia,Por 10.000,Zuia,0.0
2018,Violencia intrafamiliar,,,Zuia,Por 10.000,Zuia,0.0
2020,Violencia intrafamiliar,,,Zuia,Por 10.000,Zuia,8.9
2018,Violencia intrafamiliar,,,Zumaia,Por 10.000,Zumaia,2.0
2020,Violencia intrafamiliar,,,Zumaia,Por 10.000,Zumaia,15.9
2019,Violencia intrafamiliar,,,Zumaia,Por 10.000,Zumaia,2.0
2020,Violencia intrafamiliar,,,Zumarraga,Por 10.000,Zumarraga,9.1
2019,Violencia intrafamiliar,,,Zumarraga,Por 10.000,Zumarraga,4.5
2018,Violencia intrafamiliar,,,Zumarraga,Por 10.000,Zumarraga,6.7
2019,Violencia intrafamiliar,,Añana (comarca),,Por 10.000,Añana (comarca),3.5
2018,Violencia intrafamiliar,,Añana (comarca),,Por 10.000,Añana (comarca),7.2
2020,Violencia intrafamiliar,,Añana (comarca),,Por 10.000,Añana (comarca),10.5
2021,Violencia intrafamiliar,,Añana (comarca),,Por 10.000,Añana (comarca),7.0
2018,Violencia intrafamiliar,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,10.7
2021,Violencia intrafamiliar,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,21.2
2019,Violencia intrafamiliar,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,7.1
2020,Violencia intrafamiliar,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,7.1
2020,Violencia intrafamiliar,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,16.6
2018,Violencia intrafamiliar,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,10.2
2019,Violencia intrafamiliar,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,14.2
2021,Violencia intrafamiliar,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,9.1
2020,Violencia intrafamiliar,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,9.6
2021,Violencia intrafamiliar,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,9.2
2018,Violencia intrafamiliar,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,9.5
2019,Violencia intrafamiliar,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,8.4
2020,Violencia intrafamiliar,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,7.0
2021,Violencia intrafamiliar,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,0.0
2018,Violencia intrafamiliar,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,30.1
2019,Violencia intrafamiliar,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,14.6
2019,Violencia intrafamiliar,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,15.9
2020,Violencia intrafamiliar,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,7.5
2018,Violencia intrafamiliar,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,6.7
2021,Violencia intrafamiliar,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,5.8
2019,Violencia intrafamiliar,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,16.7
2018,Violencia intrafamiliar,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,14.8
2021,Violencia intrafamiliar,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,12.9
2020,Violencia intrafamiliar,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,12.2
2020,Violencia intrafamiliar,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,10.2
2021,Violencia intrafamiliar,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,9.2
2019,Violencia intrafamiliar,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,11.2
2018,Violencia intrafamiliar,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,8.9
2021,Violencia intrafamiliar,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,10.7
2020,Violencia intrafamiliar,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,10.4
2018,Violencia intrafamiliar,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,8.6
2019,Violencia intrafamiliar,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,9.1
2021,Violencia intrafamiliar,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,8.5
2019,Violencia intrafamiliar,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,6.9
2018,Violencia intrafamiliar,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,9.7
2020,Violencia intrafamiliar,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,9.8
2020,Violencia intrafamiliar,,Donostialdea,,Por 10.000,Donostialdea,11.3
2018,Violencia intrafamiliar,,Donostialdea,,Por 10.000,Donostialdea,8.9
2021,Violencia intrafamiliar,,Donostialdea,,Por 10.000,Donostialdea,11.6
2019,Violencia intrafamiliar,,Donostialdea,,Por 10.000,Donostialdea,8.1
