Year,Edad,Sexo,Territorio,Units,Value
2021,10-14 años,Hombre,Eibar,Porcentaje,0.0
2015,10-14 años,Hombre,Eibar,Porcentaje,0.0
2013,10-14 años,Hombre,Urkabustaiz,Porcentaje,0.0
2020,10-14 años,Hombre,Eibar,Porcentaje,0.0
2019,10-14 años,Hombre,Eibar,Porcentaje,0.0
2021,10-14 años,Hombre,Artea,Porcentaje,0.0
2019,10-14 años,Hombre,Artea,Porcentaje,0.0
2010,10-14 años,Hombre,Urkabustaiz,Porcentaje,0.0
2020,10-14 años,Hombre,Artea,Porcentaje,0.0
2016,10-14 años,Hombre,Artea,Porcentaje,0.0
2014,10-14 años,Hombre,Artea,Porcentaje,0.0
2015,10-14 años,Hombre,Artea,Porcentaje,0.0
2010,10-14 años,Hombre,Artea,Porcentaje,0.0
2018,10-14 años,Hombre,Artea,Porcentaje,0.0
2019,10-14 años,Hombre,Iruraiz-Gauna,Porcentaje,0.0
2022,10-14 años,Hombre,Artea,Porcentaje,0.0
2013,10-14 años,Hombre,Artea,Porcentaje,0.0
2014,10-14 años,Hombre,Barrundia,Porcentaje,0.0
2015,10-14 años,Hombre,Iruraiz-Gauna,Porcentaje,0.0
2010,10-14 años,Hombre,Eibar,Porcentaje,0.0
2022,10-14 años,Hombre,San Millán/Donemiliaga,Porcentaje,0.0
2021,10-14 años,Hombre,Karrantza Harana/Valle de Carranza,Porcentaje,0.0
2022,10-14 años,Hombre,Karrantza Harana/Valle de Carranza,Porcentaje,0.0
2021,10-14 años,Hombre,Debagoiena / Alto Deba,Porcentaje,0.0
2019,10-14 años,Hombre,Karrantza Harana/Valle de Carranza,Porcentaje,0.0
2010,10-14 años,Hombre,Iruraiz-Gauna,Porcentaje,0.0
2016,10-14 años,Hombre,Karrantza Harana/Valle de Carranza,Porcentaje,0.0
2019,10-14 años,Hombre,Debagoiena / Alto Deba,Porcentaje,0.0
2018,10-14 años,Hombre,Karrantza Harana/Valle de Carranza,Porcentaje,0.0
2014,10-14 años,Hombre,Karrantza Harana/Valle de Carranza,Porcentaje,0.0
2010,10-14 años,Hombre,Debagoiena / Alto Deba,Porcentaje,0.0
2020,10-14 años,Hombre,Karrantza Harana/Valle de Carranza,Porcentaje,0.0
2010,10-14 años,Hombre,Karrantza Harana/Valle de Carranza,Porcentaje,0.0
2010,10-14 años,Hombre,San Millán/Donemiliaga,Porcentaje,0.0
2020,10-14 años,Hombre,Debagoiena / Alto Deba,Porcentaje,0.0
2013,10-14 años,Hombre,Karrantza Harana/Valle de Carranza,Porcentaje,0.0
2015,10-14 años,Hombre,Karrantza Harana/Valle de Carranza,Porcentaje,0.0
2014,10-14 años,Hombre,Debagoiena / Alto Deba,Porcentaje,0.0
2016,10-14 años,Hombre,San Millán/Donemiliaga,Porcentaje,0.0
2018,10-14 años,Hombre,Debagoiena / Alto Deba,Porcentaje,0.0
2016,10-14 años,Hombre,Debagoiena / Alto Deba,Porcentaje,0.0
2013,10-14 años,Hombre,Barrundia,Porcentaje,0.0
2015,10-14 años,Hombre,Debagoiena / Alto Deba,Porcentaje,0.0
2015,10-14 años,Hombre,San Millán/Donemiliaga,Porcentaje,0.0
2018,10-14 años,Hombre,San Millán/Donemiliaga,Porcentaje,0.0
2021,10-14 años,Hombre,Busturia,Porcentaje,0.0
2019,10-14 años,Hombre,Busturia,Porcentaje,0.0
2020,10-14 años,Hombre,Busturia,Porcentaje,0.0
2016,10-14 años,Hombre,Iruraiz-Gauna,Porcentaje,0.0
2014,10-14 años,Hombre,San Millán/Donemiliaga,Porcentaje,0.0
2016,10-14 años,Hombre,Busturia,Porcentaje,0.0
2022,10-14 años,Hombre,Busturia,Porcentaje,0.0
2014,10-14 años,Hombre,Busturia,Porcentaje,0.0
2015,10-14 años,Hombre,Busturia,Porcentaje,0.0
2010,10-14 años,Hombre,Busturia,Porcentaje,0.0
2013,10-14 años,Hombre,Debagoiena / Alto Deba,Porcentaje,0.0
2013,10-14 años,Hombre,Busturia,Porcentaje,0.0
2018,10-14 años,Hombre,Busturia,Porcentaje,0.0
2018,10-14 años,Hombre,Barrundia,Porcentaje,0.0
2021,10-14 años,Hombre,San Millán/Donemiliaga,Porcentaje,0.0
2022,10-14 años,Hombre,Debagoiena / Alto Deba,Porcentaje,0.0
2016,10-14 años,Hombre,Barrundia,Porcentaje,0.0
2021,10-14 años,Hombre,Bilbao,Porcentaje,0.0
2022,10-14 años,Hombre,Bilbao,Porcentaje,0.0
2021,10-14 años,Hombre,Deba,Porcentaje,0.0
2019,10-14 años,Hombre,Bilbao,Porcentaje,0.0
2016,10-14 años,Hombre,Bilbao,Porcentaje,0.0
2019,10-14 años,Hombre,Deba,Porcentaje,0.0
2018,10-14 años,Hombre,Bilbao,Porcentaje,0.0
2022,10-14 años,Hombre,Iruraiz-Gauna,Porcentaje,0.0
2014,10-14 años,Hombre,Bilbao,Porcentaje,0.0
2020,10-14 años,Hombre,Deba,Porcentaje,0.0
2010,10-14 años,Hombre,Bilbao,Porcentaje,0.0
2013,10-14 años,Hombre,Bilbao,Porcentaje,0.0
2016,10-14 años,Hombre,Deba,Porcentaje,0.0
2015,10-14 años,Hombre,Bilbao,Porcentaje,0.0
2021,10-14 años,Hombre,Iruraiz-Gauna,Porcentaje,0.0
2015,10-14 años,Hombre,Deba,Porcentaje,0.0
2020,10-14 años,Hombre,Bilbao,Porcentaje,0.0
2018,10-14 años,Hombre,Deba,Porcentaje,0.0
2013,10-14 años,Hombre,Deba,Porcentaje,0.0
2020,10-14 años,Hombre,Iruraiz-Gauna,Porcentaje,0.0
2022,10-14 años,Hombre,Deba,Porcentaje,0.0
2019,10-14 años,Hombre,San Millán/Donemiliaga,Porcentaje,0.0
2021,10-14 años,Hombre,Bilbo Handia / Gran Bilbao,Porcentaje,0.0
2019,10-14 años,Hombre,Bilbo Handia / Gran Bilbao,Porcentaje,0.0
2020,10-14 años,Hombre,Bilbo Handia / Gran Bilbao,Porcentaje,0.0
2016,10-14 años,Hombre,Bilbo Handia / Gran Bilbao,Porcentaje,0.0
2014,10-14 años,Hombre,Bilbo Handia / Gran Bilbao,Porcentaje,0.0
2015,10-14 años,Hombre,Bilbo Handia / Gran Bilbao,Porcentaje,0.0
2010,10-14 años,Hombre,Bilbo Handia / Gran Bilbao,Porcentaje,0.0
2018,10-14 años,Hombre,Bilbo Handia / Gran Bilbao,Porcentaje,0.0
2020,10-14 años,Hombre,San Millán/Donemiliaga,Porcentaje,0.0
2013,10-14 años,Hombre,Bilbo Handia / Gran Bilbao,Porcentaje,0.0
2021,10-14 años,Hombre,Armiñón,Porcentaje,0.0
2021,10-14 años,Hombre,Barrundia,Porcentaje,0.0
2013,10-14 años,Hombre,Iruraiz-Gauna,Porcentaje,0.0
2013,10-14 años,Hombre,San Millán/Donemiliaga,Porcentaje,0.0
2022,10-14 años,Hombre,Bilbo Handia / Gran Bilbao,Porcentaje,0.0
2014,10-14 años,Hombre,Deba,Porcentaje,0.0
2010,10-14 años,Hombre,Deba,Porcentaje,0.0
2021,10-14 años,Hombre,Berriz,Porcentaje,0.0
2022,10-14 años,Hombre,Berriz,Porcentaje,0.0
2021,10-14 años,Hombre,Zizurkil,Porcentaje,0.0
2019,10-14 años,Hombre,Berriz,Porcentaje,0.0
2016,10-14 años,Hombre,Berriz,Porcentaje,0.0
2014,10-14 años,Hombre,Samaniego,Porcentaje,0.0
2016,10-14 años,Hombre,Zizurkil,Porcentaje,0.0
2018,10-14 años,Hombre,Berriz,Porcentaje,0.0
2014,10-14 años,Hombre,Berriz,Porcentaje,0.0
2010,10-14 años,Hombre,Zizurkil,Porcentaje,0.0
2020,10-14 años,Hombre,Berriz,Porcentaje,0.0
2019,10-14 años,Hombre,Elvillar/Bilar,Porcentaje,0.0
2010,10-14 años,Hombre,Berriz,Porcentaje,0.0
2020,10-14 años,Hombre,Zizurkil,Porcentaje,0.0
2013,10-14 años,Hombre,Berriz,Porcentaje,0.0
2018,10-14 años,Hombre,Zizurkil,Porcentaje,0.0
2015,10-14 años,Hombre,Berriz,Porcentaje,0.0
2022,10-14 años,Hombre,Zizurkil,Porcentaje,0.0
2021,10-14 años,Hombre,Elvillar/Bilar,Porcentaje,0.0
2013,10-14 años,Hombre,Zizurkil,Porcentaje,0.0
2019,10-14 años,Hombre,Zizurkil,Porcentaje,0.0
2019,10-14 años,Hombre,Samaniego,Porcentaje,0.0
2020,10-14 años,Hombre,Samaniego,Porcentaje,0.0
2021,10-14 años,Hombre,Berriatua,Porcentaje,0.0
2019,10-14 años,Hombre,Berriatua,Porcentaje,0.0
2020,10-14 años,Hombre,Berriatua,Porcentaje,0.0
2018,10-14 años,Hombre,Samaniego,Porcentaje,0.0
2016,10-14 años,Hombre,Berriatua,Porcentaje,0.0
2022,10-14 años,Hombre,Berriatua,Porcentaje,0.0
2020,10-14 años,Hombre,Armiñón,Porcentaje,0.0
2014,10-14 años,Hombre,Berriatua,Porcentaje,0.0
2015,10-14 años,Hombre,Berriatua,Porcentaje,0.0
2010,10-14 años,Hombre,Samaniego,Porcentaje,0.0
2010,10-14 años,Hombre,Berriatua,Porcentaje,0.0
2013,10-14 años,Hombre,Berriatua,Porcentaje,0.0
2018,10-14 años,Hombre,Elvillar/Bilar,Porcentaje,0.0
2018,10-14 años,Hombre,Berriatua,Porcentaje,0.0
2013,10-14 años,Hombre,Samaniego,Porcentaje,0.0
2014,10-14 años,Hombre,Zizurkil,Porcentaje,0.0
2021,10-14 años,Hombre,Samaniego,Porcentaje,0.0
2015,10-14 años,Hombre,Zizurkil,Porcentaje,0.0
2015,10-14 años,Hombre,Samaniego,Porcentaje,0.0
2010,10-14 años,Hombre,Alegría-Dulantzi,Porcentaje,0.0
2016,10-14 años,Hombre,Armiñón,Porcentaje,0.0
2019,10-14 años,Hombre,Baños de Ebro/Mañueta,Porcentaje,0.0
2015,10-14 años,Hombre,Zestoa,Porcentaje,0.0
2021,10-14 años,Hombre,Zestoa,Porcentaje,0.0
2021,10-14 años,Hombre,Bermeo,Porcentaje,0.0
2022,10-14 años,Hombre,Bermeo,Porcentaje,0.0
2016,10-14 años,Hombre,Zestoa,Porcentaje,0.0
2018,10-14 años,Hombre,Bermeo,Porcentaje,0.0
2014,10-14 años,Hombre,Bermeo,Porcentaje,0.0
2018,10-14 años,Hombre,Zestoa,Porcentaje,0.0
2010,10-14 años,Hombre,Bermeo,Porcentaje,0.0
2013,10-14 años,Hombre,Bermeo,Porcentaje,0.0
2022,10-14 años,Hombre,Zestoa,Porcentaje,0.0
2015,10-14 años,Hombre,Bermeo,Porcentaje,0.0
2016,10-14 años,Hombre,Samaniego,Porcentaje,0.0
2020,10-14 años,Hombre,Bermeo,Porcentaje,0.0
2019,10-14 años,Hombre,Zestoa,Porcentaje,0.0
2020,10-14 años,Hombre,Zestoa,Porcentaje,0.0
2016,10-14 años,Hombre,Bermeo,Porcentaje,0.0
2015,10-14 años,Hombre,Baños de Ebro/Mañueta,Porcentaje,0.0
2015,10-14 años,Hombre,Elvillar/Bilar,Porcentaje,0.0
2019,10-14 años,Hombre,Bermeo,Porcentaje,0.0
2021,10-14 años,Hombre,Berango,Porcentaje,0.0
2019,10-14 años,Hombre,Berango,Porcentaje,0.0
2020,10-14 años,Hombre,Berango,Porcentaje,0.0
2015,10-14 años,Hombre,Berango,Porcentaje,0.0
2010,10-14 años,Hombre,Berango,Porcentaje,0.0
2018,10-14 años,Hombre,Berango,Porcentaje,0.0
2022,10-14 años,Hombre,Berango,Porcentaje,0.0
2014,10-14 años,Hombre,Zestoa,Porcentaje,0.0
2013,10-14 años,Hombre,Berango,Porcentaje,0.0
2022,10-14 años,Hombre,Samaniego,Porcentaje,0.0
2014,10-14 años,Hombre,Berango,Porcentaje,0.0
2016,10-14 años,Hombre,Elvillar/Bilar,Porcentaje,0.0
2016,10-14 años,Hombre,Berango,Porcentaje,0.0
2010,10-14 años,Hombre,Zestoa,Porcentaje,0.0
2013,10-14 años,Hombre,Zestoa,Porcentaje,0.0
2014,10-14 años,Hombre,Agurain/Salvatierra,Porcentaje,0.0
2016,10-14 años,Hombre,Zerain,Porcentaje,0.0
2022,10-14 años,Hombre,Basauri,Porcentaje,0.0
2019,10-14 años,Hombre,Basauri,Porcentaje,0.0
2021,10-14 años,Hombre,Zerain,Porcentaje,0.0
2016,10-14 años,Hombre,Basauri,Porcentaje,0.0
2022,10-14 años,Hombre,Baños de Ebro/Mañueta,Porcentaje,0.0
2014,10-14 años,Hombre,Elvillar/Bilar,Porcentaje,0.0
2018,10-14 años,Hombre,Basauri,Porcentaje,0.0
2019,10-14 años,Hombre,Zerain,Porcentaje,0.0
2013,10-14 años,Hombre,Basauri,Porcentaje,0.0
2018,10-14 años,Hombre,Zerain,Porcentaje,0.0
2015,10-14 años,Hombre,Basauri,Porcentaje,0.0
2019,10-14 años,Hombre,Agurain/Salvatierra,Porcentaje,0.0
2014,10-14 años,Hombre,Zerain,Porcentaje,0.0
2013,10-14 años,Hombre,Zerain,Porcentaje,0.0
2015,10-14 años,Hombre,Zerain,Porcentaje,0.0
2020,10-14 años,Hombre,Basauri,Porcentaje,0.0
2010,10-14 años,Hombre,Basauri,Porcentaje,0.0
2016,10-14 años,Hombre,Agurain/Salvatierra,Porcentaje,0.0
2022,10-14 años,Hombre,Zerain,Porcentaje,0.0
2014,10-14 años,Hombre,Basauri,Porcentaje,0.0
2015,10-14 años,Hombre,Agurain/Salvatierra,Porcentaje,0.0
2021,10-14 años,Hombre,Basauri,Porcentaje,0.0
2010,10-14 años,Hombre,Barrika,Porcentaje,0.0
2021,10-14 años,Hombre,Barrika,Porcentaje,0.0
2016,10-14 años,Hombre,Barrika,Porcentaje,0.0
2014,10-14 años,Hombre,Barrika,Porcentaje,0.0
2015,10-14 años,Hombre,Barrika,Porcentaje,0.0
2010,10-14 años,Hombre,Elvillar/Bilar,Porcentaje,0.0
2018,10-14 años,Hombre,Barrika,Porcentaje,0.0
2020,10-14 años,Hombre,Barrika,Porcentaje,0.0
2019,10-14 años,Hombre,Barrika,Porcentaje,0.0
2022,10-14 años,Hombre,Barrika,Porcentaje,0.0
2013,10-14 años,Hombre,Barrika,Porcentaje,0.0
2013,10-14 años,Hombre,Baños de Ebro/Mañueta,Porcentaje,0.0
2013,10-14 años,Hombre,Agurain/Salvatierra,Porcentaje,0.0
2010,10-14 años,Hombre,Zerain,Porcentaje,0.0
2020,10-14 años,Hombre,Zerain,Porcentaje,0.0
2022,10-14 años,Hombre,Agurain/Salvatierra,Porcentaje,0.0
2021,10-14 años,Hombre,Barakaldo,Porcentaje,0.0
2018,10-14 años,Hombre,Barakaldo,Porcentaje,0.0
2010,10-14 años,Hombre,Barakaldo,Porcentaje,0.0
2019,10-14 años,Hombre,Zegama,Porcentaje,0.0
2013,10-14 años,Hombre,Barakaldo,Porcentaje,0.0
2010,10-14 años,Hombre,Baños de Ebro/Mañueta,Porcentaje,0.0
2015,10-14 años,Hombre,Barakaldo,Porcentaje,0.0
2014,10-14 años,Hombre,Zegama,Porcentaje,0.0
2020,10-14 años,Hombre,Barakaldo,Porcentaje,0.0
2010,10-14 años,Hombre,Zegama,Porcentaje,0.0
2020,10-14 años,Hombre,Elvillar/Bilar,Porcentaje,0.0
2021,10-14 años,Hombre,Zegama,Porcentaje,0.0
2010,10-14 años,Hombre,Agurain/Salvatierra,Porcentaje,0.0
2014,10-14 años,Hombre,Barakaldo,Porcentaje,0.0
2021,10-14 años,Hombre,Agurain/Salvatierra,Porcentaje,0.0
2016,10-14 años,Hombre,Zegama,Porcentaje,0.0
2016,10-14 años,Hombre,Barakaldo,Porcentaje,0.0
2013,10-14 años,Hombre,Zegama,Porcentaje,0.0
2018,10-14 años,Hombre,Zegama,Porcentaje,0.0
2019,10-14 años,Hombre,Barakaldo,Porcentaje,0.0
2020,10-14 años,Hombre,Zegama,Porcentaje,0.0
2022,10-14 años,Hombre,Barakaldo,Porcentaje,0.0
2022,10-14 años,Hombre,Zegama,Porcentaje,0.0
2016,10-14 años,Hombre,Baños de Ebro/Mañueta,Porcentaje,0.0
2013,10-14 años,Hombre,Elvillar/Bilar,Porcentaje,0.0
2014,10-14 años,Hombre,Bakio,Porcentaje,0.0
2010,10-14 años,Hombre,Bakio,Porcentaje,0.0
2018,10-14 años,Hombre,Agurain/Salvatierra,Porcentaje,0.0
2021,10-14 años,Hombre,Bakio,Porcentaje,0.0
2020,10-14 años,Hombre,Bakio,Porcentaje,0.0
2022,10-14 años,Hombre,Elvillar/Bilar,Porcentaje,0.0
2015,10-14 años,Hombre,Bakio,Porcentaje,0.0
2018,10-14 años,Hombre,Bakio,Porcentaje,0.0
2013,10-14 años,Hombre,Bakio,Porcentaje,0.0
2019,10-14 años,Hombre,Bakio,Porcentaje,0.0
2016,10-14 años,Hombre,Bakio,Porcentaje,0.0
2020,10-14 años,Hombre,Agurain/Salvatierra,Porcentaje,0.0
2015,10-14 años,Hombre,Zegama,Porcentaje,0.0
2014,10-14 años,Hombre,Bidania-Goiatz,Porcentaje,0.0
2022,10-14 años,Hombre,Bakio,Porcentaje,0.0
2021,10-14 años,Hombre,Bidania-Goiatz,Porcentaje,0.0
2015,10-14 años,Hombre,Arrigorriaga,Porcentaje,0.0
2018,10-14 años,Hombre,Arrigorriaga,Porcentaje,0.0
2016,10-14 años,Hombre,Bidania-Goiatz,Porcentaje,0.0
2022,10-14 años,Hombre,Arrigorriaga,Porcentaje,0.0
2019,10-14 años,Hombre,Arrigorriaga,Porcentaje,0.0
2018,10-14 años,Hombre,Baños de Ebro/Mañueta,Porcentaje,0.0
2015,10-14 años,Hombre,Elciego,Porcentaje,0.0
2010,10-14 años,Hombre,Bidania-Goiatz,Porcentaje,0.0
2013,10-14 años,Hombre,Arrigorriaga,Porcentaje,0.0
2022,10-14 años,Hombre,Bidania-Goiatz,Porcentaje,0.0
2021,10-14 años,Hombre,Amurrio,Porcentaje,0.0
2019,10-14 años,Hombre,Bidania-Goiatz,Porcentaje,0.0
2014,10-14 años,Hombre,Arrigorriaga,Porcentaje,0.0
2019,10-14 años,Hombre,Gorbeialdea / Estribaciones del Gorbea,Porcentaje,0.0
2020,10-14 años,Hombre,Arrigorriaga,Porcentaje,0.0
2010,10-14 años,Hombre,Arrigorriaga,Porcentaje,0.0
2018,10-14 años,Hombre,Gorbeialdea / Estribaciones del Gorbea,Porcentaje,0.0
2016,10-14 años,Hombre,Arrigorriaga,Porcentaje,0.0
2021,10-14 años,Hombre,Arrigorriaga,Porcentaje,0.0
2010,10-14 años,Hombre,Gorbeialdea / Estribaciones del Gorbea,Porcentaje,0.0
2016,10-14 años,Hombre,Arrieta,Porcentaje,0.0
2021,10-14 años,Hombre,Arrieta,Porcentaje,0.0
2020,10-14 años,Hombre,Arrieta,Porcentaje,0.0
2022,10-14 años,Hombre,Arrieta,Porcentaje,0.0
2014,10-14 años,Hombre,Arrieta,Porcentaje,0.0
2014,10-14 años,Hombre,Gorbeialdea / Estribaciones del Gorbea,Porcentaje,0.0
2015,10-14 años,Hombre,Arrieta,Porcentaje,0.0
2010,10-14 años,Hombre,Arrieta,Porcentaje,0.0
2013,10-14 años,Hombre,Armiñón,Porcentaje,0.0
2019,10-14 años,Hombre,Arrieta,Porcentaje,0.0
2018,10-14 años,Hombre,Arrieta,Porcentaje,0.0
2013,10-14 años,Hombre,Bidania-Goiatz,Porcentaje,0.0
2013,10-14 años,Hombre,Arrieta,Porcentaje,0.0
2020,10-14 años,Hombre,Bidania-Goiatz,Porcentaje,0.0
2015,10-14 años,Hombre,Bidania-Goiatz,Porcentaje,0.0
2018,10-14 años,Hombre,Bidania-Goiatz,Porcentaje,0.0
2021,10-14 años,Hombre,Arratia Nerbioi / Arratia-Nervión,Porcentaje,0.0
2016,10-14 años,Hombre,Arratia Nerbioi / Arratia-Nervión,Porcentaje,0.0
2013,10-14 años,Hombre,Arratia Nerbioi / Arratia-Nervión,Porcentaje,0.0
2020,10-14 años,Hombre,Berrobi,Porcentaje,0.0
2020,10-14 años,Hombre,Arratia Nerbioi / Arratia-Nervión,Porcentaje,0.0
2013,10-14 años,Hombre,Berrobi,Porcentaje,0.0
2022,10-14 años,Hombre,Arratia Nerbioi / Arratia-Nervión,Porcentaje,0.0
2022,10-14 años,Hombre,Berrobi,Porcentaje,0.0
2013,10-14 años,Hombre,Gorbeialdea / Estribaciones del Gorbea,Porcentaje,0.0
2015,10-14 años,Hombre,Arratia Nerbioi / Arratia-Nervión,Porcentaje,0.0
2010,10-14 años,Hombre,Arratia Nerbioi / Arratia-Nervión,Porcentaje,0.0
2019,10-14 años,Hombre,Berrobi,Porcentaje,0.0
2010,10-14 años,Hombre,Berrobi,Porcentaje,0.0
2021,10-14 años,Hombre,Berrobi,Porcentaje,0.0
2018,10-14 años,Hombre,Arratia Nerbioi / Arratia-Nervión,Porcentaje,0.0
2015,10-14 años,Hombre,Gorbeialdea / Estribaciones del Gorbea,Porcentaje,0.0
2014,10-14 años,Hombre,Arratia Nerbioi / Arratia-Nervión,Porcentaje,0.0
2019,10-14 años,Hombre,Arratia Nerbioi / Arratia-Nervión,Porcentaje,0.0
2019,10-14 años,Hombre,Elciego,Porcentaje,0.0
2022,10-14 años,Hombre,Gorbeialdea / Estribaciones del Gorbea,Porcentaje,0.0
2014,10-14 años,Hombre,Arrankudiaga-Zollo,Porcentaje,0.0
2018,10-14 años,Hombre,Berrobi,Porcentaje,0.0
2015,10-14 años,Hombre,Arrankudiaga-Zollo,Porcentaje,0.0
2010,10-14 años,Hombre,Arrankudiaga-Zollo,Porcentaje,0.0
2013,10-14 años,Hombre,Arrankudiaga-Zollo,Porcentaje,0.0
2014,10-14 años,Hombre,Elciego,Porcentaje,0.0
2021,10-14 años,Hombre,Arrankudiaga-Zollo,Porcentaje,0.0
2019,10-14 años,Hombre,Arrankudiaga-Zollo,Porcentaje,0.0
2016,10-14 años,Hombre,Arrankudiaga-Zollo,Porcentaje,0.0
2020,10-14 años,Hombre,Arrankudiaga-Zollo,Porcentaje,0.0
2021,10-14 años,Hombre,Elciego,Porcentaje,0.0
2016,10-14 años,Hombre,Gorbeialdea / Estribaciones del Gorbea,Porcentaje,0.0
2021,10-14 años,Hombre,Gorbeialdea / Estribaciones del Gorbea,Porcentaje,0.0
2015,10-14 años,Hombre,Berrobi,Porcentaje,0.0
2022,10-14 años,Hombre,Arrankudiaga-Zollo,Porcentaje,0.0
2014,10-14 años,Hombre,Amurrio,Porcentaje,0.0
2020,10-14 años,Hombre,Gorbeialdea / Estribaciones del Gorbea,Porcentaje,0.0
2016,10-14 años,Hombre,Berrobi,Porcentaje,0.0
2014,10-14 años,Hombre,Berrobi,Porcentaje,0.0
2019,10-14 años,Hombre,Añana,Porcentaje,0.0
2018,10-14 años,Hombre,Arrankudiaga-Zollo,Porcentaje,0.0
2014,10-14 años,Hombre,Artzentales,Porcentaje,0.0
2021,10-14 años,Hombre,Artzentales,Porcentaje,0.0
2022,10-14 años,Hombre,Artzentales,Porcentaje,0.0
2014,10-14 años,Hombre,Berastegi,Porcentaje,0.0
2018,10-14 años,Hombre,Artzentales,Porcentaje,0.0
2010,10-14 años,Hombre,Artzentales,Porcentaje,0.0
2019,10-14 años,Hombre,Berastegi,Porcentaje,0.0
2013,10-14 años,Hombre,Artzentales,Porcentaje,0.0
2015,10-14 años,Hombre,Añana,Porcentaje,0.0
2015,10-14 años,Hombre,Berastegi,Porcentaje,0.0
2015,10-14 años,Hombre,Artzentales,Porcentaje,0.0
2018,10-14 años,Hombre,Berastegi,Porcentaje,0.0
2020,10-14 años,Hombre,Artzentales,Porcentaje,0.0
2022,10-14 años,Hombre,Elciego,Porcentaje,0.0
2013,10-14 años,Hombre,Berastegi,Porcentaje,0.0
2020,10-14 años,Hombre,Berastegi,Porcentaje,0.0
2019,10-14 años,Hombre,Artzentales,Porcentaje,0.0
2021,10-14 años,Hombre,Berastegi,Porcentaje,0.0
2022,10-14 años,Hombre,Berastegi,Porcentaje,0.0
2016,10-14 años,Hombre,Artzentales,Porcentaje,0.0
2018,10-14 años,Hombre,Añana,Porcentaje,0.0
2021,10-14 años,Hombre,Añana,Porcentaje,0.0
2016,10-14 años,Hombre,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,0.0
2020,10-14 años,Hombre,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,0.0
2022,10-14 años,Hombre,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,0.0
2014,10-14 años,Hombre,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,0.0
2015,10-14 años,Hombre,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,0.0
2013,10-14 años,Hombre,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,0.0
2018,10-14 años,Hombre,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,0.0
2021,10-14 años,Hombre,Baños de Ebro/Mañueta,Porcentaje,0.0
2020,10-14 años,Hombre,Añana,Porcentaje,0.0
2019,10-14 años,Hombre,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,0.0
2021,10-14 años,Hombre,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,0.0
2022,10-14 años,Hombre,Añana,Porcentaje,0.0
2010,10-14 años,Hombre,Elciego,Porcentaje,0.0
2014,10-14 años,Hombre,Baños de Ebro/Mañueta,Porcentaje,0.0
2010,10-14 años,Hombre,Berastegi,Porcentaje,0.0
2016,10-14 años,Hombre,Berastegi,Porcentaje,0.0
2010,10-14 años,Hombre,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,0.0
2022,10-14 años,Hombre,Belauntza,Porcentaje,0.0
2016,10-14 años,Hombre,Arantzazu,Porcentaje,0.0
2021,10-14 años,Hombre,Arantzazu,Porcentaje,0.0
2015,10-14 años,Hombre,Belauntza,Porcentaje,0.0
2022,10-14 años,Hombre,Arantzazu,Porcentaje,0.0
2014,10-14 años,Hombre,Arantzazu,Porcentaje,0.0
2019,10-14 años,Hombre,Belauntza,Porcentaje,0.0
2015,10-14 años,Hombre,Arantzazu,Porcentaje,0.0
2020,10-14 años,Hombre,Elciego,Porcentaje,0.0
2010,10-14 años,Hombre,Belauntza,Porcentaje,0.0
2020,10-14 años,Hombre,Arantzazu,Porcentaje,0.0
2020,10-14 años,Hombre,Belauntza,Porcentaje,0.0
2020,10-14 años,Hombre,Baños de Ebro/Mañueta,Porcentaje,0.0
2016,10-14 años,Hombre,Elciego,Porcentaje,0.0
2013,10-14 años,Hombre,Belauntza,Porcentaje,0.0
2018,10-14 años,Hombre,Arantzazu,Porcentaje,0.0
2013,10-14 años,Hombre,Arantzazu,Porcentaje,0.0
2016,10-14 años,Hombre,Añana,Porcentaje,0.0
2021,10-14 años,Hombre,Belauntza,Porcentaje,0.0
2010,10-14 años,Hombre,Arantzazu,Porcentaje,0.0
2018,10-14 años,Hombre,Elciego,Porcentaje,0.0
2013,10-14 años,Hombre,Añana,Porcentaje,0.0
2019,10-14 años,Hombre,Arantzazu,Porcentaje,0.0
2018,10-14 años,Hombre,Belauntza,Porcentaje,0.0
2010,10-14 años,Hombre,Añana,Porcentaje,0.0
2019,10-14 años,Hombre,Arakaldo,Porcentaje,0.0
2020,10-14 años,Hombre,Arakaldo,Porcentaje,0.0
2016,10-14 años,Hombre,Arakaldo,Porcentaje,0.0
2015,10-14 años,Hombre,Arakaldo,Porcentaje,0.0
2014,10-14 años,Hombre,Alegría-Dulantzi,Porcentaje,0.0
2016,10-14 años,Hombre,Amurrio,Porcentaje,0.0
2013,10-14 años,Hombre,Elciego,Porcentaje,0.0
2010,10-14 años,Hombre,Arakaldo,Porcentaje,0.0
2018,10-14 años,Hombre,Arakaldo,Porcentaje,0.0
2013,10-14 años,Hombre,Arakaldo,Porcentaje,0.0
